Trial,Seed,Policy,Route_Index,Route_Name,Available,Hop_Count,Contact_Probability,Optical_Packet_Success_Lower_Bound,Physical_End_To_End_Success_Lower_Bound,PAT_s,Propagation_s,Policy_Score,Selected
51,100050,B1_Shortest_Delay,1,Earth_Relay0_Mars,1,2,0.822584557,1,0.822584557,120,634.7959046,0.842881286,0
51,100050,B1_Shortest_Delay,2,Earth_Relay1_Mars,1,2,0.822584557,1,0.822584557,120,1000.378235,0.534855288,0
51,100050,B1_Shortest_Delay,3,Earth_Relay2_Mars,1,2,0.822584557,1,0.822584557,120,540.7368277,0.989497221,0
51,100050,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.906964474,1,0.906964474,60,535.0575883,0.906964474,1
51,100050,B2_Contact_Aware,1,Earth_Relay0_Mars,1,2,0.822584557,1,0.822584557,120,634.7959046,0.822584557,0
51,100050,B2_Contact_Aware,2,Earth_Relay1_Mars,1,2,0.822584557,1,0.822584557,120,1000.378235,0.822584557,0
51,100050,B2_Contact_Aware,3,Earth_Relay2_Mars,1,2,0.822584557,1,0.822584557,120,540.7368277,0.822584557,0
51,100050,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.906964474,1,0.906964474,60,535.0575883,0.906964474,1
51,100050,B3_Physical_Success,1,Earth_Relay0_Mars,1,2,0.822584557,1,0.822584557,120,634.7959046,0.822584557,0
51,100050,B3_Physical_Success,2,Earth_Relay1_Mars,1,2,0.822584557,1,0.822584557,120,1000.378235,0.822584557,0
51,100050,B3_Physical_Success,3,Earth_Relay2_Mars,1,2,0.822584557,1,0.822584557,120,540.7368277,0.822584557,0
51,100050,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.906964474,1,0.906964474,60,535.0575883,0.906964474,1
51,100050,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,1,2,0.822584557,1,0.822584557,120,634.7959046,0.346670565,0
51,100050,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,1,2,0.822584557,1,0.822584557,120,1000.378235,0.21998185,0
51,100050,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,1,2,0.822584557,1,0.822584557,120,540.7368277,0.406972567,0
52,100051,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.985642807,1,0.985642807,60,1096.404566,1,1
52,100051,B1_Shortest_Delay,1,Earth_Relay0_Mars,1,2,0.971491743,0.999999988,0.971491731,120,1427.537621,0.768038999,0
52,100051,B1_Shortest_Delay,2,Earth_Relay1_Mars,0,2,0.971491743,0,0,120,1253.063238,-1,0
52,100051,B1_Shortest_Delay,3,Earth_Relay2_Mars,1,2,0.971491743,1,0.971491743,120,1102.759379,0.994237353,0
52,100051,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.985642807,1,0.985642807,60,1096.404566,0.985642807,1
52,100051,B2_Contact_Aware,1,Earth_Relay0_Mars,1,2,0.971491743,0.999999988,0.971491731,120,1427.537621,0.971491743,0
52,100051,B2_Contact_Aware,2,Earth_Relay1_Mars,0,2,0.971491743,0,0,120,1253.063238,-1,0
52,100051,B2_Contact_Aware,3,Earth_Relay2_Mars,1,2,0.971491743,1,0.971491743,120,1102.759379,0.971491743,0
52,100051,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.985642807,1,0.985642807,60,1096.404566,0.985642807,1
52,100051,B3_Physical_Success,1,Earth_Relay0_Mars,1,2,0.971491743,0.999999988,0.971491731,120,1427.537621,0.971491731,0
52,100051,B3_Physical_Success,2,Earth_Relay1_Mars,0,2,0.971491743,0,0,120,1253.063238,-1,0
52,100051,B3_Physical_Success,3,Earth_Relay2_Mars,1,2,0.971491743,1,0.971491743,120,1102.759379,0.971491743,0
52,100051,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.985642807,1,0.985642807,60,1096.404566,0.985642807,1
52,100051,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,1,2,0.971491743,0.999999988,0.971491731,120,1427.537621,0.373071768,0
52,100051,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,0,2,0.971491743,0,0,120,1253.063238,-1,0
52,100051,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,1,2,0.971491743,1,0.971491743,120,1102.759379,0.482946689,0
53,100052,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.9254413,1,0.9254413,60,364.6143358,1,1
53,100052,B1_Shortest_Delay,1,Earth_Relay0_Mars,1,2,0.856441599,1,0.856441599,120,522.1295166,0.698321631,0
53,100052,B1_Shortest_Delay,2,Earth_Relay1_Mars,1,2,0.856441599,1,0.856441599,120,844.1333849,0.431939244,0
53,100052,B1_Shortest_Delay,3,Earth_Relay2_Mars,1,2,0.856441599,1,0.856441599,120,370.3407745,0.98453738,0
53,100052,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.9254413,1,0.9254413,60,364.6143358,0.9254413,1
53,100052,B2_Contact_Aware,1,Earth_Relay0_Mars,1,2,0.856441599,1,0.856441599,120,522.1295166,0.856441599,0
53,100052,B2_Contact_Aware,2,Earth_Relay1_Mars,1,2,0.856441599,1,0.856441599,120,844.1333849,0.856441599,0
53,100052,B2_Contact_Aware,3,Earth_Relay2_Mars,1,2,0.856441599,1,0.856441599,120,370.3407745,0.856441599,0
53,100052,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.9254413,1,0.9254413,60,364.6143358,0.9254413,1
53,100052,B3_Physical_Success,1,Earth_Relay0_Mars,1,2,0.856441599,1,0.856441599,120,522.1295166,0.856441599,0
53,100052,B3_Physical_Success,2,Earth_Relay1_Mars,1,2,0.856441599,1,0.856441599,120,844.1333849,0.856441599,0
53,100052,B3_Physical_Success,3,Earth_Relay2_Mars,1,2,0.856441599,1,0.856441599,120,370.3407745,0.856441599,0
53,100052,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.9254413,1,0.9254413,60,364.6143358,0.9254413,1
53,100052,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,1,2,0.856441599,1,0.856441599,120,522.1295166,0.299035847,0
53,100052,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,1,2,0.856441599,1,0.856441599,120,844.1333849,0.184965368,0
53,100052,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,1,2,0.856441599,1,0.856441599,120,370.3407745,0.421599384,0
54,100053,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.827433681,0.999992075,0.827427124,60,1280.903295,1,1
54,100053,B1_Shortest_Delay,1,Earth_Relay0_Mars,1,2,0.684646496,0.999939374,0.684604989,120,1575.838814,0.812839031,0
54,100053,B1_Shortest_Delay,2,Earth_Relay1_Mars,1,2,0.684646496,0.99999934,0.684646044,120,1468.506627,0.872248903,0
54,100053,B1_Shortest_Delay,3,Earth_Relay2_Mars,0,2,0.684646496,0,0,120,1287.506977,-1,0
54,100053,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.827433681,0.999992075,0.827427124,60,1280.903295,0.827433681,1
54,100053,B2_Contact_Aware,1,Earth_Relay0_Mars,1,2,0.684646496,0.999939374,0.684604989,120,1575.838814,0.684646496,0
54,100053,B2_Contact_Aware,2,Earth_Relay1_Mars,1,2,0.684646496,0.99999934,0.684646044,120,1468.506627,0.684646496,0
54,100053,B2_Contact_Aware,3,Earth_Relay2_Mars,0,2,0.684646496,0,0,120,1287.506977,-1,0
54,100053,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.827433681,0.999992075,0.827427124,60,1280.903295,0.827427124,1
54,100053,B3_Physical_Success,1,Earth_Relay0_Mars,1,2,0.684646496,0.999939374,0.684604989,120,1575.838814,0.684604989,0
54,100053,B3_Physical_Success,2,Earth_Relay1_Mars,1,2,0.684646496,0.99999934,0.684646044,120,1468.506627,0.684646044,0
54,100053,B3_Physical_Success,3,Earth_Relay2_Mars,0,2,0.684646496,0,0,120,1287.506977,-1,0
54,100053,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.827433681,0.999992075,0.827427124,60,1280.903295,0.827427124,1
54,100053,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,1,2,0.684646496,0.999939374,0.684604989,120,1575.838814,0.278236828,0
54,100053,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,1,2,0.684646496,0.99999934,0.684646044,120,1468.506627,0.298590881,0
54,100053,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,0,2,0.684646496,0,0,120,1287.506977,-1,0
55,100054,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.912846125,1,0.912846125,60,719.0287054,1,1
55,100054,B1_Shortest_Delay,1,Earth_Relay0_Mars,1,2,0.833288047,1,0.833288047,120,1072.002754,0.67073401,0
55,100054,B1_Shortest_Delay,2,Earth_Relay1_Mars,1,2,0.833288047,1,0.833288047,120,838.8661507,0.857143544,0
55,100054,B1_Shortest_Delay,3,Earth_Relay2_Mars,1,2,0.833288047,1,0.833288047,120,725.0331408,0.991718399,0
55,100054,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.912846125,1,0.912846125,60,719.0287054,0.912846125,1
55,100054,B2_Contact_Aware,1,Earth_Relay0_Mars,1,2,0.833288047,1,0.833288047,120,1072.002754,0.833288047,0
55,100054,B2_Contact_Aware,2,Earth_Relay1_Mars,1,2,0.833288047,1,0.833288047,120,838.8661507,0.833288047,0
55,100054,B2_Contact_Aware,3,Earth_Relay2_Mars,1,2,0.833288047,1,0.833288047,120,725.0331408,0.833288047,0
55,100054,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.912846125,1,0.912846125,60,719.0287054,0.912846125,1
55,100054,B3_Physical_Success,1,Earth_Relay0_Mars,1,2,0.833288047,1,0.833288047,120,1072.002754,0.833288047,0
55,100054,B3_Physical_Success,2,Earth_Relay1_Mars,1,2,0.833288047,1,0.833288047,120,838.8661507,0.833288047,0
55,100054,B3_Physical_Success,3,Earth_Relay2_Mars,1,2,0.833288047,1,0.833288047,120,725.0331408,0.833288047,0
55,100054,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.912846125,1,0.912846125,60,719.0287054,0.912846125,1
55,100054,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,1,2,0.833288047,1,0.833288047,120,1072.002754,0.279457317,0
55,100054,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,1,2,0.833288047,1,0.833288047,120,838.8661507,0.357123735,0
55,100054,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,1,2,0.833288047,1,0.833288047,120,725.0331408,0.413193544,0
56,100055,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.805882797,1,0.805882797,60,347.9394363,1,1
56,100055,B1_Shortest_Delay,1,Earth_Relay0_Mars,1,2,0.649447082,1,0.649447082,120,516.1914726,0.674051113,0
56,100055,B1_Shortest_Delay,2,Earth_Relay1_Mars,1,2,0.649447082,1,0.649447082,120,825.1924016,0.421646437,0
56,100055,B1_Shortest_Delay,3,Earth_Relay2_Mars,1,2,0.649447082,1,0.649447082,120,353.7033257,0.98370417,0
56,100055,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.805882797,1,0.805882797,60,347.9394363,0.805882797,1
56,100055,B2_Contact_Aware,1,Earth_Relay0_Mars,1,2,0.649447082,1,0.649447082,120,516.1914726,0.649447082,0
56,100055,B2_Contact_Aware,2,Earth_Relay1_Mars,1,2,0.649447082,1,0.649447082,120,825.1924016,0.649447082,0
56,100055,B2_Contact_Aware,3,Earth_Relay2_Mars,1,2,0.649447082,1,0.649447082,120,353.7033257,0.649447082,0
56,100055,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.805882797,1,0.805882797,60,347.9394363,0.805882797,1
56,100055,B3_Physical_Success,1,Earth_Relay0_Mars,1,2,0.649447082,1,0.649447082,120,516.1914726,0.649447082,0
56,100055,B3_Physical_Success,2,Earth_Relay1_Mars,1,2,0.649447082,1,0.649447082,120,825.1924016,0.649447082,0
56,100055,B3_Physical_Success,3,Earth_Relay2_Mars,1,2,0.649447082,1,0.649447082,120,353.7033257,0.649447082,0
56,100055,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.805882797,1,0.805882797,60,347.9394363,0.805882797,1
56,100055,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,1,2,0.649447082,1,0.649447082,120,516.1914726,0.218880264,0
56,100055,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,1,2,0.649447082,1,0.649447082,120,825.1924016,0.136918524,0
56,100055,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,1,2,0.649447082,1,0.649447082,120,353.7033257,0.319431901,0
57,100056,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.904035495,1,0.904035495,60,447.8787708,1,1
57,100056,B1_Shortest_Delay,1,Earth_Relay0_Mars,1,2,0.817280176,1,0.817280176,120,812.5631461,0.551192572,0
57,100056,B1_Shortest_Delay,2,Earth_Relay1_Mars,1,2,0.817280176,1,0.817280176,120,580.4950684,0.771546211,0
57,100056,B1_Shortest_Delay,3,Earth_Relay2_Mars,1,2,0.817280176,1,0.817280176,120,453.8966867,0.986741661,0
57,100056,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.904035495,1,0.904035495,60,447.8787708,0.904035495,1
57,100056,B2_Contact_Aware,1,Earth_Relay0_Mars,1,2,0.817280176,1,0.817280176,120,812.5631461,0.817280176,0
57,100056,B2_Contact_Aware,2,Earth_Relay1_Mars,1,2,0.817280176,1,0.817280176,120,580.4950684,0.817280176,0
57,100056,B2_Contact_Aware,3,Earth_Relay2_Mars,1,2,0.817280176,1,0.817280176,120,453.8966867,0.817280176,0
57,100056,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.904035495,1,0.904035495,60,447.8787708,0.904035495,1
57,100056,B3_Physical_Success,1,Earth_Relay0_Mars,1,2,0.817280176,1,0.817280176,120,812.5631461,0.817280176,0
57,100056,B3_Physical_Success,2,Earth_Relay1_Mars,1,2,0.817280176,1,0.817280176,120,580.4950684,0.817280176,0
57,100056,B3_Physical_Success,3,Earth_Relay2_Mars,1,2,0.817280176,1,0.817280176,120,453.8966867,0.817280176,0
57,100056,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.904035495,1,0.904035495,60,447.8787708,0.904035495,1
57,100056,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,1,2,0.817280176,1,0.817280176,120,812.5631461,0.225239381,0
57,100056,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,1,2,0.817280176,1,0.817280176,120,580.4950684,0.315284712,0
57,100056,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,1,2,0.817280176,1,0.817280176,120,453.8966867,0.403222199,0
58,100057,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.885261968,1,0.885261968,60,643.7787968,1,1
58,100057,B1_Shortest_Delay,1,Earth_Relay0_Mars,1,2,0.783688752,1,0.783688752,120,999.7871843,0.643915832,0
58,100057,B1_Shortest_Delay,2,Earth_Relay1_Mars,1,2,0.783688752,1,0.783688752,120,760.8745748,0.846103705,0
58,100057,B1_Shortest_Delay,3,Earth_Relay2_Mars,1,2,0.783688752,1,0.783688752,120,649.7497346,0.990810404,0
58,100057,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.885261968,1,0.885261968,60,643.7787968,0.885261968,1
58,100057,B2_Contact_Aware,1,Earth_Relay0_Mars,1,2,0.783688752,1,0.783688752,120,999.7871843,0.783688752,0
58,100057,B2_Contact_Aware,2,Earth_Relay1_Mars,1,2,0.783688752,1,0.783688752,120,760.8745748,0.783688752,0
58,100057,B2_Contact_Aware,3,Earth_Relay2_Mars,1,2,0.783688752,1,0.783688752,120,649.7497346,0.783688752,0
58,100057,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.885261968,1,0.885261968,60,643.7787968,0.885261968,1
58,100057,B3_Physical_Success,1,Earth_Relay0_Mars,1,2,0.783688752,1,0.783688752,120,999.7871843,0.783688752,0
58,100057,B3_Physical_Success,2,Earth_Relay1_Mars,1,2,0.783688752,1,0.783688752,120,760.8745748,0.783688752,0
58,100057,B3_Physical_Success,3,Earth_Relay2_Mars,1,2,0.783688752,1,0.783688752,120,649.7497346,0.783688752,0
58,100057,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.885261968,1,0.885261968,60,643.7787968,0.885261968,1
58,100057,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,1,2,0.783688752,1,0.783688752,120,999.7871843,0.252314797,0
58,100057,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,1,2,0.783688752,1,0.783688752,120,760.8745748,0.331540978,0
58,100057,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,1,2,0.783688752,1,0.783688752,120,649.7497346,0.388243484,0
59,100058,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.949130781,1,0.949130781,60,727.3815029,1,1
59,100058,B1_Shortest_Delay,1,Earth_Relay0_Mars,1,2,0.900849239,1,0.900849239,120,826.5823695,0.879986714,0
59,100058,B1_Shortest_Delay,2,Earth_Relay1_Mars,1,2,0.900849239,1,0.900849239,120,1137.205155,0.639622059,0
59,100058,B1_Shortest_Delay,3,Earth_Relay2_Mars,1,2,0.900849239,1,0.900849239,120,733.2775934,0.991959265,0
59,100058,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.949130781,1,0.949130781,60,727.3815029,0.949130781,1
59,100058,B2_Contact_Aware,1,Earth_Relay0_Mars,1,2,0.900849239,1,0.900849239,120,826.5823695,0.900849239,0
59,100058,B2_Contact_Aware,2,Earth_Relay1_Mars,1,2,0.900849239,1,0.900849239,120,1137.205155,0.900849239,0
59,100058,B2_Contact_Aware,3,Earth_Relay2_Mars,1,2,0.900849239,1,0.900849239,120,733.2775934,0.900849239,0
59,100058,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.949130781,1,0.949130781,60,727.3815029,0.949130781,1
59,100058,B3_Physical_Success,1,Earth_Relay0_Mars,1,2,0.900849239,1,0.900849239,120,826.5823695,0.900849239,0
59,100058,B3_Physical_Success,2,Earth_Relay1_Mars,1,2,0.900849239,1,0.900849239,120,1137.205155,0.900849239,0
59,100058,B3_Physical_Success,3,Earth_Relay2_Mars,1,2,0.900849239,1,0.900849239,120,733.2775934,0.900849239,0
59,100058,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.949130781,1,0.949130781,60,727.3815029,0.949130781,1
59,100058,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,1,2,0.900849239,1,0.900849239,120,826.5823695,0.396367681,0
59,100058,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,1,2,0.900849239,1,0.900849239,120,1137.205155,0.288101522,0
59,100058,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,1,2,0.900849239,1,0.900849239,120,733.2775934,0.446802875,0
60,100059,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.893668055,0.999986323,0.893655833,60,1299.894894,1,1
60,100059,B1_Shortest_Delay,1,Earth_Relay0_Mars,1,2,0.798642593,0.999933557,0.798589528,120,1582.99039,0.821164109,0
60,100059,B1_Shortest_Delay,2,Earth_Relay1_Mars,1,2,0.798642593,0.999997922,0.798640933,120,1494.674789,0.869684097,0
60,100059,B1_Shortest_Delay,3,Earth_Relay2_Mars,1,2,0.798642593,0.999968876,0.798617736,120,1306.5337,0.994918764,0
60,100059,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.893668055,0.999986323,0.893655833,60,1299.894894,0.893668055,1
60,100059,B2_Contact_Aware,1,Earth_Relay0_Mars,1,2,0.798642593,0.999933557,0.798589528,120,1582.99039,0.798642593,0
60,100059,B2_Contact_Aware,2,Earth_Relay1_Mars,1,2,0.798642593,0.999997922,0.798640933,120,1494.674789,0.798642593,0
60,100059,B2_Contact_Aware,3,Earth_Relay2_Mars,1,2,0.798642593,0.999968876,0.798617736,120,1306.5337,0.798642593,0
60,100059,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.893668055,0.999986323,0.893655833,60,1299.894894,0.893655833,1
60,100059,B3_Physical_Success,1,Earth_Relay0_Mars,1,2,0.798642593,0.999933557,0.798589528,120,1582.99039,0.798589528,0
60,100059,B3_Physical_Success,2,Earth_Relay1_Mars,1,2,0.798642593,0.999997922,0.798640933,120,1494.674789,0.798640933,0
60,100059,B3_Physical_Success,3,Earth_Relay2_Mars,1,2,0.798642593,0.999968876,0.798617736,120,1306.5337,0.798617736,0
60,100059,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.893668055,0.999986323,0.893655833,60,1299.894894,0.893655833,1
60,100059,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,1,2,0.798642593,0.999933557,0.798589528,120,1582.99039,0.327886529,0
60,100059,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,1,2,0.798642593,0.999997922,0.798640933,120,1494.674789,0.347282659,0
60,100059,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,1,2,0.798642593,0.999968876,0.798617736,120,1306.5337,0.397279885,0
61,100060,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.881353616,0.99985651,0.881227151,60,1307.87034,1,1
61,100060,B1_Shortest_Delay,1,Earth_Relay0_Mars,0,2,0.776784196,0,0,120,1576.483685,-1,0
61,100060,B1_Shortest_Delay,2,Earth_Relay1_Mars,1,2,0.776784196,0.999951223,0.776746307,120,1511.127596,0.865492989,0
61,100060,B1_Shortest_Delay,3,Earth_Relay2_Mars,1,2,0.776784196,0.99967808,0.776534134,120,1314.533437,0.994931207,0
61,100060,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.881353616,0.99985651,0.881227151,60,1307.87034,0.881353616,1
61,100060,B2_Contact_Aware,1,Earth_Relay0_Mars,0,2,0.776784196,0,0,120,1576.483685,-1,0
61,100060,B2_Contact_Aware,2,Earth_Relay1_Mars,1,2,0.776784196,0.999951223,0.776746307,120,1511.127596,0.776784196,0
61,100060,B2_Contact_Aware,3,Earth_Relay2_Mars,1,2,0.776784196,0.99967808,0.776534134,120,1314.533437,0.776784196,0
61,100060,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.881353616,0.99985651,0.881227151,60,1307.87034,0.881227151,1
61,100060,B3_Physical_Success,1,Earth_Relay0_Mars,0,2,0.776784196,0,0,120,1576.483685,-1,0
61,100060,B3_Physical_Success,2,Earth_Relay1_Mars,1,2,0.776784196,0.999951223,0.776746307,120,1511.127596,0.776746307,0
61,100060,B3_Physical_Success,3,Earth_Relay2_Mars,1,2,0.776784196,0.99967808,0.776534134,120,1314.533437,0.776534134,0
61,100060,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.881353616,0.99985651,0.881227151,60,1307.87034,0.881227151,1
61,100060,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,0,2,0.776784196,0,0,120,1576.483685,-1,0
61,100060,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,1,2,0.776784196,0.999951223,0.776746307,120,1511.127596,0.336134242,0
61,100060,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,1,2,0.776784196,0.99967808,0.776534134,120,1314.533437,0.386299022,0
62,100061,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.809474138,0.999996469,0.809471279,60,1262.876061,1,1
62,100061,B1_Shortest_Delay,1,Earth_Relay0_Mars,1,2,0.65524838,0.999997386,0.655246667,120,1486.746807,0.849422413,0
62,100061,B1_Shortest_Delay,2,Earth_Relay1_Mars,1,2,0.65524838,0.999994864,0.655245014,120,1497.654691,0.843235806,0
62,100061,B1_Shortest_Delay,3,Earth_Relay2_Mars,1,2,0.65524838,0.999991862,0.655243047,120,1269.521684,0.994765255,0
62,100061,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.809474138,0.999996469,0.809471279,60,1262.876061,0.809474138,1
62,100061,B2_Contact_Aware,1,Earth_Relay0_Mars,1,2,0.65524838,0.999997386,0.655246667,120,1486.746807,0.65524838,0
62,100061,B2_Contact_Aware,2,Earth_Relay1_Mars,1,2,0.65524838,0.999994864,0.655245014,120,1497.654691,0.65524838,0
62,100061,B2_Contact_Aware,3,Earth_Relay2_Mars,1,2,0.65524838,0.999991862,0.655243047,120,1269.521684,0.65524838,0
62,100061,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.809474138,0.999996469,0.809471279,60,1262.876061,0.809471279,1
62,100061,B3_Physical_Success,1,Earth_Relay0_Mars,1,2,0.65524838,0.999997386,0.655246667,120,1486.746807,0.655246667,0
62,100061,B3_Physical_Success,2,Earth_Relay1_Mars,1,2,0.65524838,0.999994864,0.655245014,120,1497.654691,0.655245014,0
62,100061,B3_Physical_Success,3,Earth_Relay2_Mars,1,2,0.65524838,0.999991862,0.655243047,120,1269.521684,0.655243047,0
62,100061,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.809474138,0.999996469,0.809471279,60,1262.876061,0.809471279,1
62,100061,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,1,2,0.65524838,0.999997386,0.655246667,120,1486.746807,0.278290603,0
62,100061,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,1,2,0.65524838,0.999994864,0.655245014,120,1497.654691,0.276263029,0
62,100061,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,1,2,0.65524838,0.999991862,0.655243047,120,1269.521684,0.325906508,0
63,100062,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.916275864,1,0.916275864,60,722.7623416,1,1
63,100062,B1_Shortest_Delay,1,Earth_Relay0_Mars,1,2,0.839561459,1,0.839561459,120,821.5504844,0.87975402,0
63,100062,B1_Shortest_Delay,2,Earth_Relay1_Mars,1,2,0.839561459,1,0.839561459,120,1134.060927,0.637322321,0
63,100062,B1_Shortest_Delay,3,Earth_Relay2_Mars,1,2,0.839561459,1,0.839561459,120,728.6523148,0.991916621,0
63,100062,B2_Contact_Aware,0,Direct_Earth_to_Mars,1,1,0.916275864,1,0.916275864,60,722.7623416,0.916275864,1
63,100062,B2_Contact_Aware,1,Earth_Relay0_Mars,1,2,0.839561459,1,0.839561459,120,821.5504844,0.839561459,0
63,100062,B2_Contact_Aware,2,Earth_Relay1_Mars,1,2,0.839561459,1,0.839561459,120,1134.060927,0.839561459,0
63,100062,B2_Contact_Aware,3,Earth_Relay2_Mars,1,2,0.839561459,1,0.839561459,120,728.6523148,0.839561459,0
63,100062,B3_Physical_Success,0,Direct_Earth_to_Mars,1,1,0.916275864,1,0.916275864,60,722.7623416,0.916275864,1
63,100062,B3_Physical_Success,1,Earth_Relay0_Mars,1,2,0.839561459,1,0.839561459,120,821.5504844,0.839561459,0
63,100062,B3_Physical_Success,2,Earth_Relay1_Mars,1,2,0.839561459,1,0.839561459,120,1134.060927,0.839561459,0
63,100062,B3_Physical_Success,3,Earth_Relay2_Mars,1,2,0.839561459,1,0.839561459,120,728.6523148,0.839561459,0
63,100062,B4_Physical_Multiobjective,0,Direct_Earth_to_Mars,1,1,0.916275864,1,0.916275864,60,722.7623416,0.916275864,1
63,100062,B4_Physical_Multiobjective,1,Earth_Relay0_Mars,1,2,0.839561459,1,0.839561459,120,821.5504844,0.369303784,0
63,100062,B4_Physical_Multiobjective,2,Earth_Relay1_Mars,1,2,0.839561459,1,0.839561459,120,1134.060927,0.267535628,0
63,100062,B4_Physical_Multiobjective,3,Earth_Relay2_Mars,1,2,0.839561459,1,0.839561459,120,728.6523148,0.416387482,0
64,100063,B1_Shortest_Delay,0,Direct_Earth_to_Mars,1,1,0.926964866,1,0.926964865,60,1044.578454,1,1
