Trial,Seed,Scenario,Policy,Route_Name,Available,Hop_Count,Bottleneck_Photons_Per_Slot,Contact_Probability,Optical_Success_Lower,Physical_Success_Lower,PAT_s,Propagation_s,Policy_Score,Selected
103,1000102,Control,B4_Physical_Multiobjective,Earth_Relay0_Mars,0,2,529.67892800765105,0.88000116666778661,1,0.88000116666778661,120,606.59355207878025,-1,0
103,1000102,Control,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,774.07355835040971,0.88000116666778661,1,0.88000116666778661,120,531.33369674787673,0.20581739713317049,0
103,1000102,Control,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,2,1029.0584724183607,0.88000116666778661,1,0.88000116666778661,120,255.12162815204837,0.42864934371074914,0
103,1000102,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,1056.1146753028891,0.93808377380049945,1,0.93808377380049945,60,248.53993975459687,1,1
103,1000102,Direct_Background_16,B1_Shortest_Delay,Earth_Relay0_Mars,0,2,529.67892800765105,0.88000116666778661,1,0.88000116666778661,120,606.59355207878025,-1,0
103,1000102,Direct_Background_16,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,774.07355835040971,0.88000116666778661,1,0.88000116666778661,120,531.33369674787673,0.46776619152112919,0
103,1000102,Direct_Background_16,B1_Shortest_Delay,Earth_Relay2_Mars,1,2,1029.0584724183607,0.88000116666778661,1,0.88000116666778661,120,255.12162815204837,0.97420176233145972,0
103,1000102,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,1056.1146753028891,0.93808377380049945,1,0.93808377380049945,60,248.53993975459687,0.93808377380049945,1
103,1000102,Direct_Background_16,B2_Contact_Aware,Earth_Relay0_Mars,0,2,529.67892800765105,0.88000116666778661,1,0.88000116666778661,120,606.59355207878025,-1,0
103,1000102,Direct_Background_16,B2_Contact_Aware,Earth_Relay1_Mars,1,2,774.07355835040971,0.88000116666778661,1,0.88000116666778661,120,531.33369674787673,0.88000116666778661,0
103,1000102,Direct_Background_16,B2_Contact_Aware,Earth_Relay2_Mars,1,2,1029.0584724183607,0.88000116666778661,1,0.88000116666778661,120,255.12162815204837,0.88000116666778661,0
103,1000102,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,1,1,1056.1146753028891,0.93808377380049945,1,0.93808377380049945,60,248.53993975459687,0.93808377380049945,1
103,1000102,Direct_Background_16,B3_Physical_Success,Earth_Relay0_Mars,0,2,529.67892800765105,0.88000116666778661,1,0.88000116666778661,120,606.59355207878025,-1,0
103,1000102,Direct_Background_16,B3_Physical_Success,Earth_Relay1_Mars,1,2,774.07355835040971,0.88000116666778661,1,0.88000116666778661,120,531.33369674787673,0.88000116666778661,0
103,1000102,Direct_Background_16,B3_Physical_Success,Earth_Relay2_Mars,1,2,1029.0584724183607,0.88000116666778661,1,0.88000116666778661,120,255.12162815204837,0.88000116666778661,0
103,1000102,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,1056.1146753028891,0.93808377380049945,1,0.93808377380049945,60,248.53993975459687,0.93808377380049945,1
103,1000102,Direct_Background_16,B4_Physical_Multiobjective,Earth_Relay0_Mars,0,2,529.67892800765105,0.88000116666778661,1,0.88000116666778661,120,606.59355207878025,-1,0
103,1000102,Direct_Background_16,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,774.07355835040971,0.88000116666778661,1,0.88000116666778661,120,531.33369674787673,0.20581739713317049,0
103,1000102,Direct_Background_16,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,2,1029.0584724183607,0.88000116666778661,1,0.88000116666778661,120,255.12162815204837,0.42864934371074914,0
103,1000102,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,1056.1146753028891,0.93808377380049945,1,0.93808377380049945,60,248.53993975459687,1,1
103,1000102,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Earth_Relay0_Mars,0,2,529.67892800765105,0.88000116666778661,1,0.88000116666778661,120,606.59355207878025,-1,0
103,1000102,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,774.07355835040971,0.88000116666778661,1,0.88000116666778661,120,531.33369674787673,0.46776619152112919,0
103,1000102,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Earth_Relay2_Mars,1,2,1029.0584724183607,0.88000116666778661,1,0.88000116666778661,120,255.12162815204837,0.97420176233145972,0
103,1000102,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,1056.1146753028891,0.93808377380049945,1,0.93808377380049945,60,248.53993975459687,0.93808377380049945,1
103,1000102,Direct_Pointing_25pct_Power,B2_Contact_Aware,Earth_Relay0_Mars,0,2,529.67892800765105,0.88000116666778661,1,0.88000116666778661,120,606.59355207878025,-1,0
103,1000102,Direct_Pointing_25pct_Power,B2_Contact_Aware,Earth_Relay1_Mars,1,2,774.07355835040971,0.88000116666778661,1,0.88000116666778661,120,531.33369674787673,0.88000116666778661,0
103,1000102,Direct_Pointing_25pct_Power,B2_Contact_Aware,Earth_Relay2_Mars,1,2,1029.0584724183607,0.88000116666778661,1,0.88000116666778661,120,255.12162815204837,0.88000116666778661,0
103,1000102,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,1,1,1056.1146753028891,0.93808377380049945,1,0.93808377380049945,60,248.53993975459687,0.93808377380049945,1
103,1000102,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay0_Mars,0,2,529.67892800765105,0.88000116666778661,1,0.88000116666778661,120,606.59355207878025,-1,0
103,1000102,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay1_Mars,1,2,774.07355835040971,0.88000116666778661,1,0.88000116666778661,120,531.33369674787673,0.88000116666778661,0
103,1000102,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay2_Mars,1,2,1029.0584724183607,0.88000116666778661,1,0.88000116666778661,120,255.12162815204837,0.88000116666778661,0
103,1000102,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,1056.1146753028891,0.93808377380049945,1,0.93808377380049945,60,248.53993975459687,0.93808377380049945,1
103,1000102,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay0_Mars,0,2,529.67892800765105,0.88000116666778661,1,0.88000116666778661,120,606.59355207878025,-1,0
103,1000102,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,774.07355835040971,0.88000116666778661,1,0.88000116666778661,120,531.33369674787673,0.20581739713317049,0
103,1000102,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,2,1029.0584724183607,0.88000116666778661,1,0.88000116666778661,120,255.12162815204837,0.42864934371074914,0
103,1000102,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,1056.1146753028891,0.93808377380049945,1,0.93808377380049945,60,248.53993975459687,1,1
103,1000102,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Earth_Relay0_Mars,0,2,529.67892800765105,0.88000116666778661,1,0.88000116666778661,120,606.59355207878025,-1,0
103,1000102,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,774.07355835040971,0.88000116666778661,1,0.88000116666778661,120,531.33369674787673,0.46776619152112919,0
103,1000102,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Earth_Relay2_Mars,1,2,1029.0584724183607,0.88000116666778661,1,0.88000116666778661,120,255.12162815204837,0.97420176233145972,0
103,1000102,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,1056.1146753028891,0.93808377380049945,1,0.93808377380049945,60,248.53993975459687,0.93808377380049945,1
103,1000102,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Earth_Relay0_Mars,0,2,529.67892800765105,0.88000116666778661,1,0.88000116666778661,120,606.59355207878025,-1,0
103,1000102,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Earth_Relay1_Mars,1,2,774.07355835040971,0.88000116666778661,1,0.88000116666778661,120,531.33369674787673,0.88000116666778661,0
103,1000102,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Earth_Relay2_Mars,1,2,1029.0584724183607,0.88000116666778661,1,0.88000116666778661,120,255.12162815204837,0.88000116666778661,0
103,1000102,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Direct_Earth_to_Mars,1,1,1056.1146753028891,0.93808377380049945,1,0.93808377380049945,60,248.53993975459687,0.93808377380049945,1
103,1000102,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay0_Mars,0,2,529.67892800765105,0.88000116666778661,1,0.88000116666778661,120,606.59355207878025,-1,0
103,1000102,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay1_Mars,1,2,774.07355835040971,0.88000116666778661,1,0.88000116666778661,120,531.33369674787673,0.88000116666778661,0
103,1000102,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay2_Mars,1,2,1029.0584724183607,0.88000116666778661,1,0.88000116666778661,120,255.12162815204837,0.88000116666778661,0
103,1000102,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,1056.1146753028891,0.93808377380049945,1,0.93808377380049945,60,248.53993975459687,0.93808377380049945,1
103,1000102,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay0_Mars,0,2,529.67892800765105,0.88000116666778661,1,0.88000116666778661,120,606.59355207878025,-1,0
103,1000102,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,774.07355835040971,0.88000116666778661,1,0.88000116666778661,120,531.33369674787673,0.20581739713317049,0
103,1000102,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,2,1029.0584724183607,0.88000116666778661,1,0.88000116666778661,120,255.12162815204837,0.42864934371074914,0
104,1000103,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,34.784102456812029,0.88040522368251595,0.99993362043625977,0.88034678276785328,60,1292.5881176108878,1,1
104,1000103,Control,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,35.215176947430272,0.77511335788746094,0.99990096063339906,0.77503659115145185,120,1535.7482025527429,0.84166669735463739,0
104,1000103,Control,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,36.181209901546218,0.77511335788746094,0.99994877971664009,0.77507365636163394,120,1512.1212056480856,0.85481779686893067,0
104,1000103,Control,B1_Shortest_Delay,Earth_Relay2_Mars,1,2,34.60545281102798,0.77511335788746094,0.99985013316392823,0.77499719410091739,120,1299.2558539365207,0.99486803441721605,0
104,1000103,Control,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,34.784102456812029,0.88040522368251595,0.99993362043625977,0.88034678276785328,60,1292.5881176108878,0.88040522368251595,1
104,1000103,Control,B2_Contact_Aware,Earth_Relay0_Mars,1,2,35.215176947430272,0.77511335788746094,0.99990096063339906,0.77503659115145185,120,1535.7482025527429,0.77511335788746094,0
104,1000103,Control,B2_Contact_Aware,Earth_Relay1_Mars,1,2,36.181209901546218,0.77511335788746094,0.99994877971664009,0.77507365636163394,120,1512.1212056480856,0.77511335788746094,0
104,1000103,Control,B2_Contact_Aware,Earth_Relay2_Mars,1,2,34.60545281102798,0.77511335788746094,0.99985013316392823,0.77499719410091739,120,1299.2558539365207,0.77511335788746094,0
104,1000103,Control,B3_Physical_Success,Direct_Earth_to_Mars,1,1,34.784102456812029,0.88040522368251595,0.99993362043625977,0.88034678276785328,60,1292.5881176108878,0.88034678276785328,1
104,1000103,Control,B3_Physical_Success,Earth_Relay0_Mars,1,2,35.215176947430272,0.77511335788746094,0.99990096063339906,0.77503659115145185,120,1535.7482025527429,0.77503659115145185,0
104,1000103,Control,B3_Physical_Success,Earth_Relay1_Mars,1,2,36.181209901546218,0.77511335788746094,0.99994877971664009,0.77507365636163394,120,1512.1212056480856,0.77507365636163394,0
104,1000103,Control,B3_Physical_Success,Earth_Relay2_Mars,1,2,34.60545281102798,0.77511335788746094,0.99985013316392823,0.77499719410091739,120,1299.2558539365207,0.77499719410091739,0
104,1000103,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,34.784102456812029,0.88040522368251595,0.99993362043625977,0.88034678276785328,60,1292.5881176108878,0.88034678276785328,1
104,1000103,Control,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,2,35.215176947430272,0.77511335788746094,0.99990096063339906,0.77503659115145185,120,1535.7482025527429,0.32616124400171942,0
104,1000103,Control,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,36.181209901546218,0.77511335788746094,0.99994877971664009,0.77507365636163394,120,1512.1212056480856,0.33127337767109927,0
104,1000103,Control,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,2,34.60545281102798,0.77511335788746094,0.99985013316392823,0.77499719410091739,120,1299.2558539365207,0.38550996758701866,0
104,1000103,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,34.784102456812029,0.88040522368251595,0.78139797633165442,0.68794686013733553,60,1292.5881176108878,1,1
104,1000103,Direct_Background_16,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,35.215176947430272,0.77511335788746094,0.99990096063339906,0.77503659115145185,120,1535.7482025527429,0.84166669735463739,0
104,1000103,Direct_Background_16,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,36.181209901546218,0.77511335788746094,0.99994877971664009,0.77507365636163394,120,1512.1212056480856,0.85481779686893067,0
104,1000103,Direct_Background_16,B1_Shortest_Delay,Earth_Relay2_Mars,1,2,34.60545281102798,0.77511335788746094,0.99985013316392823,0.77499719410091739,120,1299.2558539365207,0.99486803441721605,0
104,1000103,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,34.784102456812029,0.88040522368251595,0.78139797633165442,0.68794686013733553,60,1292.5881176108878,0.88040522368251595,1
104,1000103,Direct_Background_16,B2_Contact_Aware,Earth_Relay0_Mars,1,2,35.215176947430272,0.77511335788746094,0.99990096063339906,0.77503659115145185,120,1535.7482025527429,0.77511335788746094,0
104,1000103,Direct_Background_16,B2_Contact_Aware,Earth_Relay1_Mars,1,2,36.181209901546218,0.77511335788746094,0.99994877971664009,0.77507365636163394,120,1512.1212056480856,0.77511335788746094,0
104,1000103,Direct_Background_16,B2_Contact_Aware,Earth_Relay2_Mars,1,2,34.60545281102798,0.77511335788746094,0.99985013316392823,0.77499719410091739,120,1299.2558539365207,0.77511335788746094,0
104,1000103,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,1,1,34.784102456812029,0.88040522368251595,0.78139797633165442,0.68794686013733553,60,1292.5881176108878,0.68794686013733553,0
104,1000103,Direct_Background_16,B3_Physical_Success,Earth_Relay0_Mars,1,2,35.215176947430272,0.77511335788746094,0.99990096063339906,0.77503659115145185,120,1535.7482025527429,0.77503659115145185,0
104,1000103,Direct_Background_16,B3_Physical_Success,Earth_Relay1_Mars,1,2,36.181209901546218,0.77511335788746094,0.99994877971664009,0.77507365636163394,120,1512.1212056480856,0.77507365636163394,1
104,1000103,Direct_Background_16,B3_Physical_Success,Earth_Relay2_Mars,1,2,34.60545281102798,0.77511335788746094,0.99985013316392823,0.77499719410091739,120,1299.2558539365207,0.77499719410091739,0
104,1000103,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,34.784102456812029,0.88040522368251595,0.78139797633165442,0.68794686013733553,60,1292.5881176108878,0.68794686013733553,1
104,1000103,Direct_Background_16,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,2,35.215176947430272,0.77511335788746094,0.99990096063339906,0.77503659115145185,120,1535.7482025527429,0.32616124400171942,0
104,1000103,Direct_Background_16,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,36.181209901546218,0.77511335788746094,0.99994877971664009,0.77507365636163394,120,1512.1212056480856,0.33127337767109927,0
104,1000103,Direct_Background_16,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,2,34.60545281102798,0.77511335788746094,0.99985013316392823,0.77499719410091739,120,1299.2558539365207,0.38550996758701866,0
104,1000103,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,34.784102456812029,0.88040522368251595,0,0,60,1292.5881176108878,1,1
104,1000103,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,35.215176947430272,0.77511335788746094,0.99990096063339906,0.77503659115145185,120,1535.7482025527429,0.84166669735463739,0
104,1000103,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,36.181209901546218,0.77511335788746094,0.99994877971664009,0.77507365636163394,120,1512.1212056480856,0.85481779686893067,0
104,1000103,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Earth_Relay2_Mars,1,2,34.60545281102798,0.77511335788746094,0.99985013316392823,0.77499719410091739,120,1299.2558539365207,0.99486803441721605,0
104,1000103,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,34.784102456812029,0.88040522368251595,0,0,60,1292.5881176108878,0.88040522368251595,1
104,1000103,Direct_Pointing_25pct_Power,B2_Contact_Aware,Earth_Relay0_Mars,1,2,35.215176947430272,0.77511335788746094,0.99990096063339906,0.77503659115145185,120,1535.7482025527429,0.77511335788746094,0
104,1000103,Direct_Pointing_25pct_Power,B2_Contact_Aware,Earth_Relay1_Mars,1,2,36.181209901546218,0.77511335788746094,0.99994877971664009,0.77507365636163394,120,1512.1212056480856,0.77511335788746094,0
104,1000103,Direct_Pointing_25pct_Power,B2_Contact_Aware,Earth_Relay2_Mars,1,2,34.60545281102798,0.77511335788746094,0.99985013316392823,0.77499719410091739,120,1299.2558539365207,0.77511335788746094,0
104,1000103,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,1,1,34.784102456812029,0.88040522368251595,0,0,60,1292.5881176108878,0,0
104,1000103,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay0_Mars,1,2,35.215176947430272,0.77511335788746094,0.99990096063339906,0.77503659115145185,120,1535.7482025527429,0.77503659115145185,0
104,1000103,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay1_Mars,1,2,36.181209901546218,0.77511335788746094,0.99994877971664009,0.77507365636163394,120,1512.1212056480856,0.77507365636163394,1
104,1000103,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay2_Mars,1,2,34.60545281102798,0.77511335788746094,0.99985013316392823,0.77499719410091739,120,1299.2558539365207,0.77499719410091739,0
104,1000103,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,34.784102456812029,0.88040522368251595,0,0,60,1292.5881176108878,0,0
104,1000103,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,2,35.215176947430272,0.77511335788746094,0.99990096063339906,0.77503659115145185,120,1535.7482025527429,0.32616124400171942,0
104,1000103,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,36.181209901546218,0.77511335788746094,0.99994877971664009,0.77507365636163394,120,1512.1212056480856,0.33127337767109927,0
104,1000103,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,2,34.60545281102798,0.77511335788746094,0.99985013316392823,0.77499719410091739,120,1299.2558539365207,0.38550996758701866,1
104,1000103,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,34.784102456812029,0.88040522368251595,0,0,60,1292.5881176108878,1,1
104,1000103,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,35.215176947430272,0.77511335788746094,0.99990096063339906,0.77503659115145185,120,1535.7482025527429,0.84166669735463739,0
104,1000103,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,36.181209901546218,0.77511335788746094,0.99994877971664009,0.77507365636163394,120,1512.1212056480856,0.85481779686893067,0
104,1000103,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Earth_Relay2_Mars,1,2,34.60545281102798,0.77511335788746094,0.99985013316392823,0.77499719410091739,120,1299.2558539365207,0.99486803441721605,0
104,1000103,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,34.784102456812029,0.88040522368251595,0,0,60,1292.5881176108878,0.88040522368251595,1
104,1000103,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Earth_Relay0_Mars,1,2,35.215176947430272,0.77511335788746094,0.99990096063339906,0.77503659115145185,120,1535.7482025527429,0.77511335788746094,0
104,1000103,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Earth_Relay1_Mars,1,2,36.181209901546218,0.77511335788746094,0.99994877971664009,0.77507365636163394,120,1512.1212056480856,0.77511335788746094,0
104,1000103,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Earth_Relay2_Mars,1,2,34.60545281102798,0.77511335788746094,0.99985013316392823,0.77499719410091739,120,1299.2558539365207,0.77511335788746094,0
104,1000103,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Direct_Earth_to_Mars,1,1,34.784102456812029,0.88040522368251595,0,0,60,1292.5881176108878,0,0
104,1000103,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay0_Mars,1,2,35.215176947430272,0.77511335788746094,0.99990096063339906,0.77503659115145185,120,1535.7482025527429,0.77503659115145185,0
104,1000103,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay1_Mars,1,2,36.181209901546218,0.77511335788746094,0.99994877971664009,0.77507365636163394,120,1512.1212056480856,0.77507365636163394,1
104,1000103,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay2_Mars,1,2,34.60545281102798,0.77511335788746094,0.99985013316392823,0.77499719410091739,120,1299.2558539365207,0.77499719410091739,0
104,1000103,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,34.784102456812029,0.88040522368251595,0,0,60,1292.5881176108878,0,0
104,1000103,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,2,35.215176947430272,0.77511335788746094,0.99990096063339906,0.77503659115145185,120,1535.7482025527429,0.32616124400171942,0
104,1000103,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,36.181209901546218,0.77511335788746094,0.99994877971664009,0.77507365636163394,120,1512.1212056480856,0.33127337767109927,0
104,1000103,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,2,34.60545281102798,0.77511335788746094,0.99985013316392823,0.77499719410091739,120,1299.2558539365207,0.38550996758701866,1
105,1000104,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,101.5014841592221,0.96816841251033925,1,0.96816841251033925,60,806.16190789140001,1,1
105,1000104,Control,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,77.689277851157783,0.93735007498279044,1,0.93735007498279044,120,1155.5862959887322,0.6976215542618901,0
105,1000104,Control,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,138.78445850235119,0.93735007498279044,1,0.93735007498279044,120,931.90183768808595,0.86507170099736197,0
105,1000104,Control,B1_Shortest_Delay,Earth_Relay2_Mars,1,2,100.8180653451399,0.93735007498279044,1,0.93735007498279044,120,812.22522847552125,0.99253492704788104,0
105,1000104,Control,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,101.5014841592221,0.96816841251033925,1,0.96816841251033925,60,806.16190789140001,0.96816841251033925,1
105,1000104,Control,B2_Contact_Aware,Earth_Relay0_Mars,1,2,77.689277851157783,0.93735007498279044,1,0.93735007498279044,120,1155.5862959887322,0.93735007498279044,0
105,1000104,Control,B2_Contact_Aware,Earth_Relay1_Mars,1,2,138.78445850235119,0.93735007498279044,1,0.93735007498279044,120,931.90183768808595,0.93735007498279044,0
105,1000104,Control,B2_Contact_Aware,Earth_Relay2_Mars,1,2,100.8180653451399,0.93735007498279044,1,0.93735007498279044,120,812.22522847552125,0.93735007498279044,0
105,1000104,Control,B3_Physical_Success,Direct_Earth_to_Mars,1,1,101.5014841592221,0.96816841251033925,1,0.96816841251033925,60,806.16190789140001,0.96816841251033925,1
105,1000104,Control,B3_Physical_Success,Earth_Relay0_Mars,1,2,77.689277851157783,0.93735007498279044,1,0.93735007498279044,120,1155.5862959887322,0.93735007498279044,0
105,1000104,Control,B3_Physical_Success,Earth_Relay1_Mars,1,2,138.78445850235119,0.93735007498279044,1,0.93735007498279044,120,931.90183768808595,0.93735007498279044,0
105,1000104,Control,B3_Physical_Success,Earth_Relay2_Mars,1,2,100.8180653451399,0.93735007498279044,1,0.93735007498279044,120,812.22522847552125,0.93735007498279044,0
105,1000104,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,101.5014841592221,0.96816841251033925,1,0.96816841251033925,60,806.16190789140001,0.96816841251033925,1
105,1000104,Control,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,2,77.689277851157783,0.93735007498279044,1,0.93735007498279044,120,1155.5862959887322,0.32695780809849673,0
105,1000104,Control,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,138.78445850235119,0.93735007498279044,1,0.93735007498279044,120,931.90183768808595,0.40543751189768368,0
105,1000104,Control,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,2,100.8180653451399,0.93735007498279044,1,0.93735007498279044,120,812.22522847552125,0.46517634414568487,0
105,1000104,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,101.5014841592221,0.96816841251033925,1,0.96816841251033925,60,806.16190789140001,1,1
105,1000104,Direct_Background_16,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,77.689277851157783,0.93735007498279044,1,0.93735007498279044,120,1155.5862959887322,0.6976215542618901,0
105,1000104,Direct_Background_16,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,138.78445850235119,0.93735007498279044,1,0.93735007498279044,120,931.90183768808595,0.86507170099736197,0
105,1000104,Direct_Background_16,B1_Shortest_Delay,Earth_Relay2_Mars,1,2,100.8180653451399,0.93735007498279044,1,0.93735007498279044,120,812.22522847552125,0.99253492704788104,0
105,1000104,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,101.5014841592221,0.96816841251033925,1,0.96816841251033925,60,806.16190789140001,0.96816841251033925,1
105,1000104,Direct_Background_16,B2_Contact_Aware,Earth_Relay0_Mars,1,2,77.689277851157783,0.93735007498279044,1,0.93735007498279044,120,1155.5862959887322,0.93735007498279044,0
105,1000104,Direct_Background_16,B2_Contact_Aware,Earth_Relay1_Mars,1,2,138.78445850235119,0.93735007498279044,1,0.93735007498279044,120,931.90183768808595,0.93735007498279044,0
105,1000104,Direct_Background_16,B2_Contact_Aware,Earth_Relay2_Mars,1,2,100.8180653451399,0.93735007498279044,1,0.93735007498279044,120,812.22522847552125,0.93735007498279044,0
105,1000104,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,1,1,101.5014841592221,0.96816841251033925,1,0.96816841251033925,60,806.16190789140001,0.96816841251033925,1
105,1000104,Direct_Background_16,B3_Physical_Success,Earth_Relay0_Mars,1,2,77.689277851157783,0.93735007498279044,1,0.93735007498279044,120,1155.5862959887322,0.93735007498279044,0
105,1000104,Direct_Background_16,B3_Physical_Success,Earth_Relay1_Mars,1,2,138.78445850235119,0.93735007498279044,1,0.93735007498279044,120,931.90183768808595,0.93735007498279044,0
105,1000104,Direct_Background_16,B3_Physical_Success,Earth_Relay2_Mars,1,2,100.8180653451399,0.93735007498279044,1,0.93735007498279044,120,812.22522847552125,0.93735007498279044,0
