Trial,Seed,Scenario,Policy,Selected_Route,Generated,Delivered,Expired,Dropped,Contact_Failures,Optical_Failures,Reliability,Delivered_Bits,Mean_Delivered_Latency_s
105,1000104,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,198,0,2,2,0,0.98999999999999999,202752,866.16191813140142
105,1000104,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,198,0,2,2,0,0.98999999999999999,202752,866.16191813140142
105,1000104,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,198,0,2,2,0,0.98999999999999999,202752,866.16191813140142
105,1000104,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,200,198,0,2,2,0,0.98999999999999999,202752,866.16191813140142
105,1000104,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,198,0,2,2,0,0.98999999999999999,202752,866.16191813140142
105,1000104,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,2,198,0,0,0
105,1000104,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,2,198,0,0,0
105,1000104,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay0_Mars,200,190,0,10,10,0,0.94999999999999996,194560,1275.5863164687257
105,1000104,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,190,0,10,10,0,0.94999999999999996,194560,932.22524895552044
105,1000104,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,195,0,5,2,3,0.97499999999999998,199680,866.16191813140142
105,1000104,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,195,0,5,2,3,0.97499999999999998,199680,866.16191813140142
105,1000104,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay0_Mars,200,190,0,10,10,0,0.94999999999999996,194560,1275.5863164687257
105,1000104,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,195,0,5,2,3,0.97499999999999998,199680,866.16191813140142
106,1000105,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,187,0,13,13,0,0.93500000000000005,191488,427.64672444849708
