Trial,Seed,Scenario,B1_Route,B4_Route,B1_Reliability,B4_Reliability,Reliability_Difference,B1_Delivered_Bits,B4_Delivered_Bits,Delivered_Bits_Difference,B1_Mean_Latency_s,B4_Mean_Latency_s,Latency_Difference_s,B1_Contact_Failures,B4_Contact_Failures,Contact_Failure_Difference,B1_Optical_Failures,B4_Optical_Failures,Optical_Failure_Difference
562,1000561,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.88,0.88,0,180224,180224,0,323.69843436863442,323.69843436863442,0,24,24,0,0,0,0
562,1000561,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.88,0.88,0,180224,180224,0,323.69843436863442,323.69843436863442,0,24,24,0,0,0,0
562,1000561,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.88,0.88,0,180224,180224,0,323.69843436863442,323.69843436863442,0,24,24,0,0,0,0
562,1000561,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.88,0.88,0,180224,180224,0,323.69843436863442,323.69843436863442,0,24,24,0,0,0,0
563,1000562,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.83499999999999996,0.83499999999999996,0,171008,171008,0,578.12128119621673,578.12128119621673,0,33,33,0,0,0,0
563,1000562,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.83499999999999996,0.83499999999999996,0,171008,171008,0,578.12128119621673,578.12128119621673,0,33,33,0,0,0,0
563,1000562,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.83499999999999996,0.83499999999999996,0,171008,171008,0,578.12128119621673,578.12128119621673,0,33,33,0,0,0,0
563,1000562,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.83499999999999996,0.83499999999999996,0,171008,171008,0,578.12128119621673,578.12128119621673,0,33,33,0,0,0,0
564,1000563,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,1,1,0,204800,204800,0,1142.9534409347998,1142.9534409347998,0,0,0,0,0,0,0
564,1000563,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.995,0.995,0,203776,203776,0,1142.9534409347998,1142.9534409347998,0,0,0,0,1,1,0
564,1000563,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,1,1,0,204800,204800,0,1209.2923324696389,1209.2923324696389,0,0,0,200,0,-200
564,1000563,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,1,1,0,204800,204800,0,1209.2923324696389,1209.2923324696389,0,0,0,200,0,-200
565,1000564,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.92500000000000004,0.92500000000000004,0,189440,189440,0,405.87987819228141,405.87987819228141,0,15,15,0,0,0,0
565,1000564,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.92500000000000004,0.92500000000000004,0,189440,189440,0,405.87987819228141,405.87987819228141,0,15,15,0,0,0,0
565,1000564,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.92500000000000004,0.92500000000000004,0,189440,189440,0,405.87987819228141,405.87987819228141,0,15,15,0,0,0,0
565,1000564,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.92500000000000004,0.92500000000000004,0,189440,189440,0,405.87987819228141,405.87987819228141,0,15,15,0,0,0,0
566,1000565,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.84499999999999997,0.84499999999999997,0,173056,173056,0,970.07994667103344,970.07994667103344,0,31,31,0,0,0,0
566,1000565,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.84499999999999997,0.84499999999999997,0,173056,173056,0,970.07994667103344,970.07994667103344,0,31,31,0,0,0,0
566,1000565,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.72499999999999998,0.72499999999999998,0,148480,148480,0,1036.2238243876488,1036.2238243876488,31,55,24,169,0,-169
566,1000565,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.72499999999999998,0.72499999999999998,0,148480,148480,0,1036.2238243876488,1036.2238243876488,31,55,24,169,0,-169
567,1000566,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.995,0.995,0,203776,203776,0,421.53761830025712,421.53761830025712,0,1,1,0,0,0,0
567,1000566,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.995,0.995,0,203776,203776,0,421.53761830025712,421.53761830025712,0,1,1,0,0,0,0
567,1000566,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.995,0.995,0,203776,203776,0,421.53761830025712,421.53761830025712,0,1,1,0,0,0,0
567,1000566,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.995,0.995,0,203776,203776,0,421.53761830025712,421.53761830025712,0,1,1,0,0,0,0
568,1000567,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,1,1,0,204800,204800,0,994.55359949256717,994.55359949256717,0,0,0,0,0,0,0
568,1000567,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,1,1,0,204800,204800,0,994.55359949256717,994.55359949256717,0,0,0,0,0,0,0
568,1000567,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay0_Mars,0,0.995,0.995,0,203776,203776,0,1183.5977783838387,1183.5977783838387,0,1,1,200,0,-200
568,1000567,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay0_Mars,0,0.995,0.995,0,203776,203776,0,1183.5977783838387,1183.5977783838387,0,1,1,200,0,-200
569,1000568,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.96499999999999997,0.96499999999999997,0,197632,197632,0,1236.9413686243126,1236.9413686243126,0,7,7,0,0,0,0
569,1000568,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.96499999999999997,0.96499999999999997,0,197632,197632,0,1236.9413686243126,1236.9413686243126,0,7,7,0,0,0,0
569,1000568,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.94999999999999996,0.94999999999999996,0,194560,194560,0,1303.4954847200206,1303.4954847200206,7,10,3,193,0,-193
569,1000568,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.94999999999999996,0.94999999999999996,0,194560,194560,0,1303.4954847200206,1303.4954847200206,7,10,3,193,0,-193
570,1000569,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.94999999999999996,0.94999999999999996,0,194560,194560,0,1298.4720860042664,1298.4720860042664,0,10,10,0,0,0,0
570,1000569,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.91500000000000004,0.91500000000000004,0,187392,187392,0,1298.4720860042662,1298.4720860042662,0,10,10,0,7,7,0
570,1000569,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.91500000000000004,0.91500000000000004,0,187392,187392,0,1365.0945355647693,1365.0945355647693,10,17,7,190,0,-190
570,1000569,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.91500000000000004,0.91500000000000004,0,187392,187392,0,1365.0945355647693,1365.0945355647693,10,17,7,190,0,-190
571,1000570,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.95499999999999996,0.95499999999999996,0,195584,195584,0,851.47078722495303,851.47078722495303,0,9,9,0,0,0,0
571,1000570,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.95499999999999996,0.95499999999999996,0,195584,195584,0,851.47078722495303,851.47078722495303,0,9,9,0,0,0,0
571,1000570,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93500000000000005,0.93500000000000005,0,191488,191488,0,851.47078722495326,851.47078722495326,0,9,9,0,4,4,0
571,1000570,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.93000000000000005,0.93000000000000005,0,190464,190464,0,917.52295245454309,917.52295245454309,9,14,5,191,0,-191
572,1000571,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93000000000000005,0.93000000000000005,0,190464,190464,0,1346.6657270595895,1346.6657270595895,0,14,14,0,0,0,0
572,1000571,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.82999999999999996,0.82999999999999996,0,169984,169984,0,1346.6657270595895,1346.6657270595895,0,14,14,0,20,20,0
572,1000571,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.88,0.88,0,180224,180224,0,1413.3299877265601,1413.3299877265601,14,24,10,186,0,-186
572,1000571,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.88,0.88,0,180224,180224,0,1413.3299877265601,1413.3299877265601,14,24,10,186,0,-186
573,1000572,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.81999999999999995,0.81999999999999995,0,167936,167936,0,1154.0275262945893,1154.0275262945893,0,36,36,0,0,0,0
573,1000572,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.81999999999999995,0.81999999999999995,0,167936,167936,0,1154.0275262945893,1154.0275262945893,0,36,36,0,0,0,0
573,1000572,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.65500000000000003,0.65500000000000003,0,134144,134144,0,1220.4741775931623,1220.4741775931623,36,69,33,164,0,-164
573,1000572,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.65500000000000003,0.65500000000000003,0,134144,134144,0,1220.4741775931623,1220.4741775931623,36,69,33,164,0,-164
574,1000573,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.98999999999999999,0.98999999999999999,0,202752,202752,0,299.85128547203772,299.85128547203772,0,2,2,0,0,0,0
574,1000573,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.98999999999999999,0.98999999999999999,0,202752,202752,0,299.85128547203772,299.85128547203772,0,2,2,0,0,0,0
574,1000573,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.98999999999999999,0.98999999999999999,0,202752,202752,0,299.85128547203772,299.85128547203772,0,2,2,0,0,0,0
574,1000573,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.98999999999999999,0.98999999999999999,0,202752,202752,0,299.85128547203772,299.85128547203772,0,2,2,0,0,0,0
575,1000574,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.88,0.88,0,180224,180224,0,532.09462198871699,532.09462198871699,0,24,24,0,0,0,0
575,1000574,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.88,0.88,0,180224,180224,0,532.09462198871699,532.09462198871699,0,24,24,0,0,0,0
575,1000574,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.88,0.88,0,180224,180224,0,532.09462198871699,532.09462198871699,0,24,24,0,0,0,0
575,1000574,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.88,0.88,0,180224,180224,0,532.09462198871699,532.09462198871699,0,24,24,0,0,0,0
576,1000575,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,1,1,0,204800,204800,0,1364.7970006985704,1364.7970006985704,0,0,0,0,0,0,0
576,1000575,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.57999999999999996,0.57999999999999996,0,118784,118784,0,1364.7970006985704,1364.7970006985704,0,0,0,0,84,84,0
576,1000575,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.995,0.995,0,203776,203776,0,1431.4475792617623,1431.4475792617623,0,1,1,200,0,-200
576,1000575,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.995,0.995,0,203776,203776,0,1431.4475792617623,1431.4475792617623,0,1,1,200,0,-200
577,1000576,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93000000000000005,0.93000000000000005,0,190464,190464,0,823.83960547535651,823.83960547535651,0,14,14,0,0,0,0
577,1000576,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93000000000000005,0.93000000000000005,0,190464,190464,0,823.83960547535651,823.83960547535651,0,14,14,0,0,0,0
577,1000576,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.92000000000000004,0.92000000000000004,0,188416,188416,0,823.83960547535639,823.83960547535639,0,14,14,0,2,2,0
577,1000576,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.82499999999999996,0.82499999999999996,0,168960,168960,0,889.7845302499743,889.7845302499743,14,35,21,186,0,-186
578,1000577,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.97499999999999998,0.97499999999999998,0,199680,199680,0,1148.3767246226282,1148.3767246226282,0,5,5,0,0,0,0
578,1000577,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.97499999999999998,0.97499999999999998,0,199680,199680,0,1148.3767246226282,1148.3767246226282,0,5,5,0,0,0,0
578,1000577,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.91000000000000003,0.91000000000000003,0,186368,186368,0,1214.7220134576476,1214.7220134576476,5,18,13,195,0,-195
578,1000577,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.91000000000000003,0.91000000000000003,0,186368,186368,0,1214.7220134576476,1214.7220134576476,5,18,13,195,0,-195
579,1000578,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93999999999999995,0.93999999999999995,0,192512,192512,0,303.96366663581847,303.96366663581847,0,12,12,0,0,0,0
579,1000578,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93999999999999995,0.93999999999999995,0,192512,192512,0,303.96366663581847,303.96366663581847,0,12,12,0,0,0,0
579,1000578,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93999999999999995,0.93999999999999995,0,192512,192512,0,303.96366663581847,303.96366663581847,0,12,12,0,0,0,0
579,1000578,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93999999999999995,0.93999999999999995,0,192512,192512,0,303.96366663581847,303.96366663581847,0,12,12,0,0,0,0
580,1000579,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93999999999999995,0.93999999999999995,0,192512,192512,0,1028.1641160603012,1028.1641160603012,0,12,12,0,0,0,0
580,1000579,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93999999999999995,0.93999999999999995,0,192512,192512,0,1028.1641160603012,1028.1641160603012,0,12,12,0,0,0,0
580,1000579,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.89000000000000001,0.89000000000000001,0,182272,182272,0,1094.4209414537277,1094.4209414537277,12,22,10,188,0,-188
580,1000579,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.89000000000000001,0.89000000000000001,0,182272,182272,0,1094.4209414537277,1094.4209414537277,12,22,10,188,0,-188
581,1000580,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93999999999999995,0.93999999999999995,0,192512,192512,0,603.60928550287235,603.60928550287235,0,12,12,0,0,0,0
581,1000580,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93999999999999995,0.93999999999999995,0,192512,192512,0,603.60928550287235,603.60928550287235,0,12,12,0,0,0,0
581,1000580,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93999999999999995,0.93999999999999995,0,192512,192512,0,603.60928550287235,603.60928550287235,0,12,12,0,0,0,0
581,1000580,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93999999999999995,0.93999999999999995,0,192512,192512,0,603.60928550287235,603.60928550287235,0,12,12,0,0,0,0
582,1000581,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.82999999999999996,0.82999999999999996,0,169984,169984,0,1352.8557613793216,1352.8557613793216,0,34,34,0,0,0,0
582,1000581,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.80000000000000004,0.80000000000000004,0,163840,163840,0,1352.8557613793214,1352.8557613793214,0,34,34,0,6,6,0
582,1000581,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.73999999999999999,0.73999999999999999,0,151552,151552,0,1419.5236468967043,1419.5236468967043,34,52,18,166,0,-166
582,1000581,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.73999999999999999,0.73999999999999999,0,151552,151552,0,1419.5236468967043,1419.5236468967043,34,52,18,166,0,-166
583,1000582,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93999999999999995,0.93999999999999995,0,192512,192512,0,1125.5130000675003,1125.5130000675003,0,12,12,0,0,0,0
583,1000582,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93999999999999995,0.93999999999999995,0,192512,192512,0,1125.5130000675003,1125.5130000675003,0,12,12,0,0,0,0
583,1000582,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.90500000000000003,0.90500000000000003,0,185344,185344,0,1191.919271591592,1191.919271591592,12,19,7,188,0,-188
583,1000582,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.90500000000000003,0.90500000000000003,0,185344,185344,0,1191.919271591592,1191.919271591592,12,19,7,188,0,-188
584,1000583,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.87,0.87,0,178176,178176,0,765.95242988286122,765.95242988286122,0,26,26,0,0,0,0
584,1000583,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.87,0.87,0,178176,178176,0,765.95242988286122,765.95242988286122,0,26,26,0,0,0,0
584,1000583,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.86499999999999999,0.86499999999999999,0,177152,177152,0,765.95242988286122,765.95242988286122,0,26,26,0,1,1,0
584,1000583,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.75,0.75,0,153600,153600,0,831.94973959705305,831.94973959705305,26,50,24,174,0,-174
585,1000584,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93999999999999995,0.93999999999999995,0,192512,192512,0,989.29068271125175,989.29068271125175,0,12,12,0,0,0,0
585,1000584,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93999999999999995,0.93999999999999995,0,192512,192512,0,989.29068271125175,989.29068271125175,0,12,12,0,0,0,0
585,1000584,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.84499999999999997,0.84499999999999997,0,173056,173056,0,1055.4605167361444,1055.4605167361444,12,31,19,188,0,-188
585,1000584,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.84499999999999997,0.84499999999999997,0,173056,173056,0,1055.4605167361444,1055.4605167361444,12,31,19,188,0,-188
586,1000585,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.97999999999999998,0.97999999999999998,0,200704,200704,0,877.52089759348564,877.52089759348564,0,4,4,0,0,0,0
586,1000585,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.97999999999999998,0.97999999999999998,0,200704,200704,0,877.52089759348564,877.52089759348564,0,4,4,0,0,0,0
586,1000585,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93000000000000005,0.93000000000000005,0,190464,190464,0,877.52089759348519,877.52089759348519,0,4,4,0,10,10,0
586,1000585,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.96499999999999997,0.96499999999999997,0,197632,197632,0,943.53874980280739,943.53874980280739,4,7,3,196,0,-196
587,1000586,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.95999999999999996,0.95999999999999996,0,196608,196608,0,407.67335914122094,407.67335914122094,0,8,8,0,0,0,0
587,1000586,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.95999999999999996,0.95999999999999996,0,196608,196608,0,407.67335914122094,407.67335914122094,0,8,8,0,0,0,0
587,1000586,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.95999999999999996,0.95999999999999996,0,196608,196608,0,407.67335914122094,407.67335914122094,0,8,8,0,0,0,0
587,1000586,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.95999999999999996,0.95999999999999996,0,196608,196608,0,407.67335914122094,407.67335914122094,0,8,8,0,0,0,0
588,1000587,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.94999999999999996,0.94999999999999996,0,194560,194560,0,741.49841834478309,741.49841834478309,0,10,10,0,0,0,0
588,1000587,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.94999999999999996,0.94999999999999996,0,194560,194560,0,741.49841834478309,741.49841834478309,0,10,10,0,0,0,0
588,1000587,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.94999999999999996,0.94999999999999996,0,194560,194560,0,741.49841834478309,741.49841834478309,0,10,10,0,0,0,0
588,1000587,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0.14000000000000001,0.90500000000000003,0.76500000000000001,28672,185344,156672,741.49841834478377,807.33476048895534,65.836342144171567,10,19,9,162,0,-162
589,1000588,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.98999999999999999,0.98999999999999999,0,202752,202752,0,1047.5415164821875,1047.5415164821875,0,2,2,0,0,0,0
589,1000588,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.98999999999999999,0.98999999999999999,0,202752,202752,0,1047.5415164821875,1047.5415164821875,0,2,2,0,0,0,0
589,1000588,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.96999999999999997,0.96999999999999997,0,198656,198656,0,1113.7735876393922,1113.7735876393922,2,6,4,198,0,-198
589,1000588,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.96999999999999997,0.96999999999999997,0,198656,198656,0,1113.7735876393922,1113.7735876393922,2,6,4,198,0,-198
590,1000589,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.83499999999999996,0.83499999999999996,0,171008,171008,0,1354.7206017595245,1354.7206017595245,0,33,33,0,0,0,0
590,1000589,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.76500000000000001,0.76500000000000001,0,156672,156672,0,1354.720601759524,1354.720601759524,0,33,33,0,14,14,0
590,1000589,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.67000000000000004,0.67000000000000004,0,137216,137216,0,1421.3893995402052,1421.3893995402052,33,66,33,167,0,-167
590,1000589,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.67000000000000004,0.67000000000000004,0,137216,137216,0,1421.3893995402052,1421.3893995402052,33,66,33,167,0,-167
591,1000590,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.84999999999999998,0.84999999999999998,0,174080,174080,0,881.97261604699975,881.97261604699975,0,30,30,0,0,0,0
591,1000590,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.84999999999999998,0.84999999999999998,0,174080,174080,0,881.97261604699975,881.97261604699975,0,30,30,0,0,0,0
591,1000590,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.755,0.755,0,154624,154624,0,881.97261604700134,881.97261604700134,0,30,30,0,19,19,0
591,1000590,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.70999999999999996,0.70999999999999996,0,145408,145408,0,948.04845702759042,948.04845702759042,30,58,28,170,0,-170
592,1000591,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.81999999999999995,0.81999999999999995,0,167936,167936,0,580.4944350095019,580.4944350095019,0,36,36,0,0,0,0
592,1000591,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.81999999999999995,0.81999999999999995,0,167936,167936,0,580.4944350095019,580.4944350095019,0,36,36,0,0,0,0
592,1000591,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.81999999999999995,0.81999999999999995,0,167936,167936,0,580.4944350095019,580.4944350095019,0,36,36,0,0,0,0
592,1000591,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.81999999999999995,0.81999999999999995,0,167936,167936,0,580.4944350095019,580.4944350095019,0,36,36,0,0,0,0
593,1000592,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.96999999999999997,0.96999999999999997,0,198656,198656,0,485.66775024932605,485.66775024932605,0,6,6,0,0,0,0
593,1000592,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.96999999999999997,0.96999999999999997,0,198656,198656,0,485.66775024932605,485.66775024932605,0,6,6,0,0,0,0
593,1000592,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.96999999999999997,0.96999999999999997,0,198656,198656,0,485.66775024932605,485.66775024932605,0,6,6,0,0,0,0
593,1000592,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.96999999999999997,0.96999999999999997,0,198656,198656,0,485.66775024932605,485.66775024932605,0,6,6,0,0,0,0
594,1000593,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.97999999999999998,0.97999999999999998,0,200704,200704,0,426.2081315980268,426.2081315980268,0,4,4,0,0,0,0
594,1000593,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.97999999999999998,0.97999999999999998,0,200704,200704,0,426.2081315980268,426.2081315980268,0,4,4,0,0,0,0
594,1000593,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.97999999999999998,0.97999999999999998,0,200704,200704,0,426.2081315980268,426.2081315980268,0,4,4,0,0,0,0
594,1000593,Direct_Combined_25pctPower_BG16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.97999999999999998,0.97999999999999998,0,200704,200704,0,426.2081315980268,426.2081315980268,0,4,4,0,0,0,0
595,1000594,Control,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.93999999999999995,0.93999999999999995,0,192512,192512,0,1355.2294357254343,1355.2294357254343,0,12,12,0,0,0,0
595,1000594,Direct_Background_16,Direct_Earth_to_Mars,Direct_Earth_to_Mars,0.81000000000000005,0.81000000000000005,0,165888,165888,0,1355.229435725435,1355.229435725435,0,12,12,0,26,26,0
595,1000594,Direct_Pointing_25pct_Power,Direct_Earth_to_Mars,Earth_Relay2_Mars,0,0.88,0.88,0,180224,180224,0,1421.8984638635886,1421.8984638635886,12,24,12,188,0,-188
