Trial,Seed,Scenario,Policy,Route_Name,Available,Contact_Probability,Stressed_Optical_Success_Lower,Physical_Success_Lower,PAT_s,Propagation_s,Policy_Score,Selected
36,100035,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay1_Mars,1,0.95801940819083808,0.99996996547573203,0.95799063453367361,120,1497.4627956830693,0.95801940819083808,0
36,100035,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay2_Mars,1,0.95801940819083808,0.99968676713975402,0.95771932503143931,120,1308.3017712569792,0.95801940819083808,0
36,100035,Direct_Hard_Obstruction,B3_Physical_Success,Direct_Earth_to_Mars,0,0.97878465874309561,0,0,60,1301.659040885221,-1,0
36,100035,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay0_Mars,1,0.95801940819083808,0.99941564223230095,0.95745958210805537,120,1583.0109331631518,0.95745958210805537,0
36,100035,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay1_Mars,1,0.95801940819083808,0.99996996547573203,0.95799063453367361,120,1497.4627956830693,0.95799063453367361,1
36,100035,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay2_Mars,1,0.95801940819083808,0.99968676713975402,0.95771932503143931,120,1308.3017712569792,0.95771932503143931,0
36,100035,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0,0.97878465874309561,0,0,60,1301.659040885221,-1,0
36,100035,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,0.95801940819083808,0.99941564223230095,0.95745958210805537,120,1583.0109331631518,0.79130601118206745,0
36,100035,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,0.95801940819083808,0.99996996547573203,0.95799063453367361,120,1497.4627956830693,0.83697628256352763,0
36,100035,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,0.95801940819083808,0.99968676713975402,0.95771932503143931,120,1308.3017712569792,0.95771932503143931,1
37,100036,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.87132132168355236,1,0.87132132168355236,60,809.09043890640032,1,1
37,100036,Control,B1_Shortest_Delay,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.69846074795481705,0
37,100036,Control,B1_Shortest_Delay,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.8652759347234027,0
37,100036,Control,B1_Shortest_Delay,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Control,B2_Contact_Aware,Direct_Earth_to_Mars,1,0.87132132168355236,1,0.87132132168355236,60,809.09043890640032,0.87132132168355236,1
37,100036,Control,B2_Contact_Aware,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.75920084562037249,0
37,100036,Control,B2_Contact_Aware,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.75920084562037249,0
37,100036,Control,B2_Contact_Aware,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Control,B3_Physical_Success,Direct_Earth_to_Mars,1,0.87132132168355236,1,0.87132132168355236,60,809.09043890640032,0.87132132168355236,1
37,100036,Control,B3_Physical_Success,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.75920084562037249,0
37,100036,Control,B3_Physical_Success,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.75920084562037249,0
37,100036,Control,B3_Physical_Success,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,0.87132132168355236,1,0.87132132168355236,60,809.09043890640032,0.87132132168355236,1
37,100036,Control,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.2651359952399675,0
37,100036,Control,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.32845911066848277,0
37,100036,Control,B4_Physical_Multiobjective,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.87132132168355236,0.99999999660843175,0.87132131872840668,60,809.09043890640032,1,1
37,100036,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.69846074795481705,0
37,100036,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.8652759347234027,0
37,100036,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Direct_Pointing_50pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,1,0.87132132168355236,0.99999999660843175,0.87132131872840668,60,809.09043890640032,0.87132132168355236,1
37,100036,Direct_Pointing_50pct_Power,B2_Contact_Aware,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.75920084562037249,0
37,100036,Direct_Pointing_50pct_Power,B2_Contact_Aware,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.75920084562037249,0
37,100036,Direct_Pointing_50pct_Power,B2_Contact_Aware,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Direct_Pointing_50pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,1,0.87132132168355236,0.99999999660843175,0.87132131872840668,60,809.09043890640032,0.87132131872840668,1
37,100036,Direct_Pointing_50pct_Power,B3_Physical_Success,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.75920084562037249,0
37,100036,Direct_Pointing_50pct_Power,B3_Physical_Success,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.75920084562037249,0
37,100036,Direct_Pointing_50pct_Power,B3_Physical_Success,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,0.87132132168355236,0.99999999660843175,0.87132131872840668,60,809.09043890640032,0.87132131872840668,1
37,100036,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.2651359952399675,0
37,100036,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.32845911066848277,0
37,100036,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.87132132168355236,0.94151644502042231,0.82036335326199405,60,809.09043890640032,1,1
37,100036,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.69846074795481705,0
37,100036,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.8652759347234027,0
37,100036,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,1,0.87132132168355236,0.94151644502042231,0.82036335326199405,60,809.09043890640032,0.87132132168355236,1
37,100036,Direct_Pointing_25pct_Power,B2_Contact_Aware,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.75920084562037249,0
37,100036,Direct_Pointing_25pct_Power,B2_Contact_Aware,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.75920084562037249,0
37,100036,Direct_Pointing_25pct_Power,B2_Contact_Aware,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,1,0.87132132168355236,0.94151644502042231,0.82036335326199405,60,809.09043890640032,0.82036335326199405,1
37,100036,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.75920084562037249,0
37,100036,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.75920084562037249,0
37,100036,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,0.87132132168355236,0.94151644502042231,0.82036335326199405,60,809.09043890640032,0.82036335326199405,1
37,100036,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.2651359952399675,0
37,100036,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.32845911066848277,0
37,100036,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Direct_Pointing_10pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.87132132168355236,0,0,60,809.09043890640032,1,1
37,100036,Direct_Pointing_10pct_Power,B1_Shortest_Delay,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.69846074795481705,0
37,100036,Direct_Pointing_10pct_Power,B1_Shortest_Delay,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.8652759347234027,0
37,100036,Direct_Pointing_10pct_Power,B1_Shortest_Delay,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Direct_Pointing_10pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,1,0.87132132168355236,0,0,60,809.09043890640032,0.87132132168355236,1
37,100036,Direct_Pointing_10pct_Power,B2_Contact_Aware,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.75920084562037249,0
37,100036,Direct_Pointing_10pct_Power,B2_Contact_Aware,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.75920084562037249,0
37,100036,Direct_Pointing_10pct_Power,B2_Contact_Aware,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Direct_Pointing_10pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,1,0.87132132168355236,0,0,60,809.09043890640032,0,0
37,100036,Direct_Pointing_10pct_Power,B3_Physical_Success,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.75920084562037249,1
37,100036,Direct_Pointing_10pct_Power,B3_Physical_Success,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.75920084562037249,0
37,100036,Direct_Pointing_10pct_Power,B3_Physical_Success,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Direct_Pointing_10pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,0.87132132168355236,0,0,60,809.09043890640032,0,0
37,100036,Direct_Pointing_10pct_Power,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.2651359952399675,0
37,100036,Direct_Pointing_10pct_Power,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.32845911066848277,1
37,100036,Direct_Pointing_10pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.87132132168355236,0.99999999999999978,0.87132132168355214,60,809.09043890640032,1,1
37,100036,Direct_Background_16,B1_Shortest_Delay,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.69846074795481705,0
37,100036,Direct_Background_16,B1_Shortest_Delay,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.8652759347234027,0
37,100036,Direct_Background_16,B1_Shortest_Delay,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,1,0.87132132168355236,0.99999999999999978,0.87132132168355214,60,809.09043890640032,0.87132132168355236,1
37,100036,Direct_Background_16,B2_Contact_Aware,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.75920084562037249,0
37,100036,Direct_Background_16,B2_Contact_Aware,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.75920084562037249,0
37,100036,Direct_Background_16,B2_Contact_Aware,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,1,0.87132132168355236,0.99999999999999978,0.87132132168355214,60,809.09043890640032,0.87132132168355214,1
37,100036,Direct_Background_16,B3_Physical_Success,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.75920084562037249,0
37,100036,Direct_Background_16,B3_Physical_Success,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.75920084562037249,0
37,100036,Direct_Background_16,B3_Physical_Success,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,0.87132132168355236,0.99999999999999978,0.87132132168355214,60,809.09043890640032,0.87132132168355214,1
37,100036,Direct_Background_16,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.2651359952399675,0
37,100036,Direct_Background_16,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.32845911066848277,0
37,100036,Direct_Background_16,B4_Physical_Multiobjective,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.87132132168355236,0,0,60,809.09043890640032,1,1
37,100036,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.69846074795481705,0
37,100036,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.8652759347234027,0
37,100036,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,1,0.87132132168355236,0,0,60,809.09043890640032,0.87132132168355236,1
37,100036,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.75920084562037249,0
37,100036,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.75920084562037249,0
37,100036,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Direct_Earth_to_Mars,1,0.87132132168355236,0,0,60,809.09043890640032,0,0
37,100036,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.75920084562037249,1
37,100036,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.75920084562037249,0
37,100036,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,0.87132132168355236,0,0,60,809.09043890640032,0,0
37,100036,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.2651359952399675,0
37,100036,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.32845911066848277,1
37,100036,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Direct_Hard_Obstruction,B1_Shortest_Delay,Direct_Earth_to_Mars,0,0.87132132168355236,0,0,60,809.09043890640032,-1,0
37,100036,Direct_Hard_Obstruction,B1_Shortest_Delay,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.80721157254661147,0
37,100036,Direct_Hard_Obstruction,B1_Shortest_Delay,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,1,1
37,100036,Direct_Hard_Obstruction,B1_Shortest_Delay,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Direct_Hard_Obstruction,B2_Contact_Aware,Direct_Earth_to_Mars,0,0.87132132168355236,0,0,60,809.09043890640032,-1,0
37,100036,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.75920084562037249,1
37,100036,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.75920084562037249,0
37,100036,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Direct_Hard_Obstruction,B3_Physical_Success,Direct_Earth_to_Mars,0,0.87132132168355236,0,0,60,809.09043890640032,-1,0
37,100036,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.75920084562037249,1
37,100036,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.75920084562037249,0
37,100036,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
37,100036,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0,0.87132132168355236,0,0,60,809.09043890640032,-1,0
37,100036,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,0.75920084562037249,1,0.75920084562037249,120,1158.3907059566643,0.61283570847193813,0
37,100036,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,0.75920084562037249,1,0.75920084562037249,120,935.06638337865843,0.75920084562037249,1
37,100036,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay2_Mars,0,0.75920084562037249,0,0,120,815.15603884952668,-1,0
38,100037,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.8041435864716403,0.99995693297888488,0.80410895440282215,60,1289.3887731163402,1,1
38,100037,Control,B1_Shortest_Delay,Earth_Relay0_Mars,1,0.64664690766347244,0.99974523556575146,0.64648216502988298,120,1579.9822230058903,0.8160780256522755,0
38,100037,Control,B1_Shortest_Delay,Earth_Relay1_Mars,1,0.64664690766347244,0.99999446463043806,0.64664332823386239,120,1479.6851535796591,0.87139400567549574,0
38,100037,Control,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.64664690766347244,0.99990265318309213,0.64658395864534812,120,1296.0071560106283,0.99489325127288586,0
38,100037,Control,B2_Contact_Aware,Direct_Earth_to_Mars,1,0.8041435864716403,0.99995693297888488,0.80410895440282215,60,1289.3887731163402,0.8041435864716403,1
38,100037,Control,B2_Contact_Aware,Earth_Relay0_Mars,1,0.64664690766347244,0.99974523556575146,0.64648216502988298,120,1579.9822230058903,0.64664690766347244,0
38,100037,Control,B2_Contact_Aware,Earth_Relay1_Mars,1,0.64664690766347244,0.99999446463043806,0.64664332823386239,120,1479.6851535796591,0.64664690766347244,0
38,100037,Control,B2_Contact_Aware,Earth_Relay2_Mars,1,0.64664690766347244,0.99990265318309213,0.64658395864534812,120,1296.0071560106283,0.64664690766347244,0
38,100037,Control,B3_Physical_Success,Direct_Earth_to_Mars,1,0.8041435864716403,0.99995693297888488,0.80410895440282215,60,1289.3887731163402,0.80410895440282215,1
38,100037,Control,B3_Physical_Success,Earth_Relay0_Mars,1,0.64664690766347244,0.99974523556575146,0.64648216502988298,120,1579.9822230058903,0.64648216502988298,0
38,100037,Control,B3_Physical_Success,Earth_Relay1_Mars,1,0.64664690766347244,0.99999446463043806,0.64664332823386239,120,1479.6851535796591,0.64664332823386239,0
38,100037,Control,B3_Physical_Success,Earth_Relay2_Mars,1,0.64664690766347244,0.99990265318309213,0.64658395864534812,120,1296.0071560106283,0.64658395864534812,0
38,100037,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,0.8041435864716403,0.99995693297888488,0.80410895440282215,60,1289.3887731163402,0.80410895440282215,1
38,100037,Control,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,0.64664690766347244,0.99974523556575146,0.64648216502988298,120,1579.9822230058903,0.26378994442849774,0
38,100037,Control,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,0.64664690766347244,0.99999446463043806,0.64664332823386239,120,1479.6851535796591,0.28174056001651987,0
38,100037,Control,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,0.64664690766347244,0.99990265318309213,0.64658395864534812,120,1296.0071560106283,0.32164100841878179,0
38,100037,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.8041435864716403,0,0,60,1289.3887731163402,1,1
38,100037,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Earth_Relay0_Mars,1,0.64664690766347244,0.99974523556575146,0.64648216502988298,120,1579.9822230058903,0.8160780256522755,0
38,100037,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Earth_Relay1_Mars,1,0.64664690766347244,0.99999446463043806,0.64664332823386239,120,1479.6851535796591,0.87139400567549574,0
38,100037,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.64664690766347244,0.99990265318309213,0.64658395864534812,120,1296.0071560106283,0.99489325127288586,0
38,100037,Direct_Pointing_50pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,1,0.8041435864716403,0,0,60,1289.3887731163402,0.8041435864716403,1
38,100037,Direct_Pointing_50pct_Power,B2_Contact_Aware,Earth_Relay0_Mars,1,0.64664690766347244,0.99974523556575146,0.64648216502988298,120,1579.9822230058903,0.64664690766347244,0
38,100037,Direct_Pointing_50pct_Power,B2_Contact_Aware,Earth_Relay1_Mars,1,0.64664690766347244,0.99999446463043806,0.64664332823386239,120,1479.6851535796591,0.64664690766347244,0
38,100037,Direct_Pointing_50pct_Power,B2_Contact_Aware,Earth_Relay2_Mars,1,0.64664690766347244,0.99990265318309213,0.64658395864534812,120,1296.0071560106283,0.64664690766347244,0
38,100037,Direct_Pointing_50pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,1,0.8041435864716403,0,0,60,1289.3887731163402,0,0
38,100037,Direct_Pointing_50pct_Power,B3_Physical_Success,Earth_Relay0_Mars,1,0.64664690766347244,0.99974523556575146,0.64648216502988298,120,1579.9822230058903,0.64648216502988298,0
38,100037,Direct_Pointing_50pct_Power,B3_Physical_Success,Earth_Relay1_Mars,1,0.64664690766347244,0.99999446463043806,0.64664332823386239,120,1479.6851535796591,0.64664332823386239,1
38,100037,Direct_Pointing_50pct_Power,B3_Physical_Success,Earth_Relay2_Mars,1,0.64664690766347244,0.99990265318309213,0.64658395864534812,120,1296.0071560106283,0.64658395864534812,0
38,100037,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,0.8041435864716403,0,0,60,1289.3887731163402,0,0
38,100037,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,0.64664690766347244,0.99974523556575146,0.64648216502988298,120,1579.9822230058903,0.26378994442849774,0
38,100037,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,0.64664690766347244,0.99999446463043806,0.64664332823386239,120,1479.6851535796591,0.28174056001651987,0
38,100037,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,1,0.64664690766347244,0.99990265318309213,0.64658395864534812,120,1296.0071560106283,0.32164100841878179,1
38,100037,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.8041435864716403,0,0,60,1289.3887731163402,1,1
38,100037,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Earth_Relay0_Mars,1,0.64664690766347244,0.99974523556575146,0.64648216502988298,120,1579.9822230058903,0.8160780256522755,0
38,100037,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Earth_Relay1_Mars,1,0.64664690766347244,0.99999446463043806,0.64664332823386239,120,1479.6851535796591,0.87139400567549574,0
38,100037,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.64664690766347244,0.99990265318309213,0.64658395864534812,120,1296.0071560106283,0.99489325127288586,0
38,100037,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,1,0.8041435864716403,0,0,60,1289.3887731163402,0.8041435864716403,1
38,100037,Direct_Pointing_25pct_Power,B2_Contact_Aware,Earth_Relay0_Mars,1,0.64664690766347244,0.99974523556575146,0.64648216502988298,120,1579.9822230058903,0.64664690766347244,0
38,100037,Direct_Pointing_25pct_Power,B2_Contact_Aware,Earth_Relay1_Mars,1,0.64664690766347244,0.99999446463043806,0.64664332823386239,120,1479.6851535796591,0.64664690766347244,0
38,100037,Direct_Pointing_25pct_Power,B2_Contact_Aware,Earth_Relay2_Mars,1,0.64664690766347244,0.99990265318309213,0.64658395864534812,120,1296.0071560106283,0.64664690766347244,0
38,100037,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,1,0.8041435864716403,0,0,60,1289.3887731163402,0,0
38,100037,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay0_Mars,1,0.64664690766347244,0.99974523556575146,0.64648216502988298,120,1579.9822230058903,0.64648216502988298,0
