Trial,Seed,Scenario,Policy,Selected_Route,Selected_Score,Selected_Physical_Success_Lower,Switched_From_Direct
52,100051,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay0_Mars,0.97149174280316586,0.97149173094336361,1
52,100051,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay2_Mars,0.97149174273156258,0.97149174273156258,1
52,100051,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.97149174273156258,0.97149174273156258,1
53,100052,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.92544129961344457,0
53,100052,Control,B2_Contact_Aware,Direct_Earth_to_Mars,0.92544129961344457,0.92544129961344457,0
53,100052,Control,B3_Physical_Success,Direct_Earth_to_Mars,0.92544129961344457,0.92544129961344457,0
53,100052,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.92544129961344457,0.92544129961344457,0
53,100052,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.92544129961344457,0
53,100052,Direct_Pointing_50pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.92544129961344457,0.92544129961344457,0
53,100052,Direct_Pointing_50pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.92544129961344457,0.92544129961344457,0
53,100052,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.92544129961344457,0.92544129961344457,0
53,100052,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.92544129961344457,0
53,100052,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.92544129961344457,0.92544129961344457,0
53,100052,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.92544129961344457,0.92544129961344457,0
53,100052,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.92544129961344457,0.92544129961344457,0
53,100052,Direct_Pointing_10pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.92544128444473694,0
53,100052,Direct_Pointing_10pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.92544129961344457,0.92544128444473694,0
53,100052,Direct_Pointing_10pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.92544128444473694,0.92544128444473694,0
53,100052,Direct_Pointing_10pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.92544128444473694,0.92544128444473694,0
53,100052,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.92544129961344457,0
53,100052,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,0.92544129961344457,0.92544129961344457,0
53,100052,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,0.92544129961344457,0.92544129961344457,0
53,100052,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.92544129961344457,0.92544129961344457,0
53,100052,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.92544129961344457,0
53,100052,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,0.92544129961344457,0.92544129961344457,0
53,100052,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Direct_Earth_to_Mars,0.92544129961344457,0.92544129961344457,0
53,100052,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.92544129961344457,0.92544129961344457,0
53,100052,Direct_Hard_Obstruction,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.85644159903022132,1
53,100052,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay0_Mars,0.85644159903022132,0.85644159903022132,1
53,100052,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay0_Mars,0.85644159903022132,0.85644159903022132,1
53,100052,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.85644159903022132,0.85644159903022132,1
54,100053,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.82742712359376869,0
54,100053,Control,B2_Contact_Aware,Direct_Earth_to_Mars,0.82743368075005241,0.82742712359376869,0
54,100053,Control,B3_Physical_Success,Direct_Earth_to_Mars,0.82742712359376869,0.82742712359376869,0
54,100053,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.82742712359376869,0.82742712359376869,0
54,100053,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
54,100053,Direct_Pointing_50pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.82743368075005241,0,0
54,100053,Direct_Pointing_50pct_Power,B3_Physical_Success,Earth_Relay1_Mars,0.68464604423087205,0.68464604423087205,1
54,100053,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Earth_Relay1_Mars,0.29859088064659123,0.68464604423087205,1
54,100053,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
54,100053,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.82743368075005241,0,0
54,100053,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay1_Mars,0.68464604423087205,0.68464604423087205,1
54,100053,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay1_Mars,0.29859088064659123,0.68464604423087205,1
54,100053,Direct_Pointing_10pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
54,100053,Direct_Pointing_10pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.82743368075005241,0,0
54,100053,Direct_Pointing_10pct_Power,B3_Physical_Success,Earth_Relay1_Mars,0.68464604423087205,0.68464604423087205,1
54,100053,Direct_Pointing_10pct_Power,B4_Physical_Multiobjective,Earth_Relay1_Mars,0.29859088064659123,0.68464604423087205,1
54,100053,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.78224320736757336,0
54,100053,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,0.82743368075005241,0.78224320736757336,0
54,100053,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,0.78224320736757336,0.78224320736757336,0
54,100053,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.78224320736757336,0.78224320736757336,0
54,100053,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
54,100053,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,0.82743368075005241,0,0
54,100053,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay1_Mars,0.68464604423087205,0.68464604423087205,1
54,100053,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay1_Mars,0.29859088064659123,0.68464604423087205,1
54,100053,Direct_Hard_Obstruction,B1_Shortest_Delay,Earth_Relay1_Mars,1,0.68464604423087205,1
54,100053,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay0_Mars,0.68464649603957961,0.68460498858492091,1
54,100053,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay1_Mars,0.68464604423087205,0.68464604423087205,1
54,100053,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay1_Mars,0.68464604423087205,0.68464604423087205,1
55,100054,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.91284612462321213,0
55,100054,Control,B2_Contact_Aware,Direct_Earth_to_Mars,0.91284612462321213,0.91284612462321213,0
55,100054,Control,B3_Physical_Success,Direct_Earth_to_Mars,0.91284612462321213,0.91284612462321213,0
55,100054,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.91284612462321213,0.91284612462321213,0
55,100054,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.91284612461250292,0
55,100054,Direct_Pointing_50pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.91284612462321213,0.91284612461250292,0
55,100054,Direct_Pointing_50pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.91284612461250292,0.91284612461250292,0
55,100054,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.91284612461250292,0.91284612461250292,0
55,100054,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.90827246288480745,0
55,100054,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.91284612462321213,0.90827246288480745,0
55,100054,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.90827246288480745,0.90827246288480745,0
55,100054,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.90827246288480745,0.90827246288480745,0
55,100054,Direct_Pointing_10pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
55,100054,Direct_Pointing_10pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.91284612462321213,0,0
55,100054,Direct_Pointing_10pct_Power,B3_Physical_Success,Earth_Relay0_Mars,0.83328804723961691,0.83328804723961691,1
55,100054,Direct_Pointing_10pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.41319354395558139,0.83328804723961691,1
55,100054,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.91284612462321213,0
55,100054,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,0.91284612462321213,0.91284612462321213,0
55,100054,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,0.91284612462321213,0.91284612462321213,0
55,100054,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.91284612462321213,0.91284612462321213,0
55,100054,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
55,100054,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,0.91284612462321213,0,0
55,100054,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay0_Mars,0.83328804723961691,0.83328804723961691,1
55,100054,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.41319354395558139,0.83328804723961691,1
55,100054,Direct_Hard_Obstruction,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.83328804723961691,1
55,100054,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay0_Mars,0.83328804723961691,0.83328804723961691,1
55,100054,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay0_Mars,0.83328804723961691,0.83328804723961691,1
55,100054,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.83328804723961691,0.83328804723961691,1
56,100055,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.80588279654952977,0
56,100055,Control,B2_Contact_Aware,Direct_Earth_to_Mars,0.80588279654952977,0.80588279654952977,0
56,100055,Control,B3_Physical_Success,Direct_Earth_to_Mars,0.80588279654952977,0.80588279654952977,0
56,100055,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.80588279654952977,0.80588279654952977,0
56,100055,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.80588279654952977,0
56,100055,Direct_Pointing_50pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.80588279654952977,0.80588279654952977,0
56,100055,Direct_Pointing_50pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.80588279654952977,0.80588279654952977,0
56,100055,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.80588279654952977,0.80588279654952977,0
56,100055,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.80588279654952977,0
56,100055,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.80588279654952977,0.80588279654952977,0
56,100055,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.80588279654952977,0.80588279654952977,0
56,100055,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.80588279654952977,0.80588279654952977,0
56,100055,Direct_Pointing_10pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.80588278905240285,0
56,100055,Direct_Pointing_10pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.80588279654952977,0.80588278905240285,0
56,100055,Direct_Pointing_10pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.80588278905240285,0.80588278905240285,0
56,100055,Direct_Pointing_10pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.80588278905240285,0.80588278905240285,0
56,100055,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.80588279654952977,0
56,100055,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,0.80588279654952977,0.80588279654952977,0
56,100055,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,0.80588279654952977,0.80588279654952977,0
56,100055,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.80588279654952977,0.80588279654952977,0
56,100055,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.80588279654952977,0
56,100055,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,0.80588279654952977,0.80588279654952977,0
56,100055,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Direct_Earth_to_Mars,0.80588279654952977,0.80588279654952977,0
56,100055,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.80588279654952977,0.80588279654952977,0
56,100055,Direct_Hard_Obstruction,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.64944708177449084,1
56,100055,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay0_Mars,0.64944708177449084,0.64944708177449084,1
56,100055,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay0_Mars,0.64944708177449084,0.64944708177449084,1
56,100055,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.64944708177449084,0.64944708177449084,1
57,100056,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.90403549490050072,0
57,100056,Control,B2_Contact_Aware,Direct_Earth_to_Mars,0.90403549490050072,0.90403549490050072,0
57,100056,Control,B3_Physical_Success,Direct_Earth_to_Mars,0.90403549490050072,0.90403549490050072,0
57,100056,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.90403549490050072,0.90403549490050072,0
57,100056,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.90403549490050072,0
57,100056,Direct_Pointing_50pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.90403549490050072,0.90403549490050072,0
57,100056,Direct_Pointing_50pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.90403549490050072,0.90403549490050072,0
57,100056,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.90403549490050072,0.90403549490050072,0
57,100056,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.90403549490050072,0
57,100056,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.90403549490050072,0.90403549490050072,0
57,100056,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.90403549490050072,0.90403549490050072,0
57,100056,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.90403549490050072,0.90403549490050072,0
57,100056,Direct_Pointing_10pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.90376465911742931,0
57,100056,Direct_Pointing_10pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.90403549490050072,0.90376465911742931,0
57,100056,Direct_Pointing_10pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.90376465911742931,0.90376465911742931,0
57,100056,Direct_Pointing_10pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.90376465911742931,0.90376465911742931,0
57,100056,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.90403549490050072,0
57,100056,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,0.90403549490050072,0.90403549490050072,0
57,100056,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,0.90403549490050072,0.90403549490050072,0
57,100056,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.90403549490050072,0.90403549490050072,0
57,100056,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.90403549489662927,0
57,100056,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,0.90403549490050072,0.90403549489662927,0
57,100056,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Direct_Earth_to_Mars,0.90403549489662927,0.90403549489662927,0
57,100056,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.90403549489662927,0.90403549489662927,0
57,100056,Direct_Hard_Obstruction,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.81728017603999326,1
57,100056,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay0_Mars,0.81728017603999326,0.81728017603999326,1
57,100056,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay0_Mars,0.81728017603999326,0.81728017603999326,1
57,100056,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.81728017603999326,0.81728017603999326,1
58,100057,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.88526196772714216,0
58,100057,Control,B2_Contact_Aware,Direct_Earth_to_Mars,0.88526196772714216,0.88526196772714216,0
58,100057,Control,B3_Physical_Success,Direct_Earth_to_Mars,0.88526196772714216,0.88526196772714216,0
58,100057,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.88526196772714216,0.88526196772714216,0
58,100057,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.88526196772714216,0
58,100057,Direct_Pointing_50pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.88526196772714216,0.88526196772714216,0
58,100057,Direct_Pointing_50pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.88526196772714216,0.88526196772714216,0
58,100057,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.88526196772714216,0.88526196772714216,0
58,100057,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.88524766873065797,0
58,100057,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.88526196772714216,0.88524766873065797,0
58,100057,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.88524766873065797,0.88524766873065797,0
58,100057,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.88524766873065797,0.88524766873065797,0
58,100057,Direct_Pointing_10pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
58,100057,Direct_Pointing_10pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.88526196772714216,0,0
58,100057,Direct_Pointing_10pct_Power,B3_Physical_Success,Earth_Relay0_Mars,0.78368875150413164,0.78368875150413164,1
58,100057,Direct_Pointing_10pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.38824348411184018,0.78368875150413164,1
58,100057,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.88526196772714216,0
58,100057,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,0.88526196772714216,0.88526196772714216,0
58,100057,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,0.88526196772714216,0.88526196772714216,0
58,100057,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.88526196772714216,0.88526196772714216,0
58,100057,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.80809097149657905,0
58,100057,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,0.88526196772714216,0.80809097149657905,0
58,100057,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Direct_Earth_to_Mars,0.80809097149657905,0.80809097149657905,0
58,100057,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.80809097149657905,0.80809097149657905,0
58,100057,Direct_Hard_Obstruction,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.78368875150413164,1
58,100057,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay0_Mars,0.78368875150413164,0.78368875150413164,1
58,100057,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay0_Mars,0.78368875150413164,0.78368875150413164,1
58,100057,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.78368875150413164,0.78368875150413164,1
59,100058,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.94913078067123302,0
59,100058,Control,B2_Contact_Aware,Direct_Earth_to_Mars,0.94913078067123302,0.94913078067123302,0
59,100058,Control,B3_Physical_Success,Direct_Earth_to_Mars,0.94913078067123302,0.94913078067123302,0
59,100058,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.94913078067123302,0.94913078067123302,0
59,100058,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.94913078059936307,0
59,100058,Direct_Pointing_50pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.94913078067123302,0.94913078059936307,0
59,100058,Direct_Pointing_50pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.94913078059936307,0.94913078059936307,0
59,100058,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.94913078059936307,0.94913078059936307,0
59,100058,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.9384224423586891,0
59,100058,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.94913078067123302,0.9384224423586891,0
59,100058,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,0.9384224423586891,0.9384224423586891,0
59,100058,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.9384224423586891,0.9384224423586891,0
59,100058,Direct_Pointing_10pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
59,100058,Direct_Pointing_10pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.94913078067123302,0,0
59,100058,Direct_Pointing_10pct_Power,B3_Physical_Success,Earth_Relay0_Mars,0.90084923881758427,0.90084923881758427,1
59,100058,Direct_Pointing_10pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.4468028745966644,0.90084923881758427,1
59,100058,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.94913078067123302,0
59,100058,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,0.94913078067123302,0.94913078067123302,0
59,100058,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,0.94913078067123302,0.94913078067123302,0
59,100058,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.94913078067123302,0.94913078067123302,0
59,100058,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
59,100058,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,0.94913078067123302,0,0
59,100058,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay0_Mars,0.90084923881758427,0.90084923881758427,1
59,100058,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.4468028745966644,0.90084923881758427,1
59,100058,Direct_Hard_Obstruction,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.90084923881758427,1
59,100058,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay0_Mars,0.90084923881758427,0.90084923881758427,1
59,100058,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay0_Mars,0.90084923881758427,0.90084923881758427,1
59,100058,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.90084923881758427,0.90084923881758427,1
60,100059,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.89365583294041973,0
60,100059,Control,B2_Contact_Aware,Direct_Earth_to_Mars,0.89366805524853343,0.89365583294041973,0
60,100059,Control,B3_Physical_Success,Direct_Earth_to_Mars,0.89365583294041973,0.89365583294041973,0
60,100059,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.89365583294041973,0.89365583294041973,0
60,100059,Direct_Pointing_50pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
60,100059,Direct_Pointing_50pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.89366805524853343,0,0
60,100059,Direct_Pointing_50pct_Power,B3_Physical_Success,Earth_Relay1_Mars,0.79864093301489492,0.79864093301489492,1
60,100059,Direct_Pointing_50pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.39727988543761189,0.79861773592843821,1
60,100059,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
60,100059,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.89366805524853343,0,0
60,100059,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay1_Mars,0.79864093301489492,0.79864093301489492,1
60,100059,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.39727988543761189,0.79861773592843821,1
60,100059,Direct_Pointing_10pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
60,100059,Direct_Pointing_10pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,0.89366805524853343,0,0
60,100059,Direct_Pointing_10pct_Power,B3_Physical_Success,Earth_Relay1_Mars,0.79864093301489492,0.79864093301489492,1
60,100059,Direct_Pointing_10pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.39727988543761189,0.79861773592843821,1
60,100059,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.8238090569289136,0
60,100059,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,0.89366805524853343,0.8238090569289136,0
60,100059,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,0.8238090569289136,0.8238090569289136,0
60,100059,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,0.8238090569289136,0.8238090569289136,0
60,100059,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0,0
60,100059,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,0.89366805524853343,0,0
60,100059,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay1_Mars,0.79864093301489492,0.79864093301489492,1
60,100059,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.39727988543761189,0.79861773592843821,1
60,100059,Direct_Hard_Obstruction,B1_Shortest_Delay,Earth_Relay2_Mars,1,0.79861773592843821,1
60,100059,Direct_Hard_Obstruction,B2_Contact_Aware,Earth_Relay0_Mars,0.79864259297169582,0.79858952849084253,1
60,100059,Direct_Hard_Obstruction,B3_Physical_Success,Earth_Relay1_Mars,0.79864093301489492,0.79864093301489492,1
60,100059,Direct_Hard_Obstruction,B4_Physical_Multiobjective,Earth_Relay2_Mars,0.79861773592843821,0.79861773592843821,1
61,100060,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,1,0.88122715054081446,0
