Trial,Seed,Route_Name,Route_Available,Hop_Number,Hop_Distance_m,Optical_Degradation_Factor,Background_Photons_Per_Slot,Diffraction_Efficiency,Received_Power_W,Photon_Flux_Per_s,Signal_Photons_Per_Slot,PPM_Order,Packet_Bits,Conservative_Uncoded_SER,Uncoded_Packet_Success_Probability
57,100056,Direct_Earth_to_Mars,1,1,134274055478.83459,0.97640176095198672,1,2.2785162845348247e-14,1.7797978500620645e-13,1388734.7917004533,1.3887347917004531,16,8192,0.75358045712555544,0
57,100056,Earth_Relay0_Mars,1,1,173408171158.87466,0.97640176095198672,1,1.3661463717881593e-14,1.0671261785057011e-13,832653.6922007954,0.83265369220079533,16,8192,0.85688152974935095,0
57,100056,Earth_Relay0_Mars,1,2,70198260033.989517,0.97640176095198672,1,8.3364980661516727e-14,6.5118171135706605e-13,5081019.1632103883,5.0810191632103878,16,8192,0.16192978905553379,7.5555731231386331e-158
57,100056,Earth_Relay1_Mars,1,1,105059340191.1445,0.97640176095198672,1,3.7219198036396178e-14,2.9072712403166364e-13,2268476.0070909462,2.2684760070909462,16,8192,0.57434357867221131,0
57,100056,Earth_Relay1_Mars,1,2,68973081300.770432,0.97640176095198672,1,8.6352932962880347e-14,6.7452124646660184e-13,5263132.1173731117,5.2631321173731118,16,8192,0.14695231822479571,4.2986580506914757e-142
57,100056,Earth_Relay2_Mars,1,1,135078226687.53398,0.97640176095198672,1,2.2514673218032055e-14,1.7586693261876024e-13,1372248.6968325919,1.3722486968325918,16,8192,0.75684678487567558,0
57,100056,Earth_Relay2_Mars,1,2,999999999.99998164,0.97640176095198672,1,4.1080559421809457e-10,3.2088904448277987e-09,25038224444.040707,25038.224444040705,16,8192,0,1
57,100056,Direct_Earth_to_Mars,1,1,134274055478.83459,0.97640176095198672,4,2.2785162845348247e-14,1.7797978500620645e-13,1388734.7917004533,1.3887347917004531,16,8192,0.85898820157907418,0
57,100056,Earth_Relay0_Mars,1,1,173408171158.87466,0.97640176095198672,4,1.3661463717881593e-14,1.0671261785057011e-13,832653.6922007954,0.83265369220079533,16,8192,0.90569247778554984,0
57,100056,Earth_Relay0_Mars,1,2,70198260033.989517,0.97640176095198672,4,8.3364980661516727e-14,6.5118171135706605e-13,5081019.1632103883,5.0810191632103878,16,8192,0.41905251880517569,0
57,100056,Earth_Relay1_Mars,1,1,105059340191.1445,0.97640176095198672,4,3.7219198036396178e-14,2.9072712403166364e-13,2268476.0070909462,2.2684760070909462,16,8192,0.76694890158165663,0
57,100056,Earth_Relay1_Mars,1,2,68973081300.770432,0.97640176095198672,4,8.6352932962880347e-14,6.7452124646660184e-13,5263132.1173731117,5.2631321173731118,16,8192,0.39823629963826479,0
57,100056,Earth_Relay2_Mars,1,1,135078226687.53398,0.97640176095198672,4,2.2514673218032055e-14,1.7586693261876024e-13,1372248.6968325919,1.3722486968325918,16,8192,0.86051326535750294,0
57,100056,Earth_Relay2_Mars,1,2,999999999.99998164,0.97640176095198672,4,4.1080559421809457e-10,3.2088904448277987e-09,25038224444.040707,25038.224444040705,16,8192,0,1
58,100057,Direct_Earth_to_Mars,1,1,193004883271.58929,0.91366483396310272,0,1.1028076100354049e-14,8.0607722553299557e-14,628963.27684405714,0.62896327684405706,16,8192,0.5331442375720763,0
58,100057,Earth_Relay0_Mars,1,1,230735335144.31549,0.91366483396310272,0,7.7162827429121332e-15,5.6400769528921353e-14,440082.06280707958,0.44008206280707957,16,8192,0.64398357181507504,0
58,100057,Earth_Relay0_Mars,1,2,69000862717.408844,0.91366483396310272,0,8.6283411401408739e-14,6.3067295001470564e-13,4920994.0771601722,4.9209940771601719,16,8192,0.0072918785527918972,3.0944637462696461e-07
58,100057,Earth_Relay1_Mars,1,1,157797951354.54025,0.91366483396310272,0,1.6498088459236458e-14,1.2058978602253486e-13,940934.00195627462,0.94093400195627452,16,8192,0.39026315852706883,0
58,100057,Earth_Relay1_Mars,1,2,70312246184.26001,0.91366483396310272,0,8.3094906774982345e-14,6.0736715361394991e-13,4739144.3782806722,4.7391443782806721,16,8192,0.0087461263605911332,1.536986397437472e-08
58,100057,Earth_Relay2_Mars,1,1,193794970418.28094,0.91366483396310272,0,1.0938338170018767e-14,7.9951799423539724e-14,623845.26149783807,0.62384526149783803,16,8192,0.53587987250104163,0
58,100057,Earth_Relay2_Mars,1,2,1000000000.0000039,0.91366483396310272,0,4.1080559421807627e-10,3.002709000258979e-09,23429438673.983768,23429.438673983768,16,8192,0,1
58,100057,Direct_Earth_to_Mars,1,1,193004883271.58929,0.91366483396310272,0.01,1.1028076100354049e-14,8.0607722553299557e-14,628963.27684405714,0.62896327684405706,16,8192,0.57489868631170871,0
58,100057,Earth_Relay0_Mars,1,1,230735335144.31549,0.91366483396310272,0.01,7.7162827429121332e-15,5.6400769528921353e-14,440082.06280707958,0.44008206280707957,16,8192,0.67759538764448668,0
58,100057,Earth_Relay0_Mars,1,2,69000862717.408844,0.91366483396310272,0.01,8.6283411401408739e-14,6.3067295001470564e-13,4920994.0771601722,4.9209940771601719,16,8192,0.012243626870391822,1.1037566030825445e-11
58,100057,Earth_Relay1_Mars,1,1,157797951354.54025,0.91366483396310272,0.01,1.6498088459236458e-14,1.2058978602253486e-13,940934.00195627462,0.94093400195627452,16,8192,0.43768915381339746,0
58,100057,Earth_Relay1_Mars,1,2,70312246184.26001,0.91366483396310272,0.01,8.3094906774982345e-14,6.0736715361394991e-13,4739144.3782806722,4.7391443782806721,16,8192,0.014460362212755151,1.1080226715953033e-13
58,100057,Earth_Relay2_Mars,1,1,193794970418.28094,0.91366483396310272,0.01,1.0938338170018767e-14,7.9951799423539724e-14,623845.26149783807,0.62384526149783803,16,8192,0.5774690537589855,0
58,100057,Earth_Relay2_Mars,1,2,1000000000.0000039,0.91366483396310272,0.01,4.1080559421807627e-10,3.002709000258979e-09,23429438673.983768,23429.438673983768,16,8192,0,1
58,100057,Direct_Earth_to_Mars,1,1,193004883271.58929,0.91366483396310272,0.10000000000000001,1.1028076100354049e-14,8.0607722553299557e-14,628963.27684405714,0.62896327684405706,16,8192,0.76438089837841683,0
58,100057,Earth_Relay0_Mars,1,1,230735335144.31549,0.91366483396310272,0.10000000000000001,7.7162827429121332e-15,5.6400769528921353e-14,440082.06280707958,0.44008206280707957,16,8192,0.83299457250308406,0
58,100057,Earth_Relay0_Mars,1,2,69000862717.408844,0.91366483396310272,0.10000000000000001,8.6283411401408739e-14,6.3067295001470564e-13,4920994.0771601722,4.9209940771601719,16,8192,0.038316856558066714,1.7764116714238279e-35
58,100057,Earth_Relay1_Mars,1,1,157797951354.54025,0.91366483396310272,0.10000000000000001,1.6498088459236458e-14,1.2058978602253486e-13,940934.00195627462,0.94093400195627452,16,8192,0.65183685678448655,0
58,100057,Earth_Relay1_Mars,1,2,70312246184.26001,0.91366483396310272,0.10000000000000001,8.3094906774982345e-14,6.0736715361394991e-13,4739144.3782806722,4.7391443782806721,16,8192,0.044316327716023673,4.8240567359770862e-41
58,100057,Earth_Relay2_Mars,1,1,193794970418.28094,0.91366483396310272,0.10000000000000001,1.0938338170018767e-14,7.9951799423539724e-14,623845.26149783807,0.62384526149783803,16,8192,0.7662511427871822,0
58,100057,Earth_Relay2_Mars,1,2,1000000000.0000039,0.91366483396310272,0.10000000000000001,4.1080559421807627e-10,3.002709000258979e-09,23429438673.983768,23429.438673983768,16,8192,0,1
58,100057,Direct_Earth_to_Mars,1,1,193004883271.58929,0.91366483396310272,1,1.1028076100354049e-14,8.0607722553299557e-14,628963.27684405714,0.62896327684405706,16,8192,0.88971122685795845,0
58,100057,Earth_Relay0_Mars,1,1,230735335144.31549,0.91366483396310272,1,7.7162827429121332e-15,5.6400769528921353e-14,440082.06280707958,0.44008206280707957,16,8192,0.91688453392263802,0
58,100057,Earth_Relay0_Mars,1,2,69000862717.408844,0.91366483396310272,1,8.6283411401408739e-14,6.3067295001470564e-13,4920994.0771601722,4.9209940771601719,16,8192,0.1761314183558339,4.7540500998972425e-173
58,100057,Earth_Relay1_Mars,1,1,157797951354.54025,0.91366483396310272,1,1.6498088459236458e-14,1.2058978602253486e-13,940934.00195627462,0.94093400195627452,16,8192,0.83814353520857832,0
58,100057,Earth_Relay1_Mars,1,2,70312246184.26001,0.91366483396310272,1,8.3094906774982345e-14,6.0736715361394991e-13,4739144.3782806722,4.7391443782806721,16,8192,0.19350994501194141,5.1854390544673715e-192
58,100057,Earth_Relay2_Mars,1,1,193794970418.28094,0.91366483396310272,1,1.0938338170018767e-14,7.9951799423539724e-14,623845.26149783807,0.62384526149783803,16,8192,0.89049126961241698,0
58,100057,Earth_Relay2_Mars,1,2,1000000000.0000039,0.91366483396310272,1,4.1080559421807627e-10,3.002709000258979e-09,23429438673.983768,23429.438673983768,16,8192,0,1
58,100057,Direct_Earth_to_Mars,1,1,193004883271.58929,0.91366483396310272,4,1.1028076100354049e-14,8.0607722553299557e-14,628963.27684405714,0.62896327684405706,16,8192,0.92024556172051364,0
58,100057,Earth_Relay0_Mars,1,1,230735335144.31549,0.91366483396310272,4,7.7162827429121332e-15,5.6400769528921353e-14,440082.06280707958,0.44008206280707957,16,8192,0.93247738137810687,0
58,100057,Earth_Relay0_Mars,1,2,69000862717.408844,0.91366483396310272,4,8.6283411401408739e-14,6.3067295001470564e-13,4920994.0771601722,4.9209940771601719,16,8192,0.43775817119960536,0
58,100057,Earth_Relay1_Mars,1,1,157797951354.54025,0.91366483396310272,4,1.6498088459236458e-14,1.2058978602253486e-13,940934.00195627462,0.94093400195627452,16,8192,0.89738668504479635,0
58,100057,Earth_Relay1_Mars,1,2,70312246184.26001,0.91366483396310272,4,8.3094906774982345e-14,6.0736715361394991e-13,4739144.3782806722,4.7391443782806721,16,8192,0.45944641664974861,0
58,100057,Earth_Relay2_Mars,1,1,193794970418.28094,0.91366483396310272,4,1.0938338170018767e-14,7.9951799423539724e-14,623845.26149783807,0.62384526149783803,16,8192,0.92059306312888678,0
58,100057,Earth_Relay2_Mars,1,2,1000000000.0000039,0.91366483396310272,4,4.1080559421807627e-10,3.002709000258979e-09,23429438673.983768,23429.438673983768,16,8192,0,1
59,100058,Direct_Earth_to_Mars,1,1,218068974555.65549,0.85496101172530048,0,8.6387038588530592e-15,5.9086039929282164e-14,461034.60205177206,0.46103460205177205,16,8192,0.63063085589899703,0
59,100058,Earth_Relay0_Mars,1,1,171929047705.3367,0.85496101172530048,0,1.3897536831627524e-14,9.5054817200463156e-14,741690.59008811926,0.74169059008811922,16,8192,0.47630799289889947,0
59,100058,Earth_Relay0_Mars,1,2,75880346677.747253,0.85496101172530048,0,7.1347331791410416e-14,4.879934957782796e-13,3807699.5411989787,3.8076995411989785,16,8192,0.022199188580518503,1.0784636867633969e-20
59,100058,Earth_Relay1_Mars,1,1,261078755275.88919,0.85496101172530048,0,6.0268902372009807e-15,4.1222049398037494e-14,321646.04638809466,0.32164604638809463,16,8192,0.72495474527350745,0
59,100058,Earth_Relay1_Mars,1,2,79855350341.615143,0.85496101172530048,0,6.4421125830655612e-14,4.4062040733328169e-13,3438058.3703683862,3.438058370368386,16,8192,0.032127003550897926,9.0370863918643783e-30
59,100058,Earth_Relay2_Mars,1,1,218836622487.63425,0.85496101172530048,0,8.5782034551791825e-15,5.8672236038603703e-14,457805.78671239992,0.45780578671239991,16,8192,0.63267033726251931,0
59,100058,Earth_Relay2_Mars,1,2,1000000000.0000008,0.85496101172530048,0,4.1080559421807875e-10,2.8097821316408149e-09,21924075271.648361,21924.075271648358,16,8192,0,1
59,100058,Direct_Earth_to_Mars,1,1,218068974555.65549,0.85496101172530048,0.01,8.6387038588530592e-15,5.9086039929282164e-14,461034.60205177206,0.46103460205177205,16,8192,0.66537243249762312,0
59,100058,Earth_Relay0_Mars,1,1,171929047705.3367,0.85496101172530048,0.01,1.3897536831627524e-14,9.5054817200463156e-14,741690.59008811926,0.74169059008811922,16,8192,0.52104331559481398,0
59,100058,Earth_Relay0_Mars,1,2,75880346677.747253,0.85496101172530048,0.01,7.1347331791410416e-14,4.879934957782796e-13,3807699.5411989787,3.8076995411989785,16,8192,0.033785608502881148,2.6948331530625872e-31
59,100058,Earth_Relay1_Mars,1,1,261078755275.88919,0.85496101172530048,0.01,6.0268902372009807e-15,4.1222049398037494e-14,321646.04638809466,0.32164604638809463,16,8192,0.75092725917701142,0
59,100058,Earth_Relay1_Mars,1,2,79855350341.615143,0.85496101172530048,0.01,6.4421125830655612e-14,4.4062040733328169e-13,3438058.3703683862,3.438058370368386,16,8192,0.047225344553574744,9.3739259669695628e-44
59,100058,Earth_Relay2_Mars,1,1,218836622487.63425,0.85496101172530048,0.01,8.5782034551791825e-15,5.8672236038603703e-14,457805.78671239992,0.45780578671239991,16,8192,0.66724185055849394,0
59,100058,Earth_Relay2_Mars,1,2,1000000000.0000008,0.85496101172530048,0.01,4.1080559421807875e-10,2.8097821316408149e-09,21924075271.648361,21924.075271648358,16,8192,0,1
59,100058,Direct_Earth_to_Mars,1,1,218068974555.65549,0.85496101172530048,0.10000000000000001,8.6387038588530592e-15,5.9086039929282164e-14,461034.60205177206,0.46103460205177205,16,8192,0.82546234047083256,0
59,100058,Earth_Relay0_Mars,1,1,171929047705.3367,0.85496101172530048,0.10000000000000001,1.3897536831627524e-14,9.5054817200463156e-14,741690.59008811926,0.74169059008811922,16,8192,0.72326323620326827,0
59,100058,Earth_Relay0_Mars,1,2,75880346677.747253,0.85496101172530048,0.10000000000000001,7.1347331791410416e-14,4.879934957782796e-13,3807699.5411989787,3.8076995411989785,16,8192,0.091957481340220526,1.5902526298603884e-86
59,100058,Earth_Relay1_Mars,1,1,261078755275.88919,0.85496101172530048,0.10000000000000001,6.0268902372009807e-15,4.1222049398037494e-14,321646.04638809466,0.32164604638809463,16,8192,0.87481722622142355,0
59,100058,Earth_Relay1_Mars,1,2,79855350341.615143,0.85496101172530048,0.10000000000000001,6.4421125830655612e-14,4.4062040733328169e-13,3438058.3703683862,3.438058370368386,16,8192,0.12183892628890725,2.7537540585829129e-116
59,100058,Earth_Relay2_Mars,1,1,218836622487.63425,0.85496101172530048,0.10000000000000001,8.5782034551791825e-15,5.8672236038603703e-14,457805.78671239992,0.45780578671239991,16,8192,0.82662504847945484,0
59,100058,Earth_Relay2_Mars,1,2,1000000000.0000008,0.85496101172530048,0.10000000000000001,4.1080559421807875e-10,2.8097821316408149e-09,21924075271.648361,21924.075271648358,16,8192,0,1
59,100058,Direct_Earth_to_Mars,1,1,218068974555.65549,0.85496101172530048,1,8.6387038588530592e-15,5.9086039929282164e-14,461034.60205177206,0.46103460205177205,16,8192,0.91404005171227798,0
59,100058,Earth_Relay0_Mars,1,1,171929047705.3367,0.85496101172530048,1,1.3897536831627524e-14,9.5054817200463156e-14,741690.59008811926,0.74169059008811922,16,8192,0.87195821678251106,0
59,100058,Earth_Relay0_Mars,1,2,75880346677.747253,0.85496101172530048,1,7.1347331791410416e-14,4.879934957782796e-13,3807699.5411989787,3.8076995411989785,16,8192,0.30518570359286279,0
59,100058,Earth_Relay1_Mars,1,1,261078755275.88919,0.85496101172530048,1,6.0268902372009807e-15,4.1222049398037494e-14,321646.04638809466,0.32164604638809463,16,8192,0.93211542706338035,0
59,100058,Earth_Relay1_Mars,1,2,79855350341.615143,0.85496101172530048,1,6.4421125830655612e-14,4.4062040733328169e-13,3438058.3703683862,3.438058370368386,16,8192,0.36067035045469176,0
59,100058,Earth_Relay2_Mars,1,1,218836622487.63425,0.85496101172530048,1,8.5782034551791825e-15,5.8672236038603703e-14,457805.78671239992,0.45780578671239991,16,8192,0.91448125482901255,0
59,100058,Earth_Relay2_Mars,1,2,1000000000.0000008,0.85496101172530048,1,4.1080559421807875e-10,2.8097821316408149e-09,21924075271.648361,21924.075271648358,16,8192,0,1
59,100058,Direct_Earth_to_Mars,1,1,218068974555.65549,0.85496101172530048,4,8.6387038588530592e-15,5.9086039929282164e-14,461034.60205177206,0.46103460205177205,16,8192,0.931180613930088,0
59,100058,Earth_Relay0_Mars,1,1,171929047705.3367,0.85496101172530048,4,1.3897536831627524e-14,9.5054817200463156e-14,741690.59008811926,0.74169059008811922,16,8192,0.91236540563075863,0
59,100058,Earth_Relay0_Mars,1,2,75880346677.747253,0.85496101172530048,4,7.1347331791410416e-14,4.879934957782796e-13,3807699.5411989787,3.8076995411989785,16,8192,0.57575949219490064,0
59,100058,Earth_Relay1_Mars,1,1,261078755275.88919,0.85496101172530048,4,6.0268902372009807e-15,4.1222049398037494e-14,321646.04638809466,0.32164604638809463,16,8192,0.93952608386234127,0
59,100058,Earth_Relay1_Mars,1,2,79855350341.615143,0.85496101172530048,4,6.4421125830655612e-14,4.4062040733328169e-13,3438058.3703683862,3.438058370368386,16,8192,0.62304366562311531,0
59,100058,Earth_Relay2_Mars,1,1,218836622487.63425,0.85496101172530048,4,8.5782034551791825e-15,5.8672236038603703e-14,457805.78671239992,0.45780578671239991,16,8192,0.93138142461040518,0
59,100058,Earth_Relay2_Mars,1,2,1000000000.0000008,0.85496101172530048,4,4.1080559421807875e-10,2.8097821316408149e-09,21924075271.648361,21924.075271648358,16,8192,0,1
60,100059,Direct_Earth_to_Mars,1,1,389708489118.49823,0.93737286259168251,0,2.7049336494333345e-15,2.0284251184719134e-14,158273.28560279071,0.15827328560279069,16,8192,0.85361646899811372,0
60,100059,Earth_Relay0_Mars,1,1,396692477599.13739,0.93737286259168251,0,2.610528379270107e-15,1.9576307678025966e-14,152749.3673765217,0.1527493673765217,16,8192,0.8583448240695517,0
60,100059,Earth_Relay0_Mars,1,2,77888041288.765289,0.93737286259168251,0,6.7716543835693089e-14,5.078052043206303e-13,3962285.686669556,3.9622856866695559,16,8192,0.019019591743797304,8.3246091799811607e-18
60,100059,Earth_Relay1_Mars,1,1,371572561896.73969,0.93737286259168251,0,2.9754254639203263e-15,2.2312664676345452e-14,174100.52344150274,0.17410052344150273,16,8192,0.84021243236783671,0
60,100059,Earth_Relay1_Mars,1,2,76530939820.922745,0.93737286259168251,0,7.0139433814803447e-14,5.2597441484433735e-13,4104055.8028157358,4.1040558028157355,16,8192,0.016505596020526259,1.5733928790942106e-15
60,100059,Earth_Relay2_Mars,1,1,390698803110.91431,0.93737286259168251,0,2.6912385027175972e-15,2.0181551513674784e-14,157471.94399947039,0.15747194399947037,16,8192,0.85430078153543498,0
60,100059,Earth_Relay2_Mars,1,2,999999999.99998665,0.93737286259168251,0,4.1080559421809059e-10,3.0806241265671103e-09,24037392249.72308,24037.392249723078,16,8192,0,1
60,100059,Direct_Earth_to_Mars,1,1,389708489118.49823,0.93737286259168251,0.01,2.7049336494333345e-15,2.0284251184719134e-14,158273.28560279071,0.15827328560279069,16,8192,0.86494069728732947,0
60,100059,Earth_Relay0_Mars,1,1,396692477599.13739,0.93737286259168251,0.01,2.610528379270107e-15,1.9576307678025966e-14,152749.3673765217,0.1527493673765217,16,8192,0.86907732936711091,0
60,100059,Earth_Relay0_Mars,1,2,77888041288.765289,0.93737286259168251,0.01,6.7716543835693089e-14,5.078052043206303e-13,3962285.686669556,3.9622856866695559,16,8192,0.029360450676768513,3.124273666803373e-27
60,100059,Earth_Relay1_Mars,1,1,371572561896.73969,0.93737286259168251,0.01,2.9754254639203263e-15,2.2312664676345452e-14,174100.52344150274,0.17410052344150273,16,8192,0.85319447637320001,0
60,100059,Earth_Relay1_Mars,1,2,76530939820.922745,0.93737286259168251,0.01,7.0139433814803447e-14,5.2597441484433735e-13,4104055.8028157358,4.1040558028157355,16,8192,0.025809331191761764,5.5314775606447031e-24
60,100059,Earth_Relay2_Mars,1,1,390698803110.91431,0.93737286259168251,0.01,2.6912385027175972e-15,2.0181551513674784e-14,157471.94399947039,0.15747194399947037,16,8192,0.8655395946223271,0
60,100059,Earth_Relay2_Mars,1,2,999999999.99998665,0.93737286259168251,0.01,4.1080559421809059e-10,3.0806241265671103e-09,24037392249.72308,24037.392249723078,16,8192,0,1
60,100059,Direct_Earth_to_Mars,1,1,389708489118.49823,0.93737286259168251,0.10000000000000001,2.7049336494333345e-15,2.0284251184719134e-14,158273.28560279071,0.15827328560279069,16,8192,0.92911401158026596,0
60,100059,Earth_Relay0_Mars,1,1,396692477599.13739,0.93737286259168251,0.10000000000000001,2.610528379270107e-15,1.9576307678025966e-14,152749.3673765217,0.1527493673765217,16,8192,0.9308528301600657,0
60,100059,Earth_Relay0_Mars,1,2,77888041288.765289,0.93737286259168251,0.10000000000000001,6.7716543835693089e-14,5.078052043206303e-13,3962285.686669556,3.9622856866695559,16,8192,0.081623915811044334,1.84551791370794e-76
60,100059,Earth_Relay1_Mars,1,1,371572561896.73969,0.93737286259168251,0.10000000000000001,2.9754254639203263e-15,2.2312664676345452e-14,174100.52344150274,0.17410052344150273,16,8192,0.92409090922165926,0
60,100059,Earth_Relay1_Mars,1,2,76530939820.922745,0.93737286259168251,0.10000000000000001,7.0139433814803447e-14,5.2597441484433735e-13,4104055.8028157358,4.1040558028157355,16,8192,0.073117660624651193,2.9268179495657536e-68
60,100059,Earth_Relay2_Mars,1,1,390698803110.91431,0.93737286259168251,0.10000000000000001,2.6912385027175972e-15,2.0181551513674784e-14,157471.94399947039,0.15747194399947037,16,8192,0.92936672493097638,0
60,100059,Earth_Relay2_Mars,1,2,999999999.99998665,0.93737286259168251,0.10000000000000001,4.1080559421809059e-10,3.0806241265671103e-09,24037392249.72308,24037.392249723078,16,8192,0,1
60,100059,Direct_Earth_to_Mars,1,1,389708489118.49823,0.93737286259168251,1,2.7049336494333345e-15,2.0284251184719134e-14,158273.28560279071,0.15827328560279069,16,8192,0.95064252499634327,0
60,100059,Earth_Relay0_Mars,1,1,396692477599.13739,0.93737286259168251,1,2.610528379270107e-15,1.9576307678025966e-14,152749.3673765217,0.1527493673765217,16,8192,0.95121670166667438,0
60,100059,Earth_Relay0_Mars,1,2,77888041288.765289,0.93737286259168251,1,6.7716543835693089e-14,5.078052043206303e-13,3962285.686669556,3.9622856866695559,16,8192,0.2838934914792588,9.8666038477548131e-298
60,100059,Earth_Relay1_Mars,1,1,371572561896.73969,0.93737286259168251,1,2.9754254639203263e-15,2.2312664676345452e-14,174100.52344150274,0.17410052344150273,16,8192,0.94897815157365228,0
60,100059,Earth_Relay1_Mars,1,2,76530939820.922745,0.93737286259168251,1,7.0139433814803447e-14,5.2597441484433735e-13,4104055.8028157358,4.1040558028157355,16,8192,0.26535392293688653,5.3466230204201331e-275
60,100059,Earth_Relay2_Mars,1,1,390698803110.91431,0.93737286259168251,1,2.6912385027175972e-15,2.0181551513674784e-14,157471.94399947039,0.15747194399947037,16,8192,0.95072603513137044,0
60,100059,Earth_Relay2_Mars,1,2,999999999.99998665,0.93737286259168251,1,4.1080559421809059e-10,3.0806241265671103e-09,24037392249.72308,24037.392249723078,16,8192,0,1
60,100059,Direct_Earth_to_Mars,1,1,389708489118.49823,0.93737286259168251,4,2.7049336494333345e-15,2.0284251184719134e-14,158273.28560279071,0.15827328560279069,16,8192,0.94846935524991316,0
60,100059,Earth_Relay0_Mars,1,1,396692477599.13739,0.93737286259168251,4,2.610528379270107e-15,1.9576307678025966e-14,152749.3673765217,0.1527493673765217,16,8192,0.94875607453853661,0
60,100059,Earth_Relay0_Mars,1,2,77888041288.765289,0.93737286259168251,4,6.7716543835693089e-14,5.078052043206303e-13,3962285.686669556,3.9622856866695559,16,8192,0.55604877965739097,0
60,100059,Earth_Relay1_Mars,1,1,371572561896.73969,0.93737286259168251,4,2.9754254639203263e-15,2.2312664676345452e-14,174100.52344150274,0.17410052344150273,16,8192,0.94764219783431203,0
60,100059,Earth_Relay1_Mars,1,2,76530939820.922745,0.93737286259168251,4,7.0139433814803447e-14,5.2597441484433735e-13,4104055.8028157358,4.1040558028157355,16,8192,0.53806437500160409,0
60,100059,Earth_Relay2_Mars,1,1,390698803110.91431,0.93737286259168251,4,2.6912385027175972e-15,2.0181551513674784e-14,157471.94399947039,0.15747194399947037,16,8192,0.94851101208948496,0
60,100059,Earth_Relay2_Mars,1,2,999999999.99998665,0.93737286259168251,4,4.1080559421809059e-10,3.0806241265671103e-09,24037392249.72308,24037.392249723078,16,8192,0,1
61,100060,Direct_Earth_to_Mars,1,1,392099527907.79211,0.86063858808020888,0,2.6720446456362687e-15,1.8397317848861444e-14,143549.98445354169,0.1435499844535417,16,8192,0.86627749869766524,0
61,100060,Earth_Relay0_Mars,0,1,395473567020.86292,0.86063858808020888,0,2.6266452812870039e-15,1.8084738290195121e-14,141110.99899078728,0.14111099899078727,16,8192,0.86839291561059306,0
61,100060,Earth_Relay0_Mars,0,2,77156241703.218796,0.86063858808020888,0,6.9007170313159382e-14,4.7512186900582395e-13,3707265.2366847396,3.7072652366847394,16,8192,0.024544555120687872,7.8855409568935324e-23
61,100060,Earth_Relay1_Mars,1,1,377732118140.41553,0.86063858808020888,0,2.8791780392423105e-15,1.9823453780200371e-14,154677.79082478455,0.15467779082478453,16,8192,0.85669116677234536,0
61,100060,Earth_Relay1_Mars,1,2,75303935166.324097,0.86063858808020888,0,7.2443763733975626e-14,4.9878318828180013e-13,3891888.9977199314,3.8918889977199314,16,8192,0.020406761280621799,4.5893924718282934e-19
61,100060,Earth_Relay2_Mars,1,1,393097124528.30029,0.86063858808020888,0,2.6584996963023602e-15,1.8304059400298621e-14,142822.31050936494,0.14282231050936492,16,8192,0.86690809566856109,0
61,100060,Earth_Relay2_Mars,1,2,1000000000.0000074,0.86063858808020888,0,4.1080559421807338e-10,2.8284411726663512e-09,22069667421.065922,22069.667421065922,16,8192,0,1
61,100060,Direct_Earth_to_Mars,1,1,392099527907.79211,0.86063858808020888,0.01,2.6720446456362687e-15,1.8397317848861444e-14,143549.98445354169,0.1435499844535417,16,8192,0.87600925901445492,0
61,100060,Earth_Relay0_Mars,0,1,395473567020.86292,0.86063858808020888,0.01,2.6266452812870039e-15,1.8084738290195121e-14,141110.99899078728,0.14111099899078727,16,8192,0.87785611787749973,0
61,100060,Earth_Relay0_Mars,0,2,77156241703.218796,0.86063858808020888,0.01,6.9007170313159382e-14,4.7512186900582395e-13,3707265.2366847396,3.7072652366847394,16,8192,0.037008246541400336,2.8775270954071247e-34
61,100060,Earth_Relay1_Mars,1,1,377732118140.41553,0.86063858808020888,0.01,2.8791780392423105e-15,1.9823453780200371e-14,154677.79082478455,0.15467779082478453,16,8192,0.86763102420014149,0
61,100060,Earth_Relay1_Mars,1,2,75303935166.324097,0.86063858808020888,0.01,7.2443763733975626e-14,4.9878318828180013e-13,3891888.9977199314,3.8918889977199314,16,8192,0.031299508218390004,5.2016053874240789e-29
61,100060,Earth_Relay2_Mars,1,1,393097124528.30029,0.86063858808020888,0.01,2.6584996963023602e-15,1.8304059400298621e-14,142822.31050936494,0.14282231050936492,16,8192,0.87655987406147218,0
61,100060,Earth_Relay2_Mars,1,2,1000000000.0000074,0.86063858808020888,0.01,4.1080559421807338e-10,2.8284411726663512e-09,22069667421.065922,22069.667421065922,16,8192,0,1
61,100060,Direct_Earth_to_Mars,1,1,392099527907.79211,0.86063858808020888,0.10000000000000001,2.6720446456362687e-15,1.8397317848861444e-14,143549.98445354169,0.1435499844535417,16,8192,0.93373165432441396,0
61,100060,Earth_Relay0_Mars,0,1,395473567020.86292,0.86063858808020888,0.10000000000000001,2.6266452812870039e-15,1.8084738290195121e-14,141110.99899078728,0.14111099899078727,16,8192,0.9344912863387167,0
61,100060,Earth_Relay0_Mars,0,2,77156241703.218796,0.86063858808020888,0.10000000000000001,6.9007170313159382e-14,4.7512186900582395e-13,3707265.2366847396,3.7072652366847394,16,8192,0.09931585282252664,9.2154937192444004e-94
61,100060,Earth_Relay1_Mars,1,1,377732118140.41553,0.86063858808020888,0.10000000000000001,2.8791780392423105e-15,1.9823453780200371e-14,154677.79082478455,0.15467779082478453,16,8192,0.93024665941517126,0
