Configuration_ID,Transmit_Power_W,TX_Diameter_m,RX_Diameter_m,Slot_Rate_Hz,Packet_Bits,PPM_Order,Background_Photons_Per_Slot,Photon_Gain_Factor,Route_Name,Total_Worlds,Available_Worlds,Certified_Worlds,All_Available_Worlds_Certified,Minimum_Scaled_Bottleneck_Photons_Per_Slot,Worst_Log10_Route_Packet_Failure_Upper_Bound,Mean_Route_Packet_Success_Lower_Bound_Available
85,20,0.5,0.5,250000,1024,16,4,312.5,Earth_Relay2_Mars,100,92,92,1,44.114833137710662,-6.6979134749764491,0.99999999059550237
86,20,0.5,0.5,250000,2048,16,4,312.5,Direct_Earth_to_Mars,100,100,100,1,44.339964239476856,-6.7675285809526891,0.99999999249263394
86,20,0.5,0.5,250000,2048,16,4,312.5,Earth_Relay0_Mars,100,94,94,1,43.447834291393782,-6.1910228531694171,0.99999996840269545
86,20,0.5,0.5,250000,2048,16,4,312.5,Earth_Relay1_Mars,100,91,91,1,47.443982224604177,-7.4328093681309584,0.99999999878431256
86,20,0.5,0.5,250000,2048,16,4,312.5,Earth_Relay2_Mars,100,92,92,1,44.114833137710662,-6.3968834793124687,0.99999998119100419
87,20,0.5,0.5,250000,4096,16,4,312.5,Direct_Earth_to_Mars,100,100,100,1,44.339964239476856,-6.4664985852887069,0.99999998498526865
87,20,0.5,0.5,250000,4096,16,4,312.5,Earth_Relay0_Mars,100,94,94,1,43.447834291393782,-5.889992857505435,0.99999993680539145
87,20,0.5,0.5,250000,4096,16,4,312.5,Earth_Relay1_Mars,100,91,91,1,47.443982224604177,-7.1317793724669762,0.99999999756862457
87,20,0.5,0.5,250000,4096,16,4,312.5,Earth_Relay2_Mars,100,92,92,1,44.114833137710662,-6.0958534836484866,0.99999996238200861
88,20,0.5,0.5,250000,8192,16,4,312.5,Direct_Earth_to_Mars,100,100,100,1,44.339964239476856,-6.1654685896247265,0.99999996997053686
88,20,0.5,0.5,250000,8192,16,4,312.5,Earth_Relay0_Mars,100,94,94,1,43.447834291393782,-5.5889628618414546,0.99999987361078269
88,20,0.5,0.5,250000,8192,16,4,312.5,Earth_Relay1_Mars,100,91,91,1,47.443982224604177,-6.830749376802995,0.99999999513724935
88,20,0.5,0.5,250000,8192,16,4,312.5,Earth_Relay2_Mars,100,92,92,1,44.114833137710662,-5.7948234879845062,0.99999992476401667
89,20,0.5,0.5,500000,1024,16,4,156.25,Direct_Earth_to_Mars,100,100,63,0,22.169982119738428,-0.63151306290305487,0.97885074170025321
89,20,0.5,0.5,500000,1024,16,4,156.25,Earth_Relay0_Mars,100,94,60,0,21.723917145696891,-0.21282248175030513,0.94596400948691473
89,20,0.5,0.5,500000,1024,16,4,156.25,Earth_Relay1_Mars,100,91,60,0,23.721991112302089,-0.74479132788615299,0.98543796373957326
89,20,0.5,0.5,500000,1024,16,4,156.25,Earth_Relay2_Mars,100,92,59,0,22.057416568855331,-0.30072959250464676,0.9542097475316843
90,20,0.5,0.5,500000,2048,16,4,156.25,Direct_Earth_to_Mars,100,100,62,0,22.169982119738428,-0.33048306723907367,0.95770148340050665
90,20,0.5,0.5,500000,2048,16,4,156.25,Earth_Relay0_Mars,100,94,58,0,21.723917145696891,0,0.89760414252489096
90,20,0.5,0.5,500000,2048,16,4,156.25,Earth_Relay1_Mars,100,91,58,0,23.721991112302089,-0.44376133222217179,0.97087592747914719
90,20,0.5,0.5,500000,2048,16,4,156.25,Earth_Relay2_Mars,100,92,58,0,22.057416568855331,0,0.90842701618422572
91,20,0.5,0.5,500000,4096,16,4,156.25,Direct_Earth_to_Mars,100,100,61,0,22.169982119738428,-0.029453071575092454,0.91540296680101296
91,20,0.5,0.5,500000,4096,16,4,156.25,Earth_Relay0_Mars,100,94,58,0,21.723917145696891,0,0.85401471836651999
91,20,0.5,0.5,500000,4096,16,4,156.25,Earth_Relay1_Mars,100,91,56,0,23.721991112302089,-0.14273133655819062,0.94175185495829405
91,20,0.5,0.5,500000,4096,16,4,156.25,Earth_Relay2_Mars,100,92,58,0,22.057416568855331,0,0.85577153441020504
92,20,0.5,0.5,500000,8192,16,4,156.25,Direct_Earth_to_Mars,100,100,61,0,22.169982119738428,0,0.86016191947885701
92,20,0.5,0.5,500000,8192,16,4,156.25,Earth_Relay0_Mars,100,94,57,0,21.723917145696891,0,0.80136652962612342
92,20,0.5,0.5,500000,8192,16,4,156.25,Earth_Relay1_Mars,100,91,53,0,23.721991112302089,0,0.8893351458504376
92,20,0.5,0.5,500000,8192,16,4,156.25,Earth_Relay2_Mars,100,92,56,0,22.057416568855331,0,0.79996496764379177
93,20,0.5,0.5,1000000,1024,16,4,78.125,Direct_Earth_to_Mars,100,100,43,0,11.084991059869214,0,0.50024361511482696
93,20,0.5,0.5,1000000,1024,16,4,78.125,Earth_Relay0_Mars,100,94,39,0,10.861958572848446,0,0.52974945896345638
93,20,0.5,0.5,1000000,1024,16,4,78.125,Earth_Relay1_Mars,100,91,32,0,11.860995556151044,0,0.4867909451602585
93,20,0.5,0.5,1000000,1024,16,4,78.125,Earth_Relay2_Mars,100,92,40,0,11.028708284427665,0,0.49093507089100824
94,20,0.5,0.5,1000000,2048,16,4,78.125,Direct_Earth_to_Mars,100,100,42,0,11.084991059869214,0,0.47591362594655473
94,20,0.5,0.5,1000000,2048,16,4,78.125,Earth_Relay0_Mars,100,94,39,0,10.861958572848446,0,0.51361192188581806
94,20,0.5,0.5,1000000,2048,16,4,78.125,Earth_Relay1_Mars,100,91,31,0,11.860995556151044,0,0.46808738482601131
94,20,0.5,0.5,1000000,2048,16,4,78.125,Earth_Relay2_Mars,100,92,40,0,11.028708284427665,0,0.48666156312296549
95,20,0.5,0.5,1000000,4096,16,4,78.125,Direct_Earth_to_Mars,100,100,41,0,11.084991059869214,0,0.46792950310383929
95,20,0.5,0.5,1000000,4096,16,4,78.125,Earth_Relay0_Mars,100,94,39,0,10.861958572848446,0,0.49927393995183722
95,20,0.5,0.5,1000000,4096,16,4,78.125,Earth_Relay1_Mars,100,91,31,0,11.860995556151044,0,0.4462031816218896
95,20,0.5,0.5,1000000,4096,16,4,78.125,Earth_Relay2_Mars,100,92,39,0,11.028708284427665,0,0.48419269146332211
96,20,0.5,0.5,1000000,8192,16,4,78.125,Direct_Earth_to_Mars,100,100,40,0,11.084991059869214,0,0.46585900620767867
96,20,0.5,0.5,1000000,8192,16,4,78.125,Earth_Relay0_Mars,100,94,38,0,10.861958572848446,0,0.47748878634418895
96,20,0.5,0.5,1000000,8192,16,4,78.125,Earth_Relay1_Mars,100,91,31,0,11.860995556151044,0,0.42959022865105706
96,20,0.5,0.5,1000000,8192,16,4,78.125,Earth_Relay2_Mars,100,92,39,0,11.028708284427665,0,0.47925494814403541
97,20,0.59999999999999998,0.59999999999999998,250000,1024,16,4,647.99999999999977,Direct_Earth_to_Mars,100,100,100,1,91.943349846979189,-22.804738833386821,1
97,20,0.59999999999999998,0.59999999999999998,250000,1024,16,4,647.99999999999977,Earth_Relay0_Mars,100,94,94,1,90.093429186634111,-21.865140824254507,1
97,20,0.59999999999999998,0.59999999999999998,250000,1024,16,4,647.99999999999977,Earth_Relay1_Mars,100,91,91,1,98.379841540939182,-24.73754268597899,1
97,20,0.59999999999999998,0.59999999999999998,250000,1024,16,4,647.99999999999977,Earth_Relay2_Mars,100,92,92,1,91.476517994356797,-22.342413674319111,1
98,20,0.59999999999999998,0.59999999999999998,250000,2048,16,4,647.99999999999977,Direct_Earth_to_Mars,100,100,100,1,91.943349846979189,-22.50370883772284,1
98,20,0.59999999999999998,0.59999999999999998,250000,2048,16,4,647.99999999999977,Earth_Relay0_Mars,100,94,94,1,90.093429186634111,-21.564110828590525,1
98,20,0.59999999999999998,0.59999999999999998,250000,2048,16,4,647.99999999999977,Earth_Relay1_Mars,100,91,91,1,98.379841540939182,-24.436512690315009,1
98,20,0.59999999999999998,0.59999999999999998,250000,2048,16,4,647.99999999999977,Earth_Relay2_Mars,100,92,92,1,91.476517994356797,-22.04138367865513,1
99,20,0.59999999999999998,0.59999999999999998,250000,4096,16,4,647.99999999999977,Direct_Earth_to_Mars,100,100,100,1,91.943349846979189,-22.202678842058862,1
99,20,0.59999999999999998,0.59999999999999998,250000,4096,16,4,647.99999999999977,Earth_Relay0_Mars,100,94,94,1,90.093429186634111,-21.263080832926548,1
99,20,0.59999999999999998,0.59999999999999998,250000,4096,16,4,647.99999999999977,Earth_Relay1_Mars,100,91,91,1,98.379841540939182,-24.135482694651031,1
99,20,0.59999999999999998,0.59999999999999998,250000,4096,16,4,647.99999999999977,Earth_Relay2_Mars,100,92,92,1,91.476517994356797,-21.740353682991152,1
100,20,0.59999999999999998,0.59999999999999998,250000,8192,16,4,647.99999999999977,Direct_Earth_to_Mars,100,100,100,1,91.943349846979189,-21.901648846394881,1
100,20,0.59999999999999998,0.59999999999999998,250000,8192,16,4,647.99999999999977,Earth_Relay0_Mars,100,94,94,1,90.093429186634111,-20.962050837262566,1
100,20,0.59999999999999998,0.59999999999999998,250000,8192,16,4,647.99999999999977,Earth_Relay1_Mars,100,91,91,1,98.379841540939182,-23.834452698987047,1
100,20,0.59999999999999998,0.59999999999999998,250000,8192,16,4,647.99999999999977,Earth_Relay2_Mars,100,92,92,1,91.476517994356797,-21.439323687327168,1
101,20,0.59999999999999998,0.59999999999999998,500000,1024,16,4,323.99999999999989,Direct_Earth_to_Mars,100,100,100,1,45.971674923489594,-7.5750463077115908,0.99999999886921853
101,20,0.59999999999999998,0.59999999999999998,500000,1024,16,4,323.99999999999989,Earth_Relay0_Mars,100,94,94,1,45.046714593317056,-6.9864935585104142,0.9999999950657138
101,20,0.59999999999999998,0.59999999999999998,500000,1024,16,4,323.99999999999989,Earth_Relay1_Mars,100,91,91,1,49.189920770469591,-8.2824204216098085,0.9999999998357133
101,20,0.59999999999999998,0.59999999999999998,500000,1024,16,4,323.99999999999989,Earth_Relay2_Mars,100,92,92,1,45.738258997178399,-7.2013588766356742,0.99999999714107957
102,20,0.59999999999999998,0.59999999999999998,500000,2048,16,4,323.99999999999989,Direct_Earth_to_Mars,100,100,100,1,45.971674923489594,-7.2740163120476105,0.99999999773843651
102,20,0.59999999999999998,0.59999999999999998,500000,2048,16,4,323.99999999999989,Earth_Relay0_Mars,100,94,94,1,45.046714593317056,-6.6854635628464329,0.99999999013142771
102,20,0.59999999999999998,0.59999999999999998,500000,2048,16,4,323.99999999999989,Earth_Relay1_Mars,100,91,91,1,49.189920770469591,-7.9813904259458281,0.99999999967142694
102,20,0.59999999999999998,0.59999999999999998,500000,2048,16,4,323.99999999999989,Earth_Relay2_Mars,100,92,92,1,45.738258997178399,-6.9003288809716938,0.99999999428215924
103,20,0.59999999999999998,0.59999999999999998,500000,4096,16,4,323.99999999999989,Direct_Earth_to_Mars,100,100,100,1,45.971674923489594,-6.9729863163836283,0.99999999547687313
103,20,0.59999999999999998,0.59999999999999998,500000,4096,16,4,323.99999999999989,Earth_Relay0_Mars,100,94,94,1,45.046714593317056,-6.3844335671824517,0.99999998026285519
103,20,0.59999999999999998,0.59999999999999998,500000,4096,16,4,323.99999999999989,Earth_Relay1_Mars,100,91,91,1,49.189920770469591,-7.680360430281846,0.99999999934285388
103,20,0.59999999999999998,0.59999999999999998,500000,4096,16,4,323.99999999999989,Earth_Relay2_Mars,100,92,92,1,45.738258997178399,-6.5992988853077117,0.99999998856431827
104,20,0.59999999999999998,0.59999999999999998,500000,8192,16,4,323.99999999999989,Direct_Earth_to_Mars,100,100,100,1,45.971674923489594,-6.6719563207196479,0.99999999095374659
104,20,0.59999999999999998,0.59999999999999998,500000,8192,16,4,323.99999999999989,Earth_Relay0_Mars,100,94,94,1,45.046714593317056,-6.0834035715184713,0.99999996052571061
104,20,0.59999999999999998,0.59999999999999998,500000,8192,16,4,323.99999999999989,Earth_Relay1_Mars,100,91,91,1,49.189920770469591,-7.3793304346178656,0.99999999868570744
104,20,0.59999999999999998,0.59999999999999998,500000,8192,16,4,323.99999999999989,Earth_Relay2_Mars,100,92,92,1,45.738258997178399,-6.2982688896437313,0.99999997712863664
105,20,0.59999999999999998,0.59999999999999998,1000000,1024,16,4,161.99999999999994,Direct_Earth_to_Mars,100,100,65,0,22.985837461744797,-0.84837342594632348,0.98766320486816328
105,20,0.59999999999999998,0.59999999999999998,1000000,1024,16,4,161.99999999999994,Earth_Relay0_Mars,100,94,60,0,22.523357296658528,-0.4241535070462979,0.9679316281433058
105,20,0.59999999999999998,0.59999999999999998,1000000,1024,16,4,161.99999999999994,Earth_Relay1_Mars,100,91,62,0,24.594960385234796,-0.98102051762098996,0.99192128668362778
105,20,0.59999999999999998,0.59999999999999998,1000000,1024,16,4,161.99999999999994,Earth_Relay2_Mars,100,92,60,0,22.869129498589199,-0.51619297465422953,0.97312600918507075
106,20,0.59999999999999998,0.59999999999999998,1000000,2048,16,4,161.99999999999994,Direct_Earth_to_Mars,100,100,65,0,22.985837461744797,-0.54734343028234234,0.97532640973632556
106,20,0.59999999999999998,0.59999999999999998,1000000,2048,16,4,161.99999999999994,Earth_Relay0_Mars,100,94,60,0,22.523357296658528,-0.12312351138231671,0.93586325628661171
106,20,0.59999999999999998,0.59999999999999998,1000000,2048,16,4,161.99999999999994,Earth_Relay1_Mars,100,91,60,0,24.594960385234796,-0.67999052195700882,0.98384257336725589
106,20,0.59999999999999998,0.59999999999999998,1000000,2048,16,4,161.99999999999994,Earth_Relay2_Mars,100,92,59,0,22.869129498589199,-0.21516297899024833,0.94625201837014139
107,20,0.59999999999999998,0.59999999999999998,1000000,4096,16,4,161.99999999999994,Direct_Earth_to_Mars,100,100,62,0,22.985837461744797,-0.24631343461836108,0.95065281947265123
107,20,0.59999999999999998,0.59999999999999998,1000000,4096,16,4,161.99999999999994,Earth_Relay0_Mars,100,94,58,0,22.523357296658528,0,0.88747385301813098
107,20,0.59999999999999998,0.59999999999999998,1000000,4096,16,4,161.99999999999994,Earth_Relay1_Mars,100,91,58,0,24.594960385234796,-0.37896052629302762,0.96768514673451178
107,20,0.59999999999999998,0.59999999999999998,1000000,4096,16,4,161.99999999999994,Earth_Relay2_Mars,100,92,58,0,22.869129498589199,0,0.89541274950305827
108,20,0.59999999999999998,0.59999999999999998,1000000,8192,16,4,161.99999999999994,Direct_Earth_to_Mars,100,100,61,0,22.985837461744797,0,0.9026483419579252
108,20,0.59999999999999998,0.59999999999999998,1000000,8192,16,4,161.99999999999994,Earth_Relay0_Mars,100,94,58,0,22.523357296658528,0,0.84689529852809597
108,20,0.59999999999999998,0.59999999999999998,1000000,8192,16,4,161.99999999999994,Earth_Relay1_Mars,100,91,56,0,24.594960385234796,-0.077930530629046438,0.93537029346902278
108,20,0.59999999999999998,0.59999999999999998,1000000,8192,16,4,161.99999999999994,Earth_Relay2_Mars,100,92,58,0,22.869129498589199,0,0.84649193407038814
109,20,0.69999999999999996,0.69999999999999996,250000,1024,16,4,1200.4999999999993,Direct_Earth_to_Mars,100,100,100,1,170.3364066223742,-50.929094559657678,1
109,20,0.69999999999999996,0.69999999999999996,250000,1024,16,4,1200.4999999999993,Earth_Relay0_Mars,100,94,94,1,166.90920021381825,-49.366222130697203,1
109,20,0.69999999999999996,0.69999999999999996,250000,1024,16,4,1200.4999999999993,Earth_Relay1_Mars,100,91,91,1,182.26080211403931,-55.035302888588483,1
109,20,0.69999999999999996,0.69999999999999996,250000,1024,16,4,1200.4999999999993,Earth_Relay2_Mars,100,92,92,1,169.47154298182917,-50.309423982034055,1
110,20,0.69999999999999996,0.69999999999999996,250000,2048,16,4,1200.4999999999993,Direct_Earth_to_Mars,100,100,100,1,170.3364066223742,-50.628064563993696,1
110,20,0.69999999999999996,0.69999999999999996,250000,2048,16,4,1200.4999999999993,Earth_Relay0_Mars,100,94,94,1,166.90920021381825,-49.065192135033222,1
110,20,0.69999999999999996,0.69999999999999996,250000,2048,16,4,1200.4999999999993,Earth_Relay1_Mars,100,91,91,1,182.26080211403931,-54.734272892924501,1
110,20,0.69999999999999996,0.69999999999999996,250000,2048,16,4,1200.4999999999993,Earth_Relay2_Mars,100,92,92,1,169.47154298182917,-50.008393986370073,1
111,20,0.69999999999999996,0.69999999999999996,250000,4096,16,4,1200.4999999999993,Direct_Earth_to_Mars,100,100,100,1,170.3364066223742,-50.327034568329715,1
111,20,0.69999999999999996,0.69999999999999996,250000,4096,16,4,1200.4999999999993,Earth_Relay0_Mars,100,94,94,1,166.90920021381825,-48.76416213936924,1
111,20,0.69999999999999996,0.69999999999999996,250000,4096,16,4,1200.4999999999993,Earth_Relay1_Mars,100,91,91,1,182.26080211403931,-54.43324289726052,1
111,20,0.69999999999999996,0.69999999999999996,250000,4096,16,4,1200.4999999999993,Earth_Relay2_Mars,100,92,92,1,169.47154298182917,-49.707363990706092,1
112,20,0.69999999999999996,0.69999999999999996,250000,8192,16,4,1200.4999999999993,Direct_Earth_to_Mars,100,100,100,1,170.3364066223742,-50.026004572665734,1
112,20,0.69999999999999996,0.69999999999999996,250000,8192,16,4,1200.4999999999993,Earth_Relay0_Mars,100,94,94,1,166.90920021381825,-48.463132143705259,1
112,20,0.69999999999999996,0.69999999999999996,250000,8192,16,4,1200.4999999999993,Earth_Relay1_Mars,100,91,91,1,182.26080211403931,-54.132212901596539,1
112,20,0.69999999999999996,0.69999999999999996,250000,8192,16,4,1200.4999999999993,Earth_Relay2_Mars,100,92,92,1,169.47154298182917,-49.406333995042111,1
113,20,0.69999999999999996,0.69999999999999996,500000,1024,16,4,600.24999999999966,Direct_Earth_to_Mars,100,100,100,1,85.168203311187099,-20.474122360335709,1
113,20,0.69999999999999996,0.69999999999999996,500000,1024,16,4,600.24999999999966,Earth_Relay0_Mars,100,94,94,1,83.454600106909126,-19.587271591026866,1
113,20,0.69999999999999996,0.69999999999999996,500000,1024,16,4,600.24999999999966,Earth_Relay1_Mars,100,91,91,1,91.130401057019654,-22.222892196653831,1
113,20,0.69999999999999996,0.69999999999999996,500000,1024,16,4,600.24999999999966,Earth_Relay2_Mars,100,92,92,1,84.735771490914587,-20.025114488373777,1
114,20,0.69999999999999996,0.69999999999999996,500000,2048,16,4,600.24999999999966,Direct_Earth_to_Mars,100,100,100,1,85.168203311187099,-20.173092364671728,1
114,20,0.69999999999999996,0.69999999999999996,500000,2048,16,4,600.24999999999966,Earth_Relay0_Mars,100,94,94,1,83.454600106909126,-19.286241595362885,1
114,20,0.69999999999999996,0.69999999999999996,500000,2048,16,4,600.24999999999966,Earth_Relay1_Mars,100,91,91,1,91.130401057019654,-21.92186220098985,1
114,20,0.69999999999999996,0.69999999999999996,500000,2048,16,4,600.24999999999966,Earth_Relay2_Mars,100,92,92,1,84.735771490914587,-19.724084492709796,1
115,20,0.69999999999999996,0.69999999999999996,500000,4096,16,4,600.24999999999966,Direct_Earth_to_Mars,100,100,100,1,85.168203311187099,-19.872062369007747,1
115,20,0.69999999999999996,0.69999999999999996,500000,4096,16,4,600.24999999999966,Earth_Relay0_Mars,100,94,94,1,83.454600106909126,-18.985211599698903,1
115,20,0.69999999999999996,0.69999999999999996,500000,4096,16,4,600.24999999999966,Earth_Relay1_Mars,100,91,91,1,91.130401057019654,-21.620832205325872,1
115,20,0.69999999999999996,0.69999999999999996,500000,4096,16,4,600.24999999999966,Earth_Relay2_Mars,100,92,92,1,84.735771490914587,-19.423054497045818,1
116,20,0.69999999999999996,0.69999999999999996,500000,8192,16,4,600.24999999999966,Direct_Earth_to_Mars,100,100,100,1,85.168203311187099,-19.571032373343765,1
116,20,0.69999999999999996,0.69999999999999996,500000,8192,16,4,600.24999999999966,Earth_Relay0_Mars,100,94,94,1,83.454600106909126,-18.684181604034922,1
116,20,0.69999999999999996,0.69999999999999996,500000,8192,16,4,600.24999999999966,Earth_Relay1_Mars,100,91,91,1,91.130401057019654,-21.319802209661891,1
116,20,0.69999999999999996,0.69999999999999996,500000,8192,16,4,600.24999999999966,Earth_Relay2_Mars,100,92,92,1,84.735771490914587,-19.122024501381834,1
117,20,0.69999999999999996,0.69999999999999996,1000000,1024,16,4,300.12499999999983,Direct_Earth_to_Mars,100,100,100,1,42.58410165559355,-6.5273831896931069,0.99999998644229759
117,20,0.69999999999999996,0.69999999999999996,1000000,1024,16,4,300.12499999999983,Earth_Relay0_Mars,100,94,94,1,41.727300053454563,-5.9637924775471012,0.99999994512644286
117,20,0.69999999999999996,0.69999999999999996,1000000,1024,16,4,300.12499999999983,Earth_Relay1_Mars,100,91,91,1,45.565200528509827,-7.147532959195531,0.99999999753226354
117,20,0.69999999999999996,0.69999999999999996,1000000,1024,16,4,300.12499999999983,Earth_Relay2_Mars,100,92,92,1,42.367885745457293,-6.1599996798650745,0.99999996636969191
118,20,0.69999999999999996,0.69999999999999996,1000000,2048,16,4,300.12499999999983,Direct_Earth_to_Mars,100,100,100,1,42.58410165559355,-6.2263531940291266,0.99999997288459452
118,20,0.69999999999999996,0.69999999999999996,1000000,2048,16,4,300.12499999999983,Earth_Relay0_Mars,100,94,94,1,41.727300053454563,-5.6627624818831208,0.99999989025288527
118,20,0.69999999999999996,0.69999999999999996,1000000,2048,16,4,300.12499999999983,Earth_Relay1_Mars,100,91,91,1,45.565200528509827,-6.8465029635315506,0.99999999506452752
118,20,0.69999999999999996,0.69999999999999996,1000000,2048,16,4,300.12499999999983,Earth_Relay2_Mars,100,92,92,1,42.367885745457293,-5.8589696842010941,0.99999993273938437
119,20,0.69999999999999996,0.69999999999999996,1000000,4096,16,4,300.12499999999983,Direct_Earth_to_Mars,100,100,100,1,42.58410165559355,-5.9253231983651444,0.99999994576918882
119,20,0.69999999999999996,0.69999999999999996,1000000,4096,16,4,300.12499999999983,Earth_Relay0_Mars,100,94,94,1,41.727300053454563,-5.3617324862191396,0.9999997805057711
119,20,0.69999999999999996,0.69999999999999996,1000000,4096,16,4,300.12499999999983,Earth_Relay1_Mars,100,91,91,1,45.565200528509827,-6.5454729678675685,0.99999999012905505
119,20,0.69999999999999996,0.69999999999999996,1000000,4096,16,4,300.12499999999983,Earth_Relay2_Mars,100,92,92,1,42.367885745457293,-5.557939688537112,0.99999986547876796
120,20,0.69999999999999996,0.69999999999999996,1000000,8192,16,4,300.12499999999983,Direct_Earth_to_Mars,100,100,100,1,42.58410165559355,-5.6242932027011641,0.99999989153837743
120,20,0.69999999999999996,0.69999999999999996,1000000,8192,16,4,300.12499999999983,Earth_Relay0_Mars,100,94,94,1,41.727300053454563,-5.0607024905551583,0.99999956101154186
120,20,0.69999999999999996,0.69999999999999996,1000000,8192,16,4,300.12499999999983,Earth_Relay1_Mars,100,91,91,1,45.565200528509827,-6.2444429722035881,0.99999998025810899
120,20,0.69999999999999996,0.69999999999999996,1000000,8192,16,4,300.12499999999983,Earth_Relay2_Mars,100,92,92,1,42.367885745457293,-5.2569096928731316,0.99999973095753614
121,30,0.29999999999999999,0.29999999999999999,250000,1024,16,4,60.749999999999972,Direct_Earth_to_Mars,100,100,33,0,8.6196890481542976,0,0.45339323513102486
121,30,0.29999999999999999,0.29999999999999999,250000,1024,16,4,60.749999999999972,Earth_Relay0_Mars,100,94,37,0,8.4462589862469475,0,0.42681485689038307
121,30,0.29999999999999999,0.29999999999999999,250000,1024,16,4,60.749999999999972,Earth_Relay1_Mars,100,91,27,0,9.2231101444630479,0,0.37928413520671289
121,30,0.29999999999999999,0.29999999999999999,250000,1024,16,4,60.749999999999972,Earth_Relay2_Mars,100,92,31,0,8.5759235619709493,0,0.46360151384020715
122,30,0.29999999999999999,0.29999999999999999,250000,2048,16,4,60.749999999999972,Direct_Earth_to_Mars,100,100,33,0,8.6196890481542976,0,0.44678647026204954
122,30,0.29999999999999999,0.29999999999999999,250000,2048,16,4,60.749999999999972,Earth_Relay0_Mars,100,94,37,0,8.4462589862469475,0,0.41623394884567916
122,30,0.29999999999999999,0.29999999999999999,250000,2048,16,4,60.749999999999972,Earth_Relay1_Mars,100,91,27,0,9.2231101444630479,0,0.35873730335603682
122,30,0.29999999999999999,0.29999999999999999,250000,2048,16,4,60.749999999999972,Earth_Relay2_Mars,100,92,30,0,8.5759235619709493,0,0.44912195665374932
123,30,0.29999999999999999,0.29999999999999999,250000,4096,16,4,60.749999999999972,Direct_Earth_to_Mars,100,100,30,0,8.6196890481542976,0,0.43357294052409912
123,30,0.29999999999999999,0.29999999999999999,250000,4096,16,4,60.749999999999972,Earth_Relay0_Mars,100,94,37,0,8.4462589862469475,0,0.41359381725746514
123,30,0.29999999999999999,0.29999999999999999,250000,4096,16,4,60.749999999999972,Earth_Relay1_Mars,100,91,26,0,9.2231101444630479,0,0.3499774382418876
123,30,0.29999999999999999,0.29999999999999999,250000,4096,16,4,60.749999999999972,Earth_Relay2_Mars,100,92,30,0,8.5759235619709493,0,0.43700785377448248
124,30,0.29999999999999999,0.29999999999999999,250000,8192,16,4,60.749999999999972,Direct_Earth_to_Mars,100,100,30,0,8.6196890481542976,0,0.42014894698302846
124,30,0.29999999999999999,0.29999999999999999,250000,8192,16,4,60.749999999999972,Earth_Relay0_Mars,100,94,36,0,8.4462589862469475,0,0.4122940174936538
124,30,0.29999999999999999,0.29999999999999999,250000,8192,16,4,60.749999999999972,Earth_Relay1_Mars,100,91,24,0,9.2231101444630479,0,0.34377476731126605
124,30,0.29999999999999999,0.29999999999999999,250000,8192,16,4,60.749999999999972,Earth_Relay2_Mars,100,92,29,0,8.5759235619709493,0,0.4282797471711608
125,30,0.29999999999999999,0.29999999999999999,500000,1024,16,4,30.374999999999986,Direct_Earth_to_Mars,100,100,23,0,4.3098445240771488,0,0.27959451858275175
125,30,0.29999999999999999,0.29999999999999999,500000,1024,16,4,30.374999999999986,Earth_Relay0_Mars,100,94,24,0,4.2231294931234737,0,0.32412489405566774
125,30,0.29999999999999999,0.29999999999999999,500000,1024,16,4,30.374999999999986,Earth_Relay1_Mars,100,91,13,0,4.6115550722315239,0,0.19965967943187771
125,30,0.29999999999999999,0.29999999999999999,500000,1024,16,4,30.374999999999986,Earth_Relay2_Mars,100,92,22,0,4.2879617809854746,0,0.30332227873637096
126,30,0.29999999999999999,0.29999999999999999,500000,2048,16,4,30.374999999999986,Direct_Earth_to_Mars,100,100,22,0,4.3098445240771488,0,0.27918903716550347
126,30,0.29999999999999999,0.29999999999999999,500000,2048,16,4,30.374999999999986,Earth_Relay0_Mars,100,94,24,0,4.2231294931234737,0,0.31112621875402779
126,30,0.29999999999999999,0.29999999999999999,500000,2048,16,4,30.374999999999986,Earth_Relay1_Mars,100,91,13,0,4.6115550722315239,0,0.18414330344459678
126,30,0.29999999999999999,0.29999999999999999,500000,2048,16,4,30.374999999999986,Earth_Relay2_Mars,100,92,22,0,4.2879617809854746,0,0.30229673138578539
127,30,0.29999999999999999,0.29999999999999999,500000,4096,16,4,30.374999999999986,Direct_Earth_to_Mars,100,100,22,0,4.3098445240771488,0,0.27837807433100697
127,30,0.29999999999999999,0.29999999999999999,500000,4096,16,4,30.374999999999986,Earth_Relay0_Mars,100,94,24,0,4.2231294931234737,0,0.30015206923864141
127,30,0.29999999999999999,0.29999999999999999,500000,4096,16,4,30.374999999999986,Earth_Relay1_Mars,100,91,11,0,4.6115550722315239,0,0.18009509450818081
127,30,0.29999999999999999,0.29999999999999999,500000,4096,16,4,30.374999999999986,Earth_Relay2_Mars,100,92,21,0,4.2879617809854746,0,0.30024563668461418
128,30,0.29999999999999999,0.29999999999999999,500000,8192,16,4,30.374999999999986,Direct_Earth_to_Mars,100,100,21,0,4.3098445240771488,0,0.27675614866201387
128,30,0.29999999999999999,0.29999999999999999,500000,8192,16,4,30.374999999999986,Earth_Relay0_Mars,100,94,24,0,4.2231294931234737,0,0.29179350017941058
128,30,0.29999999999999999,0.29999999999999999,500000,8192,16,4,30.374999999999986,Earth_Relay1_Mars,100,91,11,0,4.6115550722315239,0,0.17337700220317476
