Condition,Base_Scenario,Factor_Name,Factor_Value,Trial,Seed,Policy,Selected_Route,Generated,Delivered,Expired,Dropped,Contact_Failures,Optical_Failures,Reliability,Delivered_Bits,Mean_Delivered_Latency_s
TTL3000__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,3000,4,1000003,B3_Physical_Success,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
TTL3000__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,3000,4,1000003,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
TTL750__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,750,4,1000003,B1_Shortest_Delay,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
TTL750__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,750,4,1000003,B2_Contact_Aware,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
TTL750__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,750,4,1000003,B3_Physical_Success,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
TTL750__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,750,4,1000003,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
TTL750__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,750,4,1000003,B1_Shortest_Delay,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
TTL750__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,750,4,1000003,B2_Contact_Aware,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
TTL750__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,750,4,1000003,B3_Physical_Success,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
TTL750__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,750,4,1000003,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,186,0,14,14,0,0.93000000000000005,190464,396.29421414935337
TTL1500__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,1500,5,1000004,B1_Shortest_Delay,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
TTL1500__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,1500,5,1000004,B2_Contact_Aware,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
TTL1500__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,1500,5,1000004,B3_Physical_Success,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
TTL1500__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,1500,5,1000004,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
TTL1500__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,1500,5,1000004,B1_Shortest_Delay,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
TTL1500__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,1500,5,1000004,B2_Contact_Aware,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
TTL1500__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,1500,5,1000004,B3_Physical_Success,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
TTL1500__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,1500,5,1000004,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
TTL3000__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,3000,5,1000004,B1_Shortest_Delay,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
TTL3000__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,3000,5,1000004,B2_Contact_Aware,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
TTL3000__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,3000,5,1000004,B3_Physical_Success,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
TTL3000__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,3000,5,1000004,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
TTL3000__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,3000,5,1000004,B1_Shortest_Delay,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
TTL3000__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,3000,5,1000004,B2_Contact_Aware,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
TTL3000__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,3000,5,1000004,B3_Physical_Success,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
TTL3000__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,3000,5,1000004,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
TTL750__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,750,5,1000004,B1_Shortest_Delay,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
TTL750__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,750,5,1000004,B2_Contact_Aware,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
TTL750__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,750,5,1000004,B3_Physical_Success,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
TTL750__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,750,5,1000004,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
TTL750__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,750,5,1000004,B1_Shortest_Delay,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
TTL750__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,750,5,1000004,B2_Contact_Aware,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
TTL750__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,750,5,1000004,B3_Physical_Success,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
TTL750__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,750,5,1000004,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,174,0,26,26,0,0.87,178176,452.35711634783956
TTL1500__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,1500,6,1000005,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,16,184,0,0,0
TTL1500__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,1500,6,1000005,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,16,184,0,0,0
TTL1500__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,1500,6,1000005,B3_Physical_Success,Earth_Relay1_Mars,200,0,177,23,23,0,0,0,0
TTL1500__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,TTL_s,1500,6,1000005,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,177,0,23,23,0,0.88500000000000001,181248,1433.0471630182017
TTL1500__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,1500,6,1000005,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,16,184,0,0,0
TTL1500__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,TTL_s,1500,6,1000005,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,16,184,0,0,0
