Condition,Base_Scenario,Factor_Name,Factor_Value,Trial,Seed,Policy,Selected_Route,Generated,Delivered,Expired,Dropped,Contact_Failures,Optical_Failures,Reliability,Delivered_Bits,Mean_Delivered_Latency_s
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,6,1000005,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,16,184,0,0,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,6,1000005,B3_Physical_Success,Earth_Relay1_Mars,200,0,177,23,23,0,0,0,0
PointingFactor0.500000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.5,6,1000005,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,177,0,23,23,0,0.88500000000000001,181248,1433.0471630182017
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,6,1000005,B1_Shortest_Delay,Direct_Earth_to_Mars,200,184,0,16,16,0,0.92000000000000004,188416,1366.3916878846667
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,6,1000005,B2_Contact_Aware,Direct_Earth_to_Mars,200,184,0,16,16,0,0.92000000000000004,188416,1366.3916878846667
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,6,1000005,B3_Physical_Success,Direct_Earth_to_Mars,200,184,0,16,16,0,0.92000000000000004,188416,1366.3916878846667
PointingFactor0.750000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,0.75,6,1000005,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,184,0,16,16,0,0.92000000000000004,188416,1366.3916878846667
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,6,1000005,B1_Shortest_Delay,Direct_Earth_to_Mars,200,184,0,16,16,0,0.92000000000000004,188416,1366.3916878846667
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,6,1000005,B2_Contact_Aware,Direct_Earth_to_Mars,200,184,0,16,16,0,0.92000000000000004,188416,1366.3916878846667
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,6,1000005,B3_Physical_Success,Direct_Earth_to_Mars,200,184,0,16,16,0,0.92000000000000004,188416,1366.3916878846667
PointingFactor1.000000,Direct_Pointing_25pct_Power,Direct_Signal_Factor,1,6,1000005,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,184,0,16,16,0,0.92000000000000004,188416,1366.3916878846667
