Trial,Seed,Policy,Packet_Index,Release_Time_s,Selected_Route_Index,Selected_Route_Name,Route_Contact_Probability,Shared_Contact_Uniform,Contact_Realized,Outcome,Delivered,Expired,Dropped,Transmission_Time_Per_Hop_s,Total_Transmission_Time_s,PAT_Time_s,Propagation_Time_s,End_To_End_Latency_s,Arrival_Time_s,TTL_s,Deadline_s
1,100000,B1,73,9537.1325683453015,0,Direct_Earth_to_Mars,0.85134381764986822,0.018829712299902622,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,10351.718677282872,1500,11037.132568345301
1,100000,B1,74,28282.271186762602,0,Direct_Earth_to_Mars,0.85134381764986822,0.46973709741851005,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,29096.857295700174,1500,29782.271186762602
1,100000,B1,75,17283.033468898975,0,Direct_Earth_to_Mars,0.85134381764986822,0.12305035263564791,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,18097.619577836547,1500,18783.033468898975
1,100000,B1,76,24376.975506176175,0,Direct_Earth_to_Mars,0.85134381764986822,0.85723504808807793,0,DROPPED_CONTACT_NOT_REALIZED,0,0,1,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,25191.561615113747,1500,25876.975506176175
1,100000,B1,77,7672.0076901428756,0,Direct_Earth_to_Mars,0.85134381764986822,0.53412512276236901,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,8486.5937990804468,1500,9172.0076901428765
1,100000,B1,78,613.3640089976451,0,Direct_Earth_to_Mars,0.85134381764986822,0.89524787770111947,0,DROPPED_CONTACT_NOT_REALIZED,0,0,1,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,1427.950117935216,1500,2113.3640089976452
1,100000,B1,79,28002.77436063913,0,Direct_Earth_to_Mars,0.85134381764986822,0.47373220148370671,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,28817.360469576703,1500,29502.77436063913
1,100000,B1,80,9436.7016724794175,0,Direct_Earth_to_Mars,0.85134381764986822,0.002271019575213239,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,10251.287781416988,1500,10936.701672479418
1,100000,B1,81,30840.304826478492,0,Direct_Earth_to_Mars,0.85134381764986822,0.24950361696150586,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,31654.890935416064,1500,32340.304826478492
1,100000,B1,82,31733.411262157246,0,Direct_Earth_to_Mars,0.85134381764986822,0.77146164303819487,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,32547.997371094818,1500,33233.411262157242
1,100000,B1,83,40902.976149837341,0,Direct_Earth_to_Mars,0.85134381764986822,0.5740037515871097,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,41717.562258774909,1500,42402.976149837341
1,100000,B1,84,12454.061223100873,0,Direct_Earth_to_Mars,0.85134381764986822,0.1379024115690699,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,13268.647332038443,1500,13954.061223100873
1,100000,B1,85,40751.336476489167,0,Direct_Earth_to_Mars,0.85134381764986822,0.0055603157005482918,1,DELIVERED_MECHANICALLY,1,0,0,8.1920000000000002e-05,8.1920000000000002e-05,60,754.58602701757093,814.58610893757088,41565.922585426735,1500,42251.336476489167
