Trial,Seed,Policy,Orbital_Phase_Radians,Simulation_Days_Since_J2000,Earth_X_km,Earth_Y_km,Earth_Z_km,Mars_X_km,Mars_Y_km,Mars_Z_km,Relay0_X_km,Relay0_Y_km,Relay0_Z_km,Relay1_X_km,Relay1_Y_km,Relay1_Z_km,Relay2_X_km,Relay2_Y_km,Relay2_Z_km,Earth_Mars_Distance_Meters,Optical_Degradation_Factor,Relay_0_Online,Relay_1_Online,Relay_2_Online,Contact_Realization_Probability,Generated_Packets,PAT_Delay_Seconds,First_Packet_Release_s,Last_Packet_Release_s,Direct_Available,Relay0_Route_Available,Relay1_Route_Available,Relay2_Route_Available,Available_Route_Count,Relay0_Earth_Hop_Distance_m,Relay0_Mars_Hop_Distance_m,Relay1_Earth_Hop_Distance_m,Relay1_Mars_Hop_Distance_m,Relay2_Earth_Hop_Distance_m,Relay2_Mars_Hop_Distance_m,Direct_Total_Route_Distance_m,Relay0_Total_Route_Distance_m,Relay1_Total_Route_Distance_m,Relay2_Total_Route_Distance_m,Direct_Propagation_Delay_s,Relay0_Propagation_Delay_s,Relay1_Propagation_Delay_s,Relay2_Propagation_Delay_s,Direct_Hop_Count,Relay0_Hop_Count,Relay1_Hop_Count,Relay2_Hop_Count,Direct_Route_Contact_Probability,Relay0_Route_Contact_Probability,Relay1_Route_Contact_Probability,Relay2_Route_Contact_Probability,Direct_PAT_Cost_s,Relay0_PAT_Cost_s,Relay1_PAT_Cost_s,Relay2_PAT_Cost_s,Direct_Hop1_Optical_Quality,Relay0_Hop1_Optical_Quality,Relay0_Hop2_Optical_Quality,Relay1_Hop1_Optical_Quality,Relay1_Hop2_Optical_Quality,Relay2_Hop1_Optical_Quality,Relay2_Hop2_Optical_Quality,Direct_Predicted_Optical_Quality,Relay0_Predicted_Optical_Quality,Relay1_Predicted_Optical_Quality,Relay2_Predicted_Optical_Quality,Direct_Link_Stability,Relay0_Link_Stability,Relay1_Link_Stability,Relay2_Link_Stability,Direct_Contact_Available,Relay0_Contact_Available,Relay1_Contact_Available,Relay2_Contact_Available,Selected_Route_Index,Selected_Route_Name,Selected_Route_Score,Direct_Policy_Score,Relay0_Policy_Score,Relay1_Policy_Score,Relay2_Policy_Score,Selected_Propagation_Delay_s,Selected_PAT_Cost_s,Selected_Optical_Quality,Selected_Link_Stability,Phase8_Packet_Index,Phase8_Packet_Release_s,Phase8_Packet_Size_bits,Phase8_Data_Rate_bps,Phase8_Transmission_Time_Per_Hop_s,Phase8_Total_Transmission_Time_s,Phase8_PAT_Time_s,Phase8_Propagation_Time_s,Phase8_End_To_End_Latency_s,Phase8_Arrival_Time_s,Phase8_TTL_s,Phase8_Deadline_s,Phase8_Outcome,Phase8_Delivered,Phase8_Expired,Phase8_Dropped,Phase9_Generated_Packets,Phase9_Delivered_Packets,Phase9_Expired_Packets,Phase9_Dropped_Packets,Phase9_Contact_Failure_Drops,Phase9_No_Route_Drops,Phase9_Route_Unavailable_Drops,Phase9_Invalid_State_Drops,Phase9_Reliability,Phase9_Delivered_Bits,Phase9_Delivered_Throughput_bps,Phase9_Mean_Delivered_Latency_s,Phase9_Median_Delivered_Latency_s,Phase9_P95_Delivered_Latency_s,Phase9_Total_PAT_Burden_s,Phase9_Mean_PAT_Per_Generated_Packet_s,Phase9_Direct_Selection_Count,Phase9_Relay0_Selection_Count,Phase9_Relay1_Selection_Count,Phase9_Relay2_Selection_Count,Phase9_No_Route_Selection_Count,Phase9_Route_Switch_Count
54,100053,B1,1.962658243343268,243.62733159628527,140925534.88290557,-54134823.663130932,96.057495219179287,-152937790.53637606,192949915.79167727,7800747.7722722422,-196081192.83171692,144134620.17801067,50927805.027880564,-92415030.607411355,222038961.07022586,-30701100.085117824,-153558645.66667914,193733201.23532516,7832415.1205295306,384014807872.17609,0.92960177060663618,1,1,0,0.82743368075005241,200,60,28826.788755083151,7513.1768420569388,1,1,1,0,3,394306908926.23932,78129567482.456985,362853058856.99048,77405227944.048843,384994591628.15167,999999999.99999142,384014807872.17609,472436476408.69629,440258286801.03931,385994591628.15167,1280.9032951039896,1575.8388139049243,1468.5066270881898,1287.5069767450022,1,2,2,2,0.82743368075005241,0.68464649603957961,0.68464649603957961,0.68464649603957961,60,120,120,120,0.018792574685352482,0.017824339854901471,0.45399533199934938,0.021048475711351919,0.46253184594164914,0.018697044876063891,1,0.018792574685352482,0.017824339854901471,0.021048475711351919,0.018697044876063891,0.015549609242671463,0.01220337182587692,0.014410765142751289,0,1,1,1,0,0,Direct_Earth_to_Mars,0.82743368075005241,0.82743368075005241,0.68464649603957961,0.68464649603957961,-1,1280.9032951039896,60,0.018792574685352482,0.015549609242671463,0,28826.788755083151,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,1280.9032951039896,1340.9033770239896,30167.692132107142,1500,30326.788755083151,DELIVERED_MECHANICALLY,1,0,0,200,169,0,31,31,0,0,0,0.84499999999999997,1384448,32.047407407407405,1340.903377023991,1340.9033770239896,1340.9033770239896,12000,60,200,0,0,0,0,0
54,100053,B2,1.962658243343268,243.62733159628527,140925534.88290557,-54134823.663130932,96.057495219179287,-152937790.53637606,192949915.79167727,7800747.7722722422,-196081192.83171692,144134620.17801067,50927805.027880564,-92415030.607411355,222038961.07022586,-30701100.085117824,-153558645.66667914,193733201.23532516,7832415.1205295306,384014807872.17609,0.92960177060663618,1,1,0,0.82743368075005241,200,60,28826.788755083151,7513.1768420569388,1,1,1,0,3,394306908926.23932,78129567482.456985,362853058856.99048,77405227944.048843,384994591628.15167,999999999.99999142,384014807872.17609,472436476408.69629,440258286801.03931,385994591628.15167,1280.9032951039896,1575.8388139049243,1468.5066270881898,1287.5069767450022,1,2,2,2,0.82743368075005241,0.68464649603957961,0.68464649603957961,0.68464649603957961,60,120,120,120,0.018792574685352482,0.017824339854901471,0.45399533199934938,0.021048475711351919,0.46253184594164914,0.018697044876063891,1,0.018792574685352482,0.017824339854901471,0.021048475711351919,0.018697044876063891,0.015549609242671463,0.01220337182587692,0.014410765142751289,0,1,1,1,0,0,Direct_Earth_to_Mars,0.82743368075005241,0.82743368075005241,0.34232324801978981,0.34232324801978981,-1,1280.9032951039896,60,0.018792574685352482,0.015549609242671463,0,28826.788755083151,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,1280.9032951039896,1340.9033770239896,30167.692132107142,1500,30326.788755083151,DELIVERED_MECHANICALLY,1,0,0,200,169,0,31,31,0,0,0,0.84499999999999997,1384448,32.047407407407405,1340.903377023991,1340.9033770239896,1340.9033770239896,12000,60,200,0,0,0,0,0
54,100053,B3,1.962658243343268,243.62733159628527,140925534.88290557,-54134823.663130932,96.057495219179287,-152937790.53637606,192949915.79167727,7800747.7722722422,-196081192.83171692,144134620.17801067,50927805.027880564,-92415030.607411355,222038961.07022586,-30701100.085117824,-153558645.66667914,193733201.23532516,7832415.1205295306,384014807872.17609,0.92960177060663618,1,1,0,0.82743368075005241,200,60,28826.788755083151,7513.1768420569388,1,1,1,0,3,394306908926.23932,78129567482.456985,362853058856.99048,77405227944.048843,384994591628.15167,999999999.99999142,384014807872.17609,472436476408.69629,440258286801.03931,385994591628.15167,1280.9032951039896,1575.8388139049243,1468.5066270881898,1287.5069767450022,1,2,2,2,0.82743368075005241,0.68464649603957961,0.68464649603957961,0.68464649603957961,60,120,120,120,0.018792574685352482,0.017824339854901471,0.45399533199934938,0.021048475711351919,0.46253184594164914,0.018697044876063891,1,0.018792574685352482,0.017824339854901471,0.021048475711351919,0.018697044876063891,0.015549609242671463,0.01220337182587692,0.014410765142751289,0,1,1,1,0,0,Direct_Earth_to_Mars,0.015549609242671463,0.015549609242671463,0.00610168591293846,0.0072053825713756445,-1,1280.9032951039896,60,0.018792574685352482,0.015549609242671463,0,28826.788755083151,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,1280.9032951039896,1340.9033770239896,30167.692132107142,1500,30326.788755083151,DELIVERED_MECHANICALLY,1,0,0,200,169,0,31,31,0,0,0,0.84499999999999997,1384448,32.047407407407405,1340.903377023991,1340.9033770239896,1340.9033770239896,12000,60,200,0,0,0,0,0
54,100053,B4,1.962658243343268,243.62733159628527,140925534.88290557,-54134823.663130932,96.057495219179287,-152937790.53637606,192949915.79167727,7800747.7722722422,-196081192.83171692,144134620.17801067,50927805.027880564,-92415030.607411355,222038961.07022586,-30701100.085117824,-153558645.66667914,193733201.23532516,7832415.1205295306,384014807872.17609,0.92960177060663618,1,1,0,0.82743368075005241,200,60,28826.788755083151,7513.1768420569388,1,1,1,0,3,394306908926.23932,78129567482.456985,362853058856.99048,77405227944.048843,384994591628.15167,999999999.99999142,384014807872.17609,472436476408.69629,440258286801.03931,385994591628.15167,1280.9032951039896,1575.8388139049243,1468.5066270881898,1287.5069767450022,1,2,2,2,0.82743368075005241,0.68464649603957961,0.68464649603957961,0.68464649603957961,60,120,120,120,0.018792574685352482,0.017824339854901471,0.45399533199934938,0.021048475711351919,0.46253184594164914,0.018697044876063891,1,0.018792574685352482,0.017824339854901471,0.021048475711351919,0.018697044876063891,0.015549609242671463,0.01220337182587692,0.014410765142751289,0,1,1,1,0,0,Direct_Earth_to_Mars,0.015549609242671463,0.015549609242671463,0.0049596884672520923,0.0062848870464141645,-1,1280.9032951039896,60,0.018792574685352482,0.015549609242671463,0,28826.788755083151,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,1280.9032951039896,1340.9033770239896,30167.692132107142,1500,30326.788755083151,DELIVERED_MECHANICALLY,1,0,0,200,169,0,31,31,0,0,0,0.84499999999999997,1384448,32.047407407407405,1340.903377023991,1340.9033770239896,1340.9033770239896,12000,60,200,0,0,0,0,0
55,100054,B1,3.2287025810460541,400.78306908815864,-107045264.67783278,101481452.72333544,-278.73478770281065,-230985144.47604033,-74842698.135161504,4108925.1708488637,-195920446.3641724,-134003848.37843476,13045383.015078753,-244987121.60004207,-11537273.741478261,-25630656.093863539,-231936317.36974254,-75150892.611993268,4125845.298996618,215564805887.00519,0.87439242720767885,1,1,1,0.91284612462321213,200,60,10964.836254771255,37396.731316375801,1,1,1,1,4,252036335168.6879,69350090343.02179,180161329553.38742,71330742424.608536,216364935608.09332,999999999.99998748,215564805887.00519,321386425511.70972,251492071977.99597,217364935608.09332,719.0287054269686,1072.0027535413933,838.8661506937824,725.0331407875027,1,2,2,2,0.91284612462321213,0.83328804723961691,0.83328804723961691,0.83328804723961691,60,120,120,120,0.056096524926998438,0.041036032129273758,0.54199790863527286,0.08030979489043602,0.51231631278075429,0.055682395862887757,1,0.056096524926998438,0.041036032129273758,0.08030979489043602,0.055682395862887757,0.051207495384439944,0.034194835079464712,0.066921192158465592,0.046399474914209066,1,1,1,1,0,Direct_Earth_to_Mars,0.91284612462321213,0.91284612462321213,0.83328804723961691,0.83328804723961691,0.83328804723961691,719.0287054269686,60,0.056096524926998438,0.051207495384439944,0,10964.836254771255,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,719.0287054269686,779.02878734696856,11743.865042118223,1500,12464.836254771255,DELIVERED_MECHANICALLY,1,0,0,200,183,0,17,17,0,0,0,0.91500000000000004,1499136,34.702222222222225,779.02878734696674,779.02878734696856,779.02878734696856,12000,60,200,0,0,0,0,0
55,100054,B2,3.2287025810460541,400.78306908815864,-107045264.67783278,101481452.72333544,-278.73478770281065,-230985144.47604033,-74842698.135161504,4108925.1708488637,-195920446.3641724,-134003848.37843476,13045383.015078753,-244987121.60004207,-11537273.741478261,-25630656.093863539,-231936317.36974254,-75150892.611993268,4125845.298996618,215564805887.00519,0.87439242720767885,1,1,1,0.91284612462321213,200,60,10964.836254771255,37396.731316375801,1,1,1,1,4,252036335168.6879,69350090343.02179,180161329553.38742,71330742424.608536,216364935608.09332,999999999.99998748,215564805887.00519,321386425511.70972,251492071977.99597,217364935608.09332,719.0287054269686,1072.0027535413933,838.8661506937824,725.0331407875027,1,2,2,2,0.91284612462321213,0.83328804723961691,0.83328804723961691,0.83328804723961691,60,120,120,120,0.056096524926998438,0.041036032129273758,0.54199790863527286,0.08030979489043602,0.51231631278075429,0.055682395862887757,1,0.056096524926998438,0.041036032129273758,0.08030979489043602,0.055682395862887757,0.051207495384439944,0.034194835079464712,0.066921192158465592,0.046399474914209066,1,1,1,1,0,Direct_Earth_to_Mars,0.91284612462321213,0.91284612462321213,0.41664402361980846,0.41664402361980846,0.41664402361980846,719.0287054269686,60,0.056096524926998438,0.051207495384439944,0,10964.836254771255,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,719.0287054269686,779.02878734696856,11743.865042118223,1500,12464.836254771255,DELIVERED_MECHANICALLY,1,0,0,200,183,0,17,17,0,0,0,0.91500000000000004,1499136,34.702222222222225,779.02878734696674,779.02878734696856,779.02878734696856,12000,60,200,0,0,0,0,0
55,100054,B3,3.2287025810460541,400.78306908815864,-107045264.67783278,101481452.72333544,-278.73478770281065,-230985144.47604033,-74842698.135161504,4108925.1708488637,-195920446.3641724,-134003848.37843476,13045383.015078753,-244987121.60004207,-11537273.741478261,-25630656.093863539,-231936317.36974254,-75150892.611993268,4125845.298996618,215564805887.00519,0.87439242720767885,1,1,1,0.91284612462321213,200,60,10964.836254771255,37396.731316375801,1,1,1,1,4,252036335168.6879,69350090343.02179,180161329553.38742,71330742424.608536,216364935608.09332,999999999.99998748,215564805887.00519,321386425511.70972,251492071977.99597,217364935608.09332,719.0287054269686,1072.0027535413933,838.8661506937824,725.0331407875027,1,2,2,2,0.91284612462321213,0.83328804723961691,0.83328804723961691,0.83328804723961691,60,120,120,120,0.056096524926998438,0.041036032129273758,0.54199790863527286,0.08030979489043602,0.51231631278075429,0.055682395862887757,1,0.056096524926998438,0.041036032129273758,0.08030979489043602,0.055682395862887757,0.051207495384439944,0.034194835079464712,0.066921192158465592,0.046399474914209066,1,1,1,1,0,Direct_Earth_to_Mars,0.051207495384439944,0.051207495384439944,0.017097417539732356,0.033460596079232796,0.023199737457104533,719.0287054269686,60,0.056096524926998438,0.051207495384439944,0,10964.836254771255,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,719.0287054269686,779.02878734696856,11743.865042118223,1500,12464.836254771255,DELIVERED_MECHANICALLY,1,0,0,200,183,0,17,17,0,0,0,0.91500000000000004,1499136,34.702222222222225,779.02878734696674,779.02878734696856,779.02878734696856,12000,60,200,0,0,0,0,0
55,100054,B4,3.2287025810460541,400.78306908815864,-107045264.67783278,101481452.72333544,-278.73478770281065,-230985144.47604033,-74842698.135161504,4108925.1708488637,-195920446.3641724,-134003848.37843476,13045383.015078753,-244987121.60004207,-11537273.741478261,-25630656.093863539,-231936317.36974254,-75150892.611993268,4125845.298996618,215564805887.00519,0.87439242720767885,1,1,1,0.91284612462321213,200,60,10964.836254771255,37396.731316375801,1,1,1,1,4,252036335168.6879,69350090343.02179,180161329553.38742,71330742424.608536,216364935608.09332,999999999.99998748,215564805887.00519,321386425511.70972,251492071977.99597,217364935608.09332,719.0287054269686,1072.0027535413933,838.8661506937824,725.0331407875027,1,2,2,2,0.91284612462321213,0.83328804723961691,0.83328804723961691,0.83328804723961691,60,120,120,120,0.056096524926998438,0.041036032129273758,0.54199790863527286,0.08030979489043602,0.51231631278075429,0.055682395862887757,1,0.056096524926998438,0.041036032129273758,0.08030979489043602,0.055682395862887757,0.051207495384439944,0.034194835079464712,0.066921192158465592,0.046399474914209066,1,1,1,1,0,Direct_Earth_to_Mars,0.051207495384439944,0.051207495384439944,0.01146781942408827,0.028680533910883647,0.023007606482524198,719.0287054269686,60,0.056096524926998438,0.051207495384439944,0,10964.836254771255,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,719.0287054269686,779.02878734696856,11743.865042118223,1500,12464.836254771255,DELIVERED_MECHANICALLY,1,0,0,200,183,0,17,17,0,0,0,0.91500000000000004,1499136,34.702222222222225,779.02878734696674,779.02878734696856,779.02878734696856,12000,60,200,0,0,0,0,0
56,100055,B1,4.8921642899075604,607.27074401427421,139452099.9486846,-57973607.940576911,233.29130777884114,131512607.734613,-161772307.34414774,-6620832.239035829,177084007.49327487,-98207785.556405976,-41642773.814192146,64640027.376330115,-200958036.3608574,25716284.339764062,132143092.27290669,-162547859.89581186,-6652573.1681319363,104312243017.04601,0.85874329175549013,1,1,1,0.80588279654952977,200,60,27760.351976983227,21893.60950943199,1,1,1,1,4,69058595081.679642,85695608392.50589,163409633298.56769,83983048712.087723,105040257039.80499,1000000000.0000045,104312243017.04601,154754203474.18555,247392682010.6554,106040257039.80499,347.93943634771847,516.19147256232668,825.19240163660902,353.70332568313876,1,2,2,2,0.80588279654952977,0.64944708177449084,0.64944708177449084,0.64944708177449084,60,120,120,120,0.23527624201085337,0.53680081330214935,0.34860331297935543,0.095872341008416628,0.36296551962887263,0.23202623409156939,1,0.23527624201085337,0.34860331297935543,0.095872341008416628,0.23202623409156939,0.18960507587337047,0.22639940431136188,0.062264012090805024,0.15068876062589462,1,1,1,1,0,Direct_Earth_to_Mars,0.80588279654952977,0.80588279654952977,0.64944708177449084,0.64944708177449084,0.64944708177449084,347.93943634771847,60,0.23527624201085337,0.18960507587337047,0,27760.351976983227,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,347.93943634771847,407.93951826771848,28168.291495250945,1500,29260.351976983227,DROPPED_CONTACT_NOT_REALIZED,0,0,1,200,160,0,40,40,0,0,0,0.80000000000000004,1310720,30.340740740740742,407.93951826771814,407.93951826771848,407.93951826771848,12000,60,200,0,0,0,0,0
56,100055,B2,4.8921642899075604,607.27074401427421,139452099.9486846,-57973607.940576911,233.29130777884114,131512607.734613,-161772307.34414774,-6620832.239035829,177084007.49327487,-98207785.556405976,-41642773.814192146,64640027.376330115,-200958036.3608574,25716284.339764062,132143092.27290669,-162547859.89581186,-6652573.1681319363,104312243017.04601,0.85874329175549013,1,1,1,0.80588279654952977,200,60,27760.351976983227,21893.60950943199,1,1,1,1,4,69058595081.679642,85695608392.50589,163409633298.56769,83983048712.087723,105040257039.80499,1000000000.0000045,104312243017.04601,154754203474.18555,247392682010.6554,106040257039.80499,347.93943634771847,516.19147256232668,825.19240163660902,353.70332568313876,1,2,2,2,0.80588279654952977,0.64944708177449084,0.64944708177449084,0.64944708177449084,60,120,120,120,0.23527624201085337,0.53680081330214935,0.34860331297935543,0.095872341008416628,0.36296551962887263,0.23202623409156939,1,0.23527624201085337,0.34860331297935543,0.095872341008416628,0.23202623409156939,0.18960507587337047,0.22639940431136188,0.062264012090805024,0.15068876062589462,1,1,1,1,0,Direct_Earth_to_Mars,0.80588279654952977,0.80588279654952977,0.32472354088724542,0.32472354088724542,0.32472354088724542,347.93943634771847,60,0.23527624201085337,0.18960507587337047,0,27760.351976983227,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,347.93943634771847,407.93951826771848,28168.291495250945,1500,29260.351976983227,DROPPED_CONTACT_NOT_REALIZED,0,0,1,200,160,0,40,40,0,0,0,0.80000000000000004,1310720,30.340740740740742,407.93951826771814,407.93951826771848,407.93951826771848,12000,60,200,0,0,0,0,0
56,100055,B3,4.8921642899075604,607.27074401427421,139452099.9486846,-57973607.940576911,233.29130777884114,131512607.734613,-161772307.34414774,-6620832.239035829,177084007.49327487,-98207785.556405976,-41642773.814192146,64640027.376330115,-200958036.3608574,25716284.339764062,132143092.27290669,-162547859.89581186,-6652573.1681319363,104312243017.04601,0.85874329175549013,1,1,1,0.80588279654952977,200,60,27760.351976983227,21893.60950943199,1,1,1,1,4,69058595081.679642,85695608392.50589,163409633298.56769,83983048712.087723,105040257039.80499,1000000000.0000045,104312243017.04601,154754203474.18555,247392682010.6554,106040257039.80499,347.93943634771847,516.19147256232668,825.19240163660902,353.70332568313876,1,2,2,2,0.80588279654952977,0.64944708177449084,0.64944708177449084,0.64944708177449084,60,120,120,120,0.23527624201085337,0.53680081330214935,0.34860331297935543,0.095872341008416628,0.36296551962887263,0.23202623409156939,1,0.23527624201085337,0.34860331297935543,0.095872341008416628,0.23202623409156939,0.18960507587337047,0.22639940431136188,0.062264012090805024,0.15068876062589462,1,1,1,1,0,Direct_Earth_to_Mars,0.18960507587337047,0.18960507587337047,0.11319970215568094,0.031132006045402512,0.075344380312947309,347.93943634771847,60,0.23527624201085337,0.18960507587337047,0,27760.351976983227,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,347.93943634771847,407.93951826771848,28168.291495250945,1500,29260.351976983227,DROPPED_CONTACT_NOT_REALIZED,0,0,1,200,160,0,40,40,0,0,0,0.80000000000000004,1310720,30.340740740740742,407.93951826771814,407.93951826771848,407.93951826771848,12000,60,200,0,0,0,0,0
56,100055,B4,4.8921642899075604,607.27074401427421,139452099.9486846,-57973607.940576911,233.29130777884114,131512607.734613,-161772307.34414774,-6620832.239035829,177084007.49327487,-98207785.556405976,-41642773.814192146,64640027.376330115,-200958036.3608574,25716284.339764062,132143092.27290669,-162547859.89581186,-6652573.1681319363,104312243017.04601,0.85874329175549013,1,1,1,0.80588279654952977,200,60,27760.351976983227,21893.60950943199,1,1,1,1,4,69058595081.679642,85695608392.50589,163409633298.56769,83983048712.087723,105040257039.80499,1000000000.0000045,104312243017.04601,154754203474.18555,247392682010.6554,106040257039.80499,347.93943634771847,516.19147256232668,825.19240163660902,353.70332568313876,1,2,2,2,0.80588279654952977,0.64944708177449084,0.64944708177449084,0.64944708177449084,60,120,120,120,0.23527624201085337,0.53680081330214935,0.34860331297935543,0.095872341008416628,0.36296551962887263,0.23202623409156939,1,0.23527624201085337,0.34860331297935543,0.095872341008416628,0.23202623409156939,0.18960507587337047,0.22639940431136188,0.062264012090805024,0.15068876062589462,1,1,1,1,0,Direct_Earth_to_Mars,0.18960507587337047,0.18960507587337047,0.076302385173597692,0.013126699439219071,0.074116581085074934,347.93943634771847,60,0.23527624201085337,0.18960507587337047,0,27760.351976983227,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,347.93943634771847,407.93951826771848,28168.291495250945,1500,29260.351976983227,DROPPED_CONTACT_NOT_REALIZED,0,0,1,200,160,0,40,40,0,0,0,0.80000000000000004,1310720,30.340740740740742,407.93951826771814,407.93951826771848,407.93951826771848,12000,60,200,0,0,0,0,0
57,100056,B1,3.6740869965618215,456.06921839851503,-146305558.87786657,-30790322.048695881,95.101625350262637,-167650708.79513991,-163355095.93952063,698144.53882890439,-108560969.94316398,-199753776.69311029,-9853372.5844646804,-211725480.05786455,-112013234.25622395,-12670240.597544989,-168366928.52842233,-164052964.4071517,701127.07853294839,134274055478.83459,0.97640176095198672,1,1,1,0.90403549490050072,200,60,35051.831308117187,8083.8028959446756,1,1,1,1,4,173408171158.87466,70198260033.989517,105059340191.1445,68973081300.770432,135078226687.53398,999999999.99998164,134274055478.83459,243606431192.8642,174032421491.91492,136078226687.53397,447.87877077663308,812.56314607359639,580.49506835195098,453.89668674961297,1,2,2,2,0.90403549490050072,0.81728017603999326,0.81728017603999326,0.81728017603999326,60,120,120,120,0.16144686907167469,0.096799858713257039,0.59069207489865883,0.26372087103874048,0.61186355158569727,0.15953028397886818,1,0.16144686907167469,0.096799858713257039,0.26372087103874048,0.15953028397886818,0.14595370018134776,0.079112605569817182,0.21553383990796218,0.13038093857395949,1,1,1,1,0,Direct_Earth_to_Mars,0.90403549490050072,0.90403549490050072,0.81728017603999326,0.81728017603999326,0.81728017603999326,447.87877077663308,60,0.16144686907167469,0.14595370018134776,0,35051.831308117187,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,447.87877077663308,507.87885269663309,35559.710160813818,1500,36551.831308117187,DROPPED_CONTACT_NOT_REALIZED,0,0,1,200,182,0,18,18,0,0,0,0.91000000000000003,1490944,34.51259259259259,507.87885269663406,507.87885269663309,507.87885269663309,12000,60,200,0,0,0,0,0
57,100056,B2,3.6740869965618215,456.06921839851503,-146305558.87786657,-30790322.048695881,95.101625350262637,-167650708.79513991,-163355095.93952063,698144.53882890439,-108560969.94316398,-199753776.69311029,-9853372.5844646804,-211725480.05786455,-112013234.25622395,-12670240.597544989,-168366928.52842233,-164052964.4071517,701127.07853294839,134274055478.83459,0.97640176095198672,1,1,1,0.90403549490050072,200,60,35051.831308117187,8083.8028959446756,1,1,1,1,4,173408171158.87466,70198260033.989517,105059340191.1445,68973081300.770432,135078226687.53398,999999999.99998164,134274055478.83459,243606431192.8642,174032421491.91492,136078226687.53397,447.87877077663308,812.56314607359639,580.49506835195098,453.89668674961297,1,2,2,2,0.90403549490050072,0.81728017603999326,0.81728017603999326,0.81728017603999326,60,120,120,120,0.16144686907167469,0.096799858713257039,0.59069207489865883,0.26372087103874048,0.61186355158569727,0.15953028397886818,1,0.16144686907167469,0.096799858713257039,0.26372087103874048,0.15953028397886818,0.14595370018134776,0.079112605569817182,0.21553383990796218,0.13038093857395949,1,1,1,1,0,Direct_Earth_to_Mars,0.90403549490050072,0.90403549490050072,0.40864008801999663,0.40864008801999663,0.40864008801999663,447.87877077663308,60,0.16144686907167469,0.14595370018134776,0,35051.831308117187,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,447.87877077663308,507.87885269663309,35559.710160813818,1500,36551.831308117187,DROPPED_CONTACT_NOT_REALIZED,0,0,1,200,182,0,18,18,0,0,0,0.91000000000000003,1490944,34.51259259259259,507.87885269663406,507.87885269663309,507.87885269663309,12000,60,200,0,0,0,0,0
57,100056,B3,3.6740869965618215,456.06921839851503,-146305558.87786657,-30790322.048695881,95.101625350262637,-167650708.79513991,-163355095.93952063,698144.53882890439,-108560969.94316398,-199753776.69311029,-9853372.5844646804,-211725480.05786455,-112013234.25622395,-12670240.597544989,-168366928.52842233,-164052964.4071517,701127.07853294839,134274055478.83459,0.97640176095198672,1,1,1,0.90403549490050072,200,60,35051.831308117187,8083.8028959446756,1,1,1,1,4,173408171158.87466,70198260033.989517,105059340191.1445,68973081300.770432,135078226687.53398,999999999.99998164,134274055478.83459,243606431192.8642,174032421491.91492,136078226687.53397,447.87877077663308,812.56314607359639,580.49506835195098,453.89668674961297,1,2,2,2,0.90403549490050072,0.81728017603999326,0.81728017603999326,0.81728017603999326,60,120,120,120,0.16144686907167469,0.096799858713257039,0.59069207489865883,0.26372087103874048,0.61186355158569727,0.15953028397886818,1,0.16144686907167469,0.096799858713257039,0.26372087103874048,0.15953028397886818,0.14595370018134776,0.079112605569817182,0.21553383990796218,0.13038093857395949,1,1,1,1,0,Direct_Earth_to_Mars,0.14595370018134776,0.14595370018134776,0.039556302784908591,0.10776691995398109,0.065190469286979746,447.87877077663308,60,0.16144686907167469,0.14595370018134776,0,35051.831308117187,8192,100000000,8.1920000000000002e-05,8.1920000000000002e-05,60,447.87877077663308,507.87885269663309,35559.710160813818,1500,36551.831308117187,DROPPED_CONTACT_NOT_REALIZED,0,0,1,200,182,0,18,18,0,0,0,0.91000000000000003,1490944,34.51259259259259,507.87885269663406,507.87885269663309,507.87885269663309,12000,60,200,0,0,0,0,0
