Condition,Base_Scenario,Factor_Name,Factor_Value,Trial,Seed,Policy,Route_Name,Available,Hop_Count,Bottleneck_Photons_Per_Slot,Contact_Probability,Optical_Success_Lower,Physical_Success_Lower,PAT_s,Propagation_s,Policy_Score,Selected
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,476,1000475,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,235.92956653576337,0.81545423474358381,1,0.81545423474358381,120,808.72693175782763,0.41310448021270207,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,476,1000475,B1_Shortest_Delay,Earth_Relay2_Mars,0,2,585.45412871088411,0.81545423474358381,1,0.81545423474358381,120,339.89146792150996,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,476,1000475,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,594.1330284043496,0.90302504657599825,1,0.90302504657599825,60,334.08871877783076,0.90302504657599825,1
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,476,1000475,B2_Contact_Aware,Earth_Relay0_Mars,1,2,813.36323965414465,0.81545423474358381,1,0.81545423474358381,120,512.20051043680667,0.81545423474358381,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,476,1000475,B2_Contact_Aware,Earth_Relay1_Mars,1,2,235.92956653576337,0.81545423474358381,1,0.81545423474358381,120,808.72693175782763,0.81545423474358381,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,476,1000475,B2_Contact_Aware,Earth_Relay2_Mars,0,2,585.45412871088411,0.81545423474358381,1,0.81545423474358381,120,339.89146792150996,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,476,1000475,B3_Physical_Success,Direct_Earth_to_Mars,1,1,594.1330284043496,0.90302504657599825,1,0.90302504657599825,60,334.08871877783076,0.90302504657599825,1
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,476,1000475,B3_Physical_Success,Earth_Relay0_Mars,1,2,813.36323965414465,0.81545423474358381,1,0.81545423474358381,120,512.20051043680667,0.81545423474358381,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,476,1000475,B3_Physical_Success,Earth_Relay1_Mars,1,2,235.92956653576337,0.81545423474358381,1,0.81545423474358381,120,808.72693175782763,0.81545423474358381,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,476,1000475,B3_Physical_Success,Earth_Relay2_Mars,0,2,585.45412871088411,0.81545423474358381,1,0.81545423474358381,120,339.89146792150996,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,476,1000475,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,594.1330284043496,0.90302504657599825,1,0.90302504657599825,60,334.08871877783076,0.90302504657599825,1
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,476,1000475,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,2,813.36323965414465,0.81545423474358381,1,0.81545423474358381,120,512.20051043680667,0.26594473741846475,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,476,1000475,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,235.92956653576337,0.81545423474358381,1,0.81545423474358381,120,808.72693175782763,0.16843389889049745,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,476,1000475,B4_Physical_Multiobjective,Earth_Relay2_Mars,0,2,585.45412871088411,0.81545423474358381,1,0.81545423474358381,120,339.89146792150996,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,477,1000476,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,69.226853202333075,0.99460568093865609,0,0,60,954.6088296465042,1,1
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,477,1000476,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,92.94183720361498,0.98924046055544779,1,0.98924046055544779,120,1087.1366904724116,0.87809457450256978,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,477,1000476,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,56.300659643152258,0.98924046055544779,0.99999999997183342,0.9892404605275843,120,1334.9411181635053,0.7150943338682767,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,477,1000476,B1_Shortest_Delay,Earth_Relay2_Mars,0,2,68.808269988430922,0.98924046055544779,0.99999999999999778,0.98924046055544557,120,960.84358306412878,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,477,1000476,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,69.226853202333075,0.99460568093865609,0,0,60,954.6088296465042,0.99460568093865609,1
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,477,1000476,B2_Contact_Aware,Earth_Relay0_Mars,1,2,92.94183720361498,0.98924046055544779,1,0.98924046055544779,120,1087.1366904724116,0.98924046055544779,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,477,1000476,B2_Contact_Aware,Earth_Relay1_Mars,1,2,56.300659643152258,0.98924046055544779,0.99999999997183342,0.9892404605275843,120,1334.9411181635053,0.98924046055544779,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,477,1000476,B2_Contact_Aware,Earth_Relay2_Mars,0,2,68.808269988430922,0.98924046055544779,0.99999999999999778,0.98924046055544557,120,960.84358306412878,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,477,1000476,B3_Physical_Success,Direct_Earth_to_Mars,1,1,69.226853202333075,0.99460568093865609,0,0,60,954.6088296465042,0,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,477,1000476,B3_Physical_Success,Earth_Relay0_Mars,1,2,92.94183720361498,0.98924046055544779,1,0.98924046055544779,120,1087.1366904724116,0.98924046055544779,1
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,477,1000476,B3_Physical_Success,Earth_Relay1_Mars,1,2,56.300659643152258,0.98924046055544779,0.99999999997183342,0.9892404605275843,120,1334.9411181635053,0.9892404605275843,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,477,1000476,B3_Physical_Success,Earth_Relay2_Mars,0,2,68.808269988430922,0.98924046055544779,0.99999999999999778,0.98924046055544557,120,960.84358306412878,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,477,1000476,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,69.226853202333075,0.99460568093865609,0,0,60,954.6088296465042,0,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,477,1000476,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,2,92.94183720361498,0.98924046055544779,1,0.98924046055544779,120,1087.1366904724116,0.43432334064608102,1
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,477,1000476,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,56.300659643152258,0.98924046055544779,0.99999999997183342,0.9892404605275843,120,1334.9411181635053,0.35370012407826007,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,477,1000476,B4_Physical_Multiobjective,Earth_Relay2_Mars,0,2,68.808269988430922,0.98924046055544779,0.99999999999999778,0.98924046055544557,120,960.84358306412878,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,477,1000476,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,69.226853202333075,0.99460568093865609,0,0,60,954.6088296465042,1,1
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,477,1000476,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,92.94183720361498,0.98924046055544779,1,0.98924046055544779,120,1087.1366904724116,0.87809457450256978,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,477,1000476,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,56.300659643152258,0.98924046055544779,0.99999999997183342,0.9892404605275843,120,1334.9411181635053,0.7150943338682767,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,477,1000476,B1_Shortest_Delay,Earth_Relay2_Mars,0,2,68.808269988430922,0.98924046055544779,0.99999999999999778,0.98924046055544557,120,960.84358306412878,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,477,1000476,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,69.226853202333075,0.99460568093865609,0,0,60,954.6088296465042,0.99460568093865609,1
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,477,1000476,B2_Contact_Aware,Earth_Relay0_Mars,1,2,92.94183720361498,0.98924046055544779,1,0.98924046055544779,120,1087.1366904724116,0.98924046055544779,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,477,1000476,B2_Contact_Aware,Earth_Relay1_Mars,1,2,56.300659643152258,0.98924046055544779,0.99999999997183342,0.9892404605275843,120,1334.9411181635053,0.98924046055544779,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,477,1000476,B2_Contact_Aware,Earth_Relay2_Mars,0,2,68.808269988430922,0.98924046055544779,0.99999999999999778,0.98924046055544557,120,960.84358306412878,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,477,1000476,B3_Physical_Success,Direct_Earth_to_Mars,1,1,69.226853202333075,0.99460568093865609,0,0,60,954.6088296465042,0,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,477,1000476,B3_Physical_Success,Earth_Relay0_Mars,1,2,92.94183720361498,0.98924046055544779,1,0.98924046055544779,120,1087.1366904724116,0.98924046055544779,1
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,477,1000476,B3_Physical_Success,Earth_Relay1_Mars,1,2,56.300659643152258,0.98924046055544779,0.99999999997183342,0.9892404605275843,120,1334.9411181635053,0.9892404605275843,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,477,1000476,B3_Physical_Success,Earth_Relay2_Mars,0,2,68.808269988430922,0.98924046055544779,0.99999999999999778,0.98924046055544557,120,960.84358306412878,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,477,1000476,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,69.226853202333075,0.99460568093865609,0,0,60,954.6088296465042,0,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,477,1000476,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,2,92.94183720361498,0.98924046055544779,1,0.98924046055544779,120,1087.1366904724116,0.43432334064608102,1
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,477,1000476,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,56.300659643152258,0.98924046055544779,0.99999999997183342,0.9892404605275843,120,1334.9411181635053,0.35370012407826007,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,477,1000476,B4_Physical_Multiobjective,Earth_Relay2_Mars,0,2,68.808269988430922,0.98924046055544779,0.99999999999999778,0.98924046055544557,120,960.84358306412878,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,478,1000477,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,68.808830923985909,0.97780682419406784,0,0,60,980.88881748518361,1,1
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,478,1000477,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,89.735535935787027,0.95610618544048864,1,0.95610618544048864,120,1118.342885255581,0.87709130215552433,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,478,1000477,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,57.166545630741766,0.95610618544048864,0.99999999998520239,0.95610618542634052,120,1349.1206574953119,0.72705788917815317,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,478,1000477,B1_Shortest_Delay,Earth_Relay2_Mars,0,2,68.397960032559951,0.95610618544048864,0.99999999999999689,0.95610618544048565,120,987.16609408633917,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,478,1000477,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,68.808830923985909,0.97780682419406784,0,0,60,980.88881748518361,0.97780682419406784,1
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,478,1000477,B2_Contact_Aware,Earth_Relay0_Mars,1,2,89.735535935787027,0.95610618544048864,1,0.95610618544048864,120,1118.342885255581,0.95610618544048864,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,478,1000477,B2_Contact_Aware,Earth_Relay1_Mars,1,2,57.166545630741766,0.95610618544048864,0.99999999998520239,0.95610618542634052,120,1349.1206574953119,0.95610618544048864,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,478,1000477,B2_Contact_Aware,Earth_Relay2_Mars,0,2,68.397960032559951,0.95610618544048864,0.99999999999999689,0.95610618544048565,120,987.16609408633917,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,478,1000477,B3_Physical_Success,Direct_Earth_to_Mars,1,1,68.808830923985909,0.97780682419406784,0,0,60,980.88881748518361,0,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,478,1000477,B3_Physical_Success,Earth_Relay0_Mars,1,2,89.735535935787027,0.95610618544048864,1,0.95610618544048864,120,1118.342885255581,0.95610618544048864,1
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,478,1000477,B3_Physical_Success,Earth_Relay1_Mars,1,2,57.166545630741766,0.95610618544048864,0.99999999998520239,0.95610618542634052,120,1349.1206574953119,0.95610618542634052,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,478,1000477,B3_Physical_Success,Earth_Relay2_Mars,0,2,68.397960032559951,0.95610618544048864,0.99999999999999689,0.95610618544048565,120,987.16609408633917,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,478,1000477,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,68.808830923985909,0.97780682419406784,0,0,60,980.88881748518361,0,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,478,1000477,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,2,89.735535935787027,0.95610618544048864,1,0.95610618544048864,120,1118.342885255581,0.41929620959347469,1
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,478,1000477,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,57.166545630741766,0.95610618544048864,0.99999999998520239,0.95610618542634052,120,1349.1206574953119,0.3475722725031255,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,478,1000477,B4_Physical_Multiobjective,Earth_Relay2_Mars,0,2,68.397960032559951,0.95610618544048864,0.99999999999999689,0.95610618544048565,120,987.16609408633917,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,478,1000477,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,68.808830923985909,0.97780682419406784,0,0,60,980.88881748518361,1,1
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,478,1000477,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,89.735535935787027,0.95610618544048864,1,0.95610618544048864,120,1118.342885255581,0.87709130215552433,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,478,1000477,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,57.166545630741766,0.95610618544048864,0.99999999998520239,0.95610618542634052,120,1349.1206574953119,0.72705788917815317,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,478,1000477,B1_Shortest_Delay,Earth_Relay2_Mars,0,2,68.397960032559951,0.95610618544048864,0.99999999999999689,0.95610618544048565,120,987.16609408633917,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,478,1000477,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,68.808830923985909,0.97780682419406784,0,0,60,980.88881748518361,0.97780682419406784,1
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,478,1000477,B2_Contact_Aware,Earth_Relay0_Mars,1,2,89.735535935787027,0.95610618544048864,1,0.95610618544048864,120,1118.342885255581,0.95610618544048864,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,478,1000477,B2_Contact_Aware,Earth_Relay1_Mars,1,2,57.166545630741766,0.95610618544048864,0.99999999998520239,0.95610618542634052,120,1349.1206574953119,0.95610618544048864,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,478,1000477,B2_Contact_Aware,Earth_Relay2_Mars,0,2,68.397960032559951,0.95610618544048864,0.99999999999999689,0.95610618544048565,120,987.16609408633917,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,478,1000477,B3_Physical_Success,Direct_Earth_to_Mars,1,1,68.808830923985909,0.97780682419406784,0,0,60,980.88881748518361,0,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,478,1000477,B3_Physical_Success,Earth_Relay0_Mars,1,2,89.735535935787027,0.95610618544048864,1,0.95610618544048864,120,1118.342885255581,0.95610618544048864,1
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,478,1000477,B3_Physical_Success,Earth_Relay1_Mars,1,2,57.166545630741766,0.95610618544048864,0.99999999998520239,0.95610618542634052,120,1349.1206574953119,0.95610618542634052,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,478,1000477,B3_Physical_Success,Earth_Relay2_Mars,0,2,68.397960032559951,0.95610618544048864,0.99999999999999689,0.95610618544048565,120,987.16609408633917,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,478,1000477,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,68.808830923985909,0.97780682419406784,0,0,60,980.88881748518361,0,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,478,1000477,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,2,89.735535935787027,0.95610618544048864,1,0.95610618544048864,120,1118.342885255581,0.41929620959347469,1
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,478,1000477,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,57.166545630741766,0.95610618544048864,0.99999999998520239,0.95610618542634052,120,1349.1206574953119,0.3475722725031255,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,478,1000477,B4_Physical_Multiobjective,Earth_Relay2_Mars,0,2,68.397960032559951,0.95610618544048864,0.99999999999999689,0.95610618544048565,120,987.16609408633917,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,479,1000478,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,337.11435090110649,0.82010704344897234,1,0.82010704344897234,60,429.29946389649859,1,1
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,479,1000478,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,771.29114776874724,0.67257556271461461,1,0.67257556271461461,120,555.12707733770787,0.77333547834730665,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,479,1000478,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,159.17926865069373,0.67257556271461461,1,0.67257556271461461,120,910.25331813777893,0.47162636525705959,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,479,1000478,B1_Shortest_Delay,Earth_Relay2_Mars,0,2,333.50358679911977,0.67257556271461461,1,0.67257556271461461,120,434.95272616444322,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,479,1000478,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,337.11435090110649,0.82010704344897234,1,0.82010704344897234,60,429.29946389649859,0.82010704344897234,1
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,479,1000478,B2_Contact_Aware,Earth_Relay0_Mars,1,2,771.29114776874724,0.67257556271461461,1,0.67257556271461461,120,555.12707733770787,0.67257556271461461,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,479,1000478,B2_Contact_Aware,Earth_Relay1_Mars,1,2,159.17926865069373,0.67257556271461461,1,0.67257556271461461,120,910.25331813777893,0.67257556271461461,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,479,1000478,B2_Contact_Aware,Earth_Relay2_Mars,0,2,333.50358679911977,0.67257556271461461,1,0.67257556271461461,120,434.95272616444322,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,479,1000478,B3_Physical_Success,Direct_Earth_to_Mars,1,1,337.11435090110649,0.82010704344897234,1,0.82010704344897234,60,429.29946389649859,0.82010704344897234,1
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,479,1000478,B3_Physical_Success,Earth_Relay0_Mars,1,2,771.29114776874724,0.67257556271461461,1,0.67257556271461461,120,555.12707733770787,0.67257556271461461,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,479,1000478,B3_Physical_Success,Earth_Relay1_Mars,1,2,159.17926865069373,0.67257556271461461,1,0.67257556271461461,120,910.25331813777893,0.67257556271461461,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,479,1000478,B3_Physical_Success,Earth_Relay2_Mars,0,2,333.50358679911977,0.67257556271461461,1,0.67257556271461461,120,434.95272616444322,-1,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,479,1000478,B4_Physical_Multiobjective,Direct_Earth_to_Mars,1,1,337.11435090110649,0.82010704344897234,1,0.82010704344897234,60,429.29946389649859,0.82010704344897234,1
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,479,1000478,B4_Physical_Multiobjective,Earth_Relay0_Mars,1,2,771.29114776874724,0.67257556271461461,1,0.67257556271461461,120,555.12707733770787,0.26006327225830772,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,479,1000478,B4_Physical_Multiobjective,Earth_Relay1_Mars,1,2,159.17926865069373,0.67257556271461461,1,0.67257556271461461,120,910.25331813777893,0.15860218400190762,0
NoRelay2__Direct_Pointing_25pct_Power,Direct_Pointing_25pct_Power,Relay2_Enabled,0,479,1000478,B4_Physical_Multiobjective,Earth_Relay2_Mars,0,2,333.50358679911977,0.67257556271461461,1,0.67257556271461461,120,434.95272616444322,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,479,1000478,B1_Shortest_Delay,Direct_Earth_to_Mars,1,1,337.11435090110649,0.82010704344897234,0.99999999999924649,0.82010704344835439,60,429.29946389649859,1,1
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,479,1000478,B1_Shortest_Delay,Earth_Relay0_Mars,1,2,771.29114776874724,0.67257556271461461,1,0.67257556271461461,120,555.12707733770787,0.77333547834730665,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,479,1000478,B1_Shortest_Delay,Earth_Relay1_Mars,1,2,159.17926865069373,0.67257556271461461,1,0.67257556271461461,120,910.25331813777893,0.47162636525705959,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,479,1000478,B1_Shortest_Delay,Earth_Relay2_Mars,0,2,333.50358679911977,0.67257556271461461,1,0.67257556271461461,120,434.95272616444322,-1,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,479,1000478,B2_Contact_Aware,Direct_Earth_to_Mars,1,1,337.11435090110649,0.82010704344897234,0.99999999999924649,0.82010704344835439,60,429.29946389649859,0.82010704344897234,1
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,479,1000478,B2_Contact_Aware,Earth_Relay0_Mars,1,2,771.29114776874724,0.67257556271461461,1,0.67257556271461461,120,555.12707733770787,0.67257556271461461,0
NoRelay2__Direct_Combined_25pctPower_BG16,Direct_Combined_25pctPower_BG16,Relay2_Enabled,0,479,1000478,B2_Contact_Aware,Earth_Relay1_Mars,1,2,159.17926865069373,0.67257556271461461,1,0.67257556271461461,120,910.25331813777893,0.67257556271461461,0
