Trial,Seed,Experiment_Family,Design_Name,Transmit_Power_W,TX_Diameter_m,RX_Diameter_m,Slot_Rate_Hz,PPM_Order,Packet_Bits,Background_Photons_Per_Slot,Route_Name,Route_Available,Hop_Count,Total_Route_Distance_m,Bottleneck_Signal_Photons_Per_Slot,Phase12B_Probability,Log10_Symbol_Error_Upper_Bound,Log10_Route_Packet_Failure_Upper_Bound,Route_Packet_Success_Lower_Bound,Double_Precision_Saturated
38,100037,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0,Earth_Relay2_Mars,1,2,388542945371.98633,0.15035947048260725,1.2352527813179254e-219,0,0,0,0
38,100037,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0.01,Direct_Earth_to_Mars,1,1,386558754180.27881,0.15112608538359543,8.2327442431782614e-228,0,0,0,0
38,100037,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0.01,Earth_Relay0_Mars,1,2,473678670457.16589,0.14430330160375843,1.6220106082691132e-236,0,0,0,0
38,100037,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0.01,Earth_Relay1_Mars,1,2,443609609043.18176,0.1681201304694887,2.7046031689294155e-221,0,0,0,0
38,100037,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0.01,Earth_Relay2_Mars,1,2,388542945371.98633,0.15035947048260725,2.6324841057305268e-228,0,0,0,0
38,100037,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0.10000000000000001,Direct_Earth_to_Mars,1,1,386558754180.27881,0.15112608538359543,1.4452763028672161e-298,0,0,0,0
38,100037,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0.10000000000000001,Earth_Relay0_Mars,1,2,473678670457.16589,0.14430330160375843,9.6173942809049295e-314,0,0,0,0
38,100037,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0.10000000000000001,Earth_Relay1_Mars,1,2,443609609043.18176,0.1681201304694887,5.2632914416062127e-301,0,0,0,0
38,100037,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0.10000000000000001,Earth_Relay2_Mars,1,2,388542945371.98633,0.15035947048260725,5.8865253695219101e-299,0,0,0,0
38,100037,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,1,Direct_Earth_to_Mars,1,1,386558754180.27881,0.15112608538359543,0,0,0,0,0
38,100037,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,1,Earth_Relay0_Mars,1,2,473678670457.16589,0.14430330160375843,0,0,0,0,0
38,100037,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,1,Earth_Relay1_Mars,1,2,443609609043.18176,0.1681201304694887,0,0,0,0,0
38,100037,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,1,Earth_Relay2_Mars,1,2,388542945371.98633,0.15035947048260725,0,0,0,0,0
38,100037,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,4,Direct_Earth_to_Mars,1,1,386558754180.27881,0.15112608538359543,0,0,0,0,0
38,100037,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,4,Earth_Relay0_Mars,1,2,473678670457.16589,0.14430330160375843,0,0,0,0,0
38,100037,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,4,Earth_Relay1_Mars,1,2,443609609043.18176,0.1681201304694887,0,0,0,0,0
38,100037,Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,4,Earth_Relay2_Mars,1,2,388542945371.98633,0.15035947048260725,0,0,0,0,0
38,100037,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0,Direct_Earth_to_Mars,1,1,386558754180.27881,0.15112608538359543,0,0,0,0,0
38,100037,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0,Earth_Relay0_Mars,1,2,473678670457.16589,0.14430330160375843,0,0,0,0,0
38,100037,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0,Earth_Relay1_Mars,1,2,443609609043.18176,0.1681201304694887,0,0,0,0,0
38,100037,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0,Earth_Relay2_Mars,1,2,388542945371.98633,0.15035947048260725,0,0,0,0,0
38,100037,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0.01,Direct_Earth_to_Mars,1,1,386558754180.27881,0.15112608538359543,0,0,0,0,0
38,100037,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0.01,Earth_Relay0_Mars,1,2,473678670457.16589,0.14430330160375843,0,0,0,0,0
38,100037,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0.01,Earth_Relay1_Mars,1,2,443609609043.18176,0.1681201304694887,0,0,0,0,0
38,100037,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0.01,Earth_Relay2_Mars,1,2,388542945371.98633,0.15035947048260725,0,0,0,0,0
38,100037,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0.10000000000000001,Direct_Earth_to_Mars,1,1,386558754180.27881,0.15112608538359543,0,0,0,0,0
38,100037,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0.10000000000000001,Earth_Relay0_Mars,1,2,473678670457.16589,0.14430330160375843,0,0,0,0,0
38,100037,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0.10000000000000001,Earth_Relay1_Mars,1,2,443609609043.18176,0.1681201304694887,0,0,0,0,0
38,100037,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0.10000000000000001,Earth_Relay2_Mars,1,2,388542945371.98633,0.15035947048260725,0,0,0,0,0
38,100037,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,1,Direct_Earth_to_Mars,1,1,386558754180.27881,0.15112608538359543,0,0,0,0,0
38,100037,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,1,Earth_Relay0_Mars,1,2,473678670457.16589,0.14430330160375843,0,0,0,0,0
38,100037,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,1,Earth_Relay1_Mars,1,2,443609609043.18176,0.1681201304694887,0,0,0,0,0
38,100037,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,1,Earth_Relay2_Mars,1,2,388542945371.98633,0.15035947048260725,0,0,0,0,0
38,100037,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,4,Direct_Earth_to_Mars,1,1,386558754180.27881,0.15112608538359543,0,0,0,0,0
38,100037,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,4,Earth_Relay0_Mars,1,2,473678670457.16589,0.14430330160375843,0,0,0,0,0
38,100037,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,4,Earth_Relay1_Mars,1,2,443609609043.18176,0.1681201304694887,0,0,0,0,0
38,100037,Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,4,Earth_Relay2_Mars,1,2,388542945371.98633,0.15035947048260725,0,0,0,0,0
38,100037,Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,0,Direct_Earth_to_Mars,1,1,386558754180.27881,0.15112608538359543,0,0,0,0,0
38,100037,Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,0,Earth_Relay0_Mars,1,2,473678670457.16589,0.14430330160375843,0,0,0,0,0
38,100037,Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,0,Earth_Relay1_Mars,1,2,443609609043.18176,0.1681201304694887,0,0,0,0,0
38,100037,Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,0,Earth_Relay2_Mars,1,2,388542945371.98633,0.15035947048260725,0,0,0,0,0
38,100037,Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,0.01,Direct_Earth_to_Mars,1,1,386558754180.27881,0.15112608538359543,0,0,0,0,0
38,100037,Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,0.01,Earth_Relay0_Mars,1,2,473678670457.16589,0.14430330160375843,0,0,0,0,0
38,100037,Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,0.01,Earth_Relay1_Mars,1,2,443609609043.18176,0.1681201304694887,0,0,0,0,0
38,100037,Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,0.01,Earth_Relay2_Mars,1,2,388542945371.98633,0.15035947048260725,0,0,0,0,0
38,100037,Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,0.10000000000000001,Direct_Earth_to_Mars,1,1,386558754180.27881,0.15112608538359543,0,0,0,0,0
38,100037,Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,0.10000000000000001,Earth_Relay0_Mars,1,2,473678670457.16589,0.14430330160375843,0,0,0,0,0
38,100037,Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,0.10000000000000001,Earth_Relay1_Mars,1,2,443609609043.18176,0.1681201304694887,0,0,0,0,0
38,100037,Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,0.10000000000000001,Earth_Relay2_Mars,1,2,388542945371.98633,0.15035947048260725,0,0,0,0,0
38,100037,Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,1,Direct_Earth_to_Mars,1,1,386558754180.27881,0.15112608538359543,0,0,0,0,0
38,100037,Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,1,Earth_Relay0_Mars,1,2,473678670457.16589,0.14430330160375843,0,0,0,0,0
38,100037,Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,1,Earth_Relay1_Mars,1,2,443609609043.18176,0.1681201304694887,0,0,0,0,0
38,100037,Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,1,Earth_Relay2_Mars,1,2,388542945371.98633,0.15035947048260725,0,0,0,0,0
38,100037,Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,4,Direct_Earth_to_Mars,1,1,386558754180.27881,0.15112608538359543,0,0,0,0,0
38,100037,Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,4,Earth_Relay0_Mars,1,2,473678670457.16589,0.14430330160375843,0,0,0,0,0
38,100037,Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,4,Earth_Relay1_Mars,1,2,443609609043.18176,0.1681201304694887,0,0,0,0,0
38,100037,Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,4,Earth_Relay2_Mars,1,2,388542945371.98633,0.15035947048260725,0,0,0,0,0
38,100037,Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,0,Direct_Earth_to_Mars,1,1,386558754180.27881,118.06725420593391,1,-50.099865736049914,-47.691625770738064,1,1
38,100037,Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,0,Earth_Relay0_Mars,1,2,473678670457.16589,112.73695437793623,1,-47.784945933860662,-45.075675972884831,1,1
38,100037,Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,0,Earth_Relay1_Mars,1,2,443609609043.18176,131.34385192928806,1,-55.865818865751912,-53.156548904776081,1,1
38,100037,Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,0,Earth_Relay2_Mars,1,2,388542945371.98633,117.46833631453691,1,-49.839759000703062,-47.13048903972723,1,1
38,100037,Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,0.01,Direct_Earth_to_Mars,1,1,386558754180.27881,118.06725420593391,1,-49.164713688449751,-46.756473723137908,1,1
38,100037,Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,0.01,Earth_Relay0_Mars,1,2,473678670457.16589,112.73695437793623,1,-46.871343486846612,-44.162073525870781,1,1
38,100037,Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,0.01,Earth_Relay1_Mars,1,2,443609609043.18176,131.34385192928806,1,-54.8790174793006,-52.169747518324769,1,1
38,100037,Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,0.01,Earth_Relay2_Mars,1,2,388542945371.98633,117.46833631453691,1,-48.907003689322487,-46.197733728346655,1,1
38,100037,Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,0.10000000000000001,Direct_Earth_to_Mars,1,1,386558754180.27881,118.06725420593391,1,-47.200909745537281,-44.792669780225431,1,1
38,100037,Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,0.10000000000000001,Earth_Relay0_Mars,1,2,473678670457.16589,112.73695437793623,1,-44.954109201780767,-42.244839240804929,1,1
38,100037,Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,0.10000000000000001,Earth_Relay1_Mars,1,2,443609609043.18176,131.34385192928806,1,-52.803592309235064,-50.094322348259233,1,1
38,100037,Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,0.10000000000000001,Earth_Relay2_Mars,1,2,388542945371.98633,117.46833631453691,1,-46.94837926143903,-44.239109300463198,1,1
38,100037,Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,1,Direct_Earth_to_Mars,1,1,386558754180.27881,118.06725420593391,1,-41.490590621005225,-39.082350655693375,1,1
38,100037,Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,1,Earth_Relay0_Mars,1,2,473678670457.16589,112.73695437793623,1,-39.390248228637638,-36.680978267661807,1,1
38,100037,Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,1,Earth_Relay1_Mars,1,2,443609609043.18176,131.34385192928806,1,-46.742091080888599,-44.032821119912768,1,1
38,100037,Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,1,Earth_Relay2_Mars,1,2,388542945371.98633,117.46833631453691,1,-41.254351147411008,-38.545081186435176,1,1
38,100037,Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,4,Direct_Earth_to_Mars,1,1,386558754180.27881,118.06725420593391,1,-34.381176198601317,-31.972936233289467,1,1
38,100037,Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,4,Earth_Relay0_Mars,1,2,473678670457.16589,112.73695437793623,1,-32.489984244033572,-29.780714283057744,1,1
38,100037,Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,4,Earth_Relay1_Mars,1,2,443609609043.18176,131.34385192928806,1,-39.13030244331258,-36.421032482336749,1,1
38,100037,Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,4,Earth_Relay2_Mars,1,2,388542945371.98633,117.46833631453691,1,-34.168212298791786,-31.458942337815955,1,1
38,100037,Combined,Candidate_High_Margin,100,1,1,100000,16,256,0,Direct_Earth_to_Mars,1,1,386558754180.27881,9445.3803364747146,1,-4100.9004683493922,-4099.0942883754087,1,1
38,100037,Combined,Candidate_High_Margin,100,1,1,100000,16,256,0,Earth_Relay0_Mars,1,2,473678670457.16589,9018.9563502348992,1,-3915.7068841742521,-3913.5996742046045,1,1
38,100037,Combined,Candidate_High_Margin,100,1,1,100000,16,256,0,Earth_Relay1_Mars,1,2,443609609043.18176,10507.508154343046,1,-4562.1767187255509,-4560.0695087559034,1,1
38,100037,Combined,Candidate_High_Margin,100,1,1,100000,16,256,0,Earth_Relay2_Mars,1,2,388542945371.98633,9397.4669051629535,1,-4080.0919295216436,-4077.984719551996,1,1
38,100037,Combined,Candidate_High_Margin,100,1,1,100000,16,256,0.01,Direct_Earth_to_Mars,1,1,386558754180.27881,9445.3803364747146,1,-4092.4675641037556,-4090.6613841297722,1,1
38,100037,Combined,Candidate_High_Margin,100,1,1,100000,16,256,0.01,Earth_Relay0_Mars,1,2,473678670457.16589,9018.9563502348992,1,-3907.4667336644748,-3905.3595236948272,1,1
38,100037,Combined,Candidate_High_Margin,100,1,1,100000,16,256,0.01,Earth_Relay1_Mars,1,2,443609609043.18176,10507.508154343046,1,-4553.2818304329394,-4551.1746204632918,1,1
38,100037,Combined,Candidate_High_Margin,100,1,1,100000,16,256,0.01,Earth_Relay2_Mars,1,2,388542945371.98633,9397.4669051629535,1,-4071.6804632351987,-4069.5732532655511,1,1
38,100037,Combined,Candidate_High_Margin,100,1,1,100000,16,256,0.10000000000000001,Direct_Earth_to_Mars,1,1,386558754180.27881,9445.3803364747146,1,-4074.2925481655684,-4072.4863681915849,1,1
38,100037,Combined,Candidate_High_Margin,100,1,1,100000,16,256,0.10000000000000001,Earth_Relay0_Mars,1,2,473678670457.16589,9018.9563502348992,1,-3889.7085018514204,-3887.6012918817728,1,1
38,100037,Combined,Candidate_High_Margin,100,1,1,100000,16,256,0.10000000000000001,Earth_Relay1_Mars,1,2,443609609043.18176,10507.508154343046,1,-4534.1078833095989,-4532.0006733399514,1,1
38,100037,Combined,Candidate_High_Margin,100,1,1,100000,16,256,0.10000000000000001,Earth_Relay2_Mars,1,2,388542945371.98633,9397.4669051629535,1,-4053.5518017934514,-4051.4445918238039,1,1
38,100037,Combined,Candidate_High_Margin,100,1,1,100000,16,256,1,Direct_Earth_to_Mars,1,1,386558754180.27881,9445.3803364747146,1,-4017.3487321330713,-4015.5425521590873,1,1
38,100037,Combined,Candidate_High_Margin,100,1,1,100000,16,256,1,Earth_Relay0_Mars,1,2,473678670457.16589,9018.9563502348992,1,-3834.0825819488532,-3831.9753719792056,1,1
38,100037,Combined,Candidate_High_Margin,100,1,1,100000,16,256,1,Earth_Relay1_Mars,1,2,443609609043.18176,10507.508154343046,1,-4474.0053715696367,-4471.8981615999892,1,1
38,100037,Combined,Candidate_High_Margin,100,1,1,100000,16,256,1,Earth_Relay2_Mars,1,2,388542945371.98633,9397.4669051629535,1,-3996.7545616346365,-3994.6473516649885,1,1
38,100037,Combined,Candidate_High_Margin,100,1,1,100000,16,256,4,Direct_Earth_to_Mars,1,1,386558754180.27881,9445.3803364747146,1,-3935.5073656001528,-3933.7011856261688,1,1
38,100037,Combined,Candidate_High_Margin,100,1,1,100000,16,256,4,Earth_Relay0_Mars,1,2,473678670457.16589,9018.9563502348992,1,-3754.168023139217,-3752.0608131695694,1,1
38,100037,Combined,Candidate_High_Margin,100,1,1,100000,16,256,4,Earth_Relay1_Mars,1,2,443609609043.18176,10507.508154343046,1,-4387.545784770864,-4385.4385748012155,1,1
38,100037,Combined,Candidate_High_Margin,100,1,1,100000,16,256,4,Earth_Relay2_Mars,1,2,388542945371.98633,9397.4669051629535,1,-3915.1274951944988,-3913.0202852248512,1,1
39,100038,Baseline,Baseline,10,0.20000000000000001,0.20000000000000001,1000000,16,8192,0,Direct_Earth_to_Mars,1,1,78889640090.298538,3.8922000550031712,4.6506937227420964e-19,-0.51426974729572927,0,0,0
39,100038,Baseline,Baseline,10,0.20000000000000001,0.20000000000000001,1000000,16,8192,0,Earth_Relay0_Mars,1,2,152738838659.52875,3.4422101731171084,4.9311223613205471e-35,-0.31884162468031629,0,0,0
39,100038,Baseline,Baseline,10,0.20000000000000001,0.20000000000000001,1000000,16,8192,0,Earth_Relay1_Mars,1,2,212300293213.8078,1.3837674649011429,9.0608905517284073e-278,0,0,0,0
39,100038,Baseline,Baseline,10,0.20000000000000001,0.20000000000000001,1000000,16,8192,0,Earth_Relay2_Mars,1,2,80738125546.897964,3.8098077373082857,1.1894069829187353e-20,-0.47848721836962099,0,0,0
39,100038,Baseline,Baseline,10,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.01,Direct_Earth_to_Mars,1,1,78889640090.298538,3.8922000550031712,5.2997438648730333e-29,-0.35137468525757065,0,0,0
39,100038,Baseline,Baseline,10,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.01,Earth_Relay0_Mars,1,2,152738838659.52875,3.4422101731171084,8.5272517106436272e-53,-0.1661426055824802,0,0,0
39,100038,Baseline,Baseline,10,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.01,Earth_Relay1_Mars,1,2,212300293213.8078,1.3837674649011429,0,0,0,0,0
39,100038,Baseline,Baseline,10,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.01,Earth_Relay2_Mars,1,2,80738125546.897964,3.8098077373082857,3.0901323041231567e-31,-0.31741322822546997,0,0,0
39,100038,Baseline,Baseline,10,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.10000000000000001,Direct_Earth_to_Mars,1,1,78889640090.298538,3.8922000550031712,7.1869474144743194e-81,-0.052320616335668618,0,0,0
39,100038,Baseline,Baseline,10,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.10000000000000001,Earth_Relay0_Mars,1,2,152738838659.52875,3.4422101731171084,1.1442548862568336e-145,0,0,0,0
39,100038,Baseline,Baseline,10,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.10000000000000001,Earth_Relay1_Mars,1,2,212300293213.8078,1.3837674649011429,0,0,0,0,0
39,100038,Baseline,Baseline,10,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.10000000000000001,Earth_Relay2_Mars,1,2,80738125546.897964,3.8098077373082857,2.2245533683813343e-86,-0.022230851726719399,0,0,0
39,100038,Baseline,Baseline,10,0.20000000000000001,0.20000000000000001,1000000,16,8192,1,Direct_Earth_to_Mars,1,1,78889640090.298538,3.8922000550031712,1.2548721064385804e-309,0,0,0,0
39,100038,Baseline,Baseline,10,0.20000000000000001,0.20000000000000001,1000000,16,8192,1,Earth_Relay0_Mars,1,2,152738838659.52875,3.4422101731171084,0,0,0,0,0
39,100038,Baseline,Baseline,10,0.20000000000000001,0.20000000000000001,1000000,16,8192,1,Earth_Relay1_Mars,1,2,212300293213.8078,1.3837674649011429,0,0,0,0,0
39,100038,Baseline,Baseline,10,0.20000000000000001,0.20000000000000001,1000000,16,8192,1,Earth_Relay2_Mars,1,2,80738125546.897964,3.8098077373082857,4.9406564584124654e-324,0,0,0,0
39,100038,Baseline,Baseline,10,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Direct_Earth_to_Mars,1,1,78889640090.298538,3.8922000550031712,0,0,0,0,0
39,100038,Baseline,Baseline,10,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Earth_Relay0_Mars,1,2,152738838659.52875,3.4422101731171084,0,0,0,0,0
39,100038,Baseline,Baseline,10,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Earth_Relay1_Mars,1,2,212300293213.8078,1.3837674649011429,0,0,0,0,0
39,100038,Baseline,Baseline,10,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Earth_Relay2_Mars,1,2,80738125546.897964,3.8098077373082857,0,0,0,0,0
39,100038,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,0,Direct_Earth_to_Mars,1,1,78889640090.298538,9.7305001375079279,0.88537678798758235,-3.0498112568228453,0,0,0
39,100038,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,0,Earth_Relay0_Mars,1,2,152738838659.52875,8.6055254327927724,0.68331199472359161,-2.5612409502843114,0,0,0
39,100038,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,0,Earth_Relay1_Mars,1,2,212300293213.8078,3.4594186622528573,3.2414321500414686e-29,-0.32631517655386394,0,0,0
39,100038,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,0,Earth_Relay2_Mars,1,2,80738125546.897964,9.5245193432707147,0.86106181183416275,-2.9603549345075728,0,0,0
39,100038,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.01,Direct_Earth_to_Mars,1,1,78889640090.298538,9.7305001375079279,0.74947680493322355,-2.7874124909986557,0,0,0
39,100038,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.01,Earth_Relay0_Mars,1,2,152738838659.52875,8.6055254327927724,0.43015881013100976,-2.3149767371551286,0,0,0
39,100038,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.01,Earth_Relay1_Mars,1,2,212300293213.8078,3.4594186622528573,4.5115330585997125e-43,-0.17321442378517446,0,0,0
39,100038,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.01,Earth_Relay2_Mars,1,2,80738125546.897964,9.5245193432707147,0.70477667087582219,-2.7008377761745646,0,0,0
39,100038,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.10000000000000001,Direct_Earth_to_Mars,1,1,78889640090.298538,9.7305001375079279,0.25758764196008599,-2.2754739355136406,0,0,0
39,100038,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.10000000000000001,Earth_Relay0_Mars,1,2,152738838659.52875,8.6055254327927724,0.024880094180493584,-1.8376767657357955,0,0,0
39,100038,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.10000000000000001,Earth_Relay1_Mars,1,2,212300293213.8078,3.4594186622528573,4.6418241539467318e-115,0,0,0,0
39,100038,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.10000000000000001,Earth_Relay2_Mars,1,2,80738125546.897964,9.5245193432707147,0.19723927174338002,-2.1950878011824306,0,0,0
39,100038,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,1,Direct_Earth_to_Mars,1,1,78889640090.298538,9.7305001375079279,2.3908077197946194e-09,-1.0731249504885298,0,0,0
39,100038,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,1,Earth_Relay0_Mars,1,2,152738838659.52875,8.6055254327927724,7.3250855490164846e-20,-0.73783106374391327,0,0,0
39,100038,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,1,Earth_Relay1_Mars,1,2,212300293213.8078,3.4594186622528573,0,0,0,0,0
39,100038,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,1,Earth_Relay2_Mars,1,2,80738125546.897964,9.5245193432707147,1.2852499170051355e-10,-1.0111096565135802,0,0,0
39,100038,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Direct_Earth_to_Mars,1,1,78889640090.298538,9.7305001375079279,8.9849468347084923e-75,-0.087108241100334716,0,0,0
39,100038,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Earth_Relay0_Mars,1,2,152738838659.52875,8.6055254327927724,5.2854410266963251e-139,0,0,0,0
39,100038,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Earth_Relay1_Mars,1,2,212300293213.8078,3.4594186622528573,0,0,0,0,0
