Trial,Seed,Experiment_Family,Design_Name,Transmit_Power_W,TX_Diameter_m,RX_Diameter_m,Slot_Rate_Hz,PPM_Order,Packet_Bits,Background_Photons_Per_Slot,Route_Name,Route_Available,Hop_Count,Total_Route_Distance_m,Bottleneck_Signal_Photons_Per_Slot,End_To_End_Uncoded_Packet_Success_Probability
47,100046,Baseline,Baseline,10,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Earth_Relay0_Mars,1,2,340250794335.90906,0.35071258169549602,0
47,100046,Baseline,Baseline,10,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Earth_Relay1_Mars,1,2,406659843048.72198,0.22922839354690092,0
47,100046,Baseline,Baseline,10,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Earth_Relay2_Mars,0,2,300104680493.75391,0.27130332860948442,0
47,100046,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,0,Direct_Earth_to_Mars,1,1,298216174047.68542,0.68230595336035627,0
47,100046,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,0,Earth_Relay0_Mars,1,2,340250794335.90906,0.87678145423873999,0
47,100046,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,0,Earth_Relay1_Mars,1,2,406659843048.72198,0.5730709838672523,0
47,100046,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,0,Earth_Relay2_Mars,0,2,300104680493.75391,0.67825832152371102,0
47,100046,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.01,Direct_Earth_to_Mars,1,1,298216174047.68542,0.68230595336035627,0
47,100046,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.01,Earth_Relay0_Mars,1,2,340250794335.90906,0.87678145423873999,0
47,100046,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.01,Earth_Relay1_Mars,1,2,406659843048.72198,0.5730709838672523,0
47,100046,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.01,Earth_Relay2_Mars,0,2,300104680493.75391,0.67825832152371102,0
47,100046,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.10000000000000001,Direct_Earth_to_Mars,1,1,298216174047.68542,0.68230595336035627,0
47,100046,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.10000000000000001,Earth_Relay0_Mars,1,2,340250794335.90906,0.87678145423873999,0
47,100046,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.10000000000000001,Earth_Relay1_Mars,1,2,406659843048.72198,0.5730709838672523,0
47,100046,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.10000000000000001,Earth_Relay2_Mars,0,2,300104680493.75391,0.67825832152371102,0
47,100046,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,1,Direct_Earth_to_Mars,1,1,298216174047.68542,0.68230595336035627,0
47,100046,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,1,Earth_Relay0_Mars,1,2,340250794335.90906,0.87678145423873999,0
47,100046,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,1,Earth_Relay1_Mars,1,2,406659843048.72198,0.5730709838672523,0
47,100046,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,1,Earth_Relay2_Mars,0,2,300104680493.75391,0.67825832152371102,0
47,100046,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Direct_Earth_to_Mars,1,1,298216174047.68542,0.68230595336035627,0
47,100046,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Earth_Relay0_Mars,1,2,340250794335.90906,0.87678145423873999,0
47,100046,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Earth_Relay1_Mars,1,2,406659843048.72198,0.5730709838672523,0
47,100046,Transmit_Power,Power_25W,25,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Earth_Relay2_Mars,0,2,300104680493.75391,0.67825832152371102,0
47,100046,Transmit_Power,Power_50W,50,0.20000000000000001,0.20000000000000001,1000000,16,8192,0,Direct_Earth_to_Mars,1,1,298216174047.68542,1.3646119067207125,4.0089802090453609e-263
47,100046,Transmit_Power,Power_50W,50,0.20000000000000001,0.20000000000000001,1000000,16,8192,0,Earth_Relay0_Mars,1,2,340250794335.90906,1.75356290847748,7.6487751508721716e-170
47,100046,Transmit_Power,Power_50W,50,0.20000000000000001,0.20000000000000001,1000000,16,8192,0,Earth_Relay1_Mars,1,2,406659843048.72198,1.1461419677345046,0
47,100046,Transmit_Power,Power_50W,50,0.20000000000000001,0.20000000000000001,1000000,16,8192,0,Earth_Relay2_Mars,0,2,300104680493.75391,1.356516643047422,0
47,100046,Transmit_Power,Power_50W,50,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.01,Direct_Earth_to_Mars,1,1,298216174047.68542,1.3646119067207125,6.2153458246828815e-320
47,100046,Transmit_Power,Power_50W,50,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.01,Earth_Relay0_Mars,1,2,340250794335.90906,1.75356290847748,1.3016298632550737e-214
47,100046,Transmit_Power,Power_50W,50,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.01,Earth_Relay1_Mars,1,2,406659843048.72198,1.1461419677345046,0
47,100046,Transmit_Power,Power_50W,50,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.01,Earth_Relay2_Mars,0,2,300104680493.75391,1.356516643047422,0
47,100046,Transmit_Power,Power_50W,50,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.10000000000000001,Direct_Earth_to_Mars,1,1,298216174047.68542,1.3646119067207125,0
47,100046,Transmit_Power,Power_50W,50,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.10000000000000001,Earth_Relay0_Mars,1,2,340250794335.90906,1.75356290847748,0
47,100046,Transmit_Power,Power_50W,50,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.10000000000000001,Earth_Relay1_Mars,1,2,406659843048.72198,1.1461419677345046,0
47,100046,Transmit_Power,Power_50W,50,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.10000000000000001,Earth_Relay2_Mars,0,2,300104680493.75391,1.356516643047422,0
47,100046,Transmit_Power,Power_50W,50,0.20000000000000001,0.20000000000000001,1000000,16,8192,1,Direct_Earth_to_Mars,1,1,298216174047.68542,1.3646119067207125,0
47,100046,Transmit_Power,Power_50W,50,0.20000000000000001,0.20000000000000001,1000000,16,8192,1,Earth_Relay0_Mars,1,2,340250794335.90906,1.75356290847748,0
47,100046,Transmit_Power,Power_50W,50,0.20000000000000001,0.20000000000000001,1000000,16,8192,1,Earth_Relay1_Mars,1,2,406659843048.72198,1.1461419677345046,0
47,100046,Transmit_Power,Power_50W,50,0.20000000000000001,0.20000000000000001,1000000,16,8192,1,Earth_Relay2_Mars,0,2,300104680493.75391,1.356516643047422,0
47,100046,Transmit_Power,Power_50W,50,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Direct_Earth_to_Mars,1,1,298216174047.68542,1.3646119067207125,0
47,100046,Transmit_Power,Power_50W,50,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Earth_Relay0_Mars,1,2,340250794335.90906,1.75356290847748,0
47,100046,Transmit_Power,Power_50W,50,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Earth_Relay1_Mars,1,2,406659843048.72198,1.1461419677345046,0
47,100046,Transmit_Power,Power_50W,50,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Earth_Relay2_Mars,0,2,300104680493.75391,1.356516643047422,0
47,100046,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,0,Direct_Earth_to_Mars,1,1,298216174047.68542,2.7292238134414251,9.2334667005482505e-61
47,100046,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,0,Earth_Relay0_Mars,1,2,340250794335.90906,3.50712581695496,8.3971074342468249e-28
47,100046,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,0,Earth_Relay1_Mars,1,2,406659843048.72198,2.2922839354690092,1.8398623353400269e-95
47,100046,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,0,Earth_Relay2_Mars,0,2,300104680493.75391,2.7130332860948441,0
47,100046,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.01,Direct_Earth_to_Mars,1,1,298216174047.68542,2.7292238134414251,4.4329154419232582e-84
47,100046,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.01,Earth_Relay0_Mars,1,2,340250794335.90906,3.50712581695496,4.3496589201435477e-41
47,100046,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.01,Earth_Relay1_Mars,1,2,406659843048.72198,2.2922839354690092,5.9437958334703083e-127
47,100046,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.01,Earth_Relay2_Mars,0,2,300104680493.75391,2.7130332860948441,0
47,100046,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.10000000000000001,Direct_Earth_to_Mars,1,1,298216174047.68542,2.7292238134414251,2.8201029244061884e-205
47,100046,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.10000000000000001,Earth_Relay0_Mars,1,2,340250794335.90906,3.50712581695496,4.8923510909218522e-110
47,100046,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.10000000000000001,Earth_Relay1_Mars,1,2,406659843048.72198,2.2922839354690092,2.1260754083778359e-292
47,100046,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,0.10000000000000001,Earth_Relay2_Mars,0,2,300104680493.75391,2.7130332860948441,0
47,100046,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,1,Direct_Earth_to_Mars,1,1,298216174047.68542,2.7292238134414251,0
47,100046,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,1,Earth_Relay0_Mars,1,2,340250794335.90906,3.50712581695496,0
47,100046,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,1,Earth_Relay1_Mars,1,2,406659843048.72198,2.2922839354690092,0
47,100046,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,1,Earth_Relay2_Mars,0,2,300104680493.75391,2.7130332860948441,0
47,100046,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Direct_Earth_to_Mars,1,1,298216174047.68542,2.7292238134414251,0
47,100046,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Earth_Relay0_Mars,1,2,340250794335.90906,3.50712581695496,0
47,100046,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Earth_Relay1_Mars,1,2,406659843048.72198,2.2922839354690092,0
47,100046,Transmit_Power,Power_100W,100,0.20000000000000001,0.20000000000000001,1000000,16,8192,4,Earth_Relay2_Mars,0,2,300104680493.75391,2.7130332860948441,0
47,100046,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,0,Direct_Earth_to_Mars,1,1,298216174047.68542,1.3816695555547216,5.6243739549500426e-258
47,100046,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,0,Earth_Relay0_Mars,1,2,340250794335.90906,1.7754824448334483,8.1816638179154584e-166
47,100046,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,0,Earth_Relay1_Mars,1,2,406659843048.72198,1.1604687423311866,0
47,100046,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,0,Earth_Relay2_Mars,0,2,300104680493.75391,1.3734731010855148,0
47,100046,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,0.01,Direct_Earth_to_Mars,1,1,298216174047.68542,1.3816695555547216,3.2485768910965523e-314
47,100046,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,0.01,Earth_Relay0_Mars,1,2,340250794335.90906,1.7754824448334483,5.7530430697769518e-210
47,100046,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,0.01,Earth_Relay1_Mars,1,2,406659843048.72198,1.1604687423311866,0
47,100046,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,0.01,Earth_Relay2_Mars,0,2,300104680493.75391,1.3734731010855148,0
47,100046,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,0.10000000000000001,Direct_Earth_to_Mars,1,1,298216174047.68542,1.3816695555547216,0
47,100046,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,0.10000000000000001,Earth_Relay0_Mars,1,2,340250794335.90906,1.7754824448334483,0
47,100046,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,0.10000000000000001,Earth_Relay1_Mars,1,2,406659843048.72198,1.1604687423311866,0
47,100046,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,0.10000000000000001,Earth_Relay2_Mars,0,2,300104680493.75391,1.3734731010855148,0
47,100046,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,1,Direct_Earth_to_Mars,1,1,298216174047.68542,1.3816695555547216,0
47,100046,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,1,Earth_Relay0_Mars,1,2,340250794335.90906,1.7754824448334483,0
47,100046,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,1,Earth_Relay1_Mars,1,2,406659843048.72198,1.1604687423311866,0
47,100046,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,1,Earth_Relay2_Mars,0,2,300104680493.75391,1.3734731010855148,0
47,100046,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,4,Direct_Earth_to_Mars,1,1,298216174047.68542,1.3816695555547216,0
47,100046,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,4,Earth_Relay0_Mars,1,2,340250794335.90906,1.7754824448334483,0
47,100046,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,4,Earth_Relay1_Mars,1,2,406659843048.72198,1.1604687423311866,0
47,100046,Aperture,TX_RX_30cm,10,0.29999999999999999,0.29999999999999999,1000000,16,8192,4,Earth_Relay2_Mars,0,2,300104680493.75391,1.3734731010855148,0
47,100046,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,0,Direct_Earth_to_Mars,1,1,298216174047.68542,10.661030521255565,0.95312672024444201
47,100046,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,0,Earth_Relay0_Mars,1,2,340250794335.90906,13.699710222480309,0.99770320400611134
47,100046,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,0,Earth_Relay1_Mars,1,2,406659843048.72198,8.9542341229258184,0.76751584077483315
47,100046,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,0,Earth_Relay2_Mars,0,2,300104680493.75391,10.597786273807984,0
47,100046,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,0.01,Direct_Earth_to_Mars,1,1,298216174047.68542,10.661030521255565,0.88672621990258282
47,100046,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,0.01,Earth_Relay0_Mars,1,2,340250794335.90906,13.699710222480309,0.99323718422832286
47,100046,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,0.01,Earth_Relay1_Mars,1,2,406659843048.72198,8.9542341229258184,0.55044469461892898
47,100046,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,0.01,Earth_Relay2_Mars,0,2,300104680493.75391,10.597786273807984,0
47,100046,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,0.10000000000000001,Direct_Earth_to_Mars,1,1,298216174047.68542,10.661030521255565,0.54887481287404816
47,100046,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,0.10000000000000001,Earth_Relay0_Mars,1,2,340250794335.90906,13.699710222480309,0.96064788128644929
47,100046,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,0.10000000000000001,Earth_Relay1_Mars,1,2,406659843048.72198,8.9542341229258184,0.069647763269267721
47,100046,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,0.10000000000000001,Earth_Relay2_Mars,0,2,300104680493.75391,10.597786273807984,0
47,100046,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,1,Direct_Earth_to_Mars,1,1,298216174047.68542,10.661030521255565,2.5468445861868212e-05
47,100046,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,1,Earth_Relay0_Mars,1,2,340250794335.90906,13.699710222480309,0.28957819727054362
47,100046,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,1,Earth_Relay1_Mars,1,2,406659843048.72198,8.9542341229258184,3.876557752146102e-15
47,100046,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,1,Earth_Relay2_Mars,0,2,300104680493.75391,10.597786273807984,0
47,100046,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,4,Direct_Earth_to_Mars,1,1,298216174047.68542,10.661030521255565,2.1784708161182451e-49
47,100046,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,4,Earth_Relay0_Mars,1,2,340250794335.90906,13.699710222480309,7.0274173524975661e-12
47,100046,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,4,Earth_Relay1_Mars,1,2,406659843048.72198,8.9542341229258184,1.309021276586413e-104
47,100046,Aperture,TX_RX_50cm,10,0.5,0.5,1000000,16,8192,4,Earth_Relay2_Mars,0,2,300104680493.75391,10.597786273807984,0
47,100046,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,0,Direct_Earth_to_Mars,1,1,298216174047.68542,170.57648834008904,1
47,100046,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,0,Earth_Relay0_Mars,1,2,340250794335.90906,219.19536355968495,1
47,100046,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,0,Earth_Relay1_Mars,1,2,406659843048.72198,143.2677459668131,1
47,100046,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,0,Earth_Relay2_Mars,0,2,300104680493.75391,169.56458038092774,0
47,100046,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,0.01,Direct_Earth_to_Mars,1,1,298216174047.68542,170.57648834008904,1
47,100046,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,0.01,Earth_Relay0_Mars,1,2,340250794335.90906,219.19536355968495,1
47,100046,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,0.01,Earth_Relay1_Mars,1,2,406659843048.72198,143.2677459668131,1
47,100046,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,0.01,Earth_Relay2_Mars,0,2,300104680493.75391,169.56458038092774,0
47,100046,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,0.10000000000000001,Direct_Earth_to_Mars,1,1,298216174047.68542,170.57648834008904,1
47,100046,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,0.10000000000000001,Earth_Relay0_Mars,1,2,340250794335.90906,219.19536355968495,1
47,100046,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,0.10000000000000001,Earth_Relay1_Mars,1,2,406659843048.72198,143.2677459668131,1
47,100046,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,0.10000000000000001,Earth_Relay2_Mars,0,2,300104680493.75391,169.56458038092774,0
47,100046,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,1,Direct_Earth_to_Mars,1,1,298216174047.68542,170.57648834008904,1
47,100046,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,1,Earth_Relay0_Mars,1,2,340250794335.90906,219.19536355968495,1
47,100046,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,1,Earth_Relay1_Mars,1,2,406659843048.72198,143.2677459668131,1
47,100046,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,1,Earth_Relay2_Mars,0,2,300104680493.75391,169.56458038092774,0
47,100046,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,4,Direct_Earth_to_Mars,1,1,298216174047.68542,170.57648834008904,1
47,100046,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,4,Earth_Relay0_Mars,1,2,340250794335.90906,219.19536355968495,1
47,100046,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,4,Earth_Relay1_Mars,1,2,406659843048.72198,143.2677459668131,1
47,100046,Aperture,TX_RX_100cm,10,1,1,1000000,16,8192,4,Earth_Relay2_Mars,0,2,300104680493.75391,169.56458038092774,0
47,100046,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0,Direct_Earth_to_Mars,1,1,298216174047.68542,2.7292238134414251,9.2334667005482505e-61
47,100046,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0,Earth_Relay0_Mars,1,2,340250794335.90906,3.5071258169549608,8.3971074342487351e-28
47,100046,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0,Earth_Relay1_Mars,1,2,406659843048.72198,2.2922839354690092,1.8398623353400269e-95
47,100046,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0,Earth_Relay2_Mars,0,2,300104680493.75391,2.7130332860948445,0
47,100046,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0.01,Direct_Earth_to_Mars,1,1,298216174047.68542,2.7292238134414251,4.4329154419232582e-84
47,100046,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0.01,Earth_Relay0_Mars,1,2,340250794335.90906,3.5071258169549608,4.3496589201435477e-41
47,100046,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0.01,Earth_Relay1_Mars,1,2,406659843048.72198,2.2922839354690092,5.9437958334703083e-127
47,100046,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0.01,Earth_Relay2_Mars,0,2,300104680493.75391,2.7130332860948445,0
47,100046,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0.10000000000000001,Direct_Earth_to_Mars,1,1,298216174047.68542,2.7292238134414251,2.8201029244061884e-205
47,100046,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0.10000000000000001,Earth_Relay0_Mars,1,2,340250794335.90906,3.5071258169549608,4.8923510909206006e-110
47,100046,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0.10000000000000001,Earth_Relay1_Mars,1,2,406659843048.72198,2.2922839354690092,2.1260754083778359e-292
47,100046,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,0.10000000000000001,Earth_Relay2_Mars,0,2,300104680493.75391,2.7130332860948445,0
47,100046,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,1,Direct_Earth_to_Mars,1,1,298216174047.68542,2.7292238134414251,0
47,100046,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,1,Earth_Relay0_Mars,1,2,340250794335.90906,3.5071258169549608,0
47,100046,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,1,Earth_Relay1_Mars,1,2,406659843048.72198,2.2922839354690092,0
47,100046,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,1,Earth_Relay2_Mars,0,2,300104680493.75391,2.7130332860948445,0
47,100046,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,4,Direct_Earth_to_Mars,1,1,298216174047.68542,2.7292238134414251,0
47,100046,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,4,Earth_Relay0_Mars,1,2,340250794335.90906,3.5071258169549608,0
47,100046,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,4,Earth_Relay1_Mars,1,2,406659843048.72198,2.2922839354690092,0
47,100046,Slot_Rate,Slot_Rate_100000Hz,10,0.20000000000000001,0.20000000000000001,100000,16,8192,4,Earth_Relay2_Mars,0,2,300104680493.75391,2.7130332860948445,0
47,100046,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0,Direct_Earth_to_Mars,1,1,298216174047.68542,1.0916895253765699,0
47,100046,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0,Earth_Relay0_Mars,1,2,340250794335.90906,1.4028503267819841,9.5542412459289992e-252
47,100046,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0,Earth_Relay1_Mars,1,2,406659843048.72198,0.91691357418760366,0
47,100046,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0,Earth_Relay2_Mars,0,2,300104680493.75391,1.0852133144379377,0
47,100046,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0.01,Direct_Earth_to_Mars,1,1,298216174047.68542,1.0916895253765699,0
47,100046,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0.01,Earth_Relay0_Mars,1,2,340250794335.90906,1.4028503267819841,2.7898898903773899e-307
47,100046,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0.01,Earth_Relay1_Mars,1,2,406659843048.72198,0.91691357418760366,0
47,100046,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0.01,Earth_Relay2_Mars,0,2,300104680493.75391,1.0852133144379377,0
47,100046,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0.10000000000000001,Direct_Earth_to_Mars,1,1,298216174047.68542,1.0916895253765699,0
47,100046,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0.10000000000000001,Earth_Relay0_Mars,1,2,340250794335.90906,1.4028503267819841,0
47,100046,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0.10000000000000001,Earth_Relay1_Mars,1,2,406659843048.72198,0.91691357418760366,0
47,100046,Slot_Rate,Slot_Rate_250000Hz,10,0.20000000000000001,0.20000000000000001,250000,16,8192,0.10000000000000001,Earth_Relay2_Mars,0,2,300104680493.75391,1.0852133144379377,0
