Experiment_Family,Design_Name,Transmit_Power_W,TX_Diameter_m,RX_Diameter_m,Slot_Rate_Hz,PPM_Order,Packet_Bits,Background_Photons_Per_Slot,Route_Name,N_Worlds,Mean_End_To_End_Packet_Success,Minimum,Maximum,Worlds_At_Least_50pct,Worlds_At_Least_90pct,Worlds_At_Least_99pct,Worlds_At_Least_99_9pct
PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,0.10000000000000001,Earth_Relay2_Mars,100,3.1391259150382088e-36,0,3.1391237189885943e-34,0,0,0,0
PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,1,Direct_Earth_to_Mars,100,1.6834691083201907e-177,0,1.6834691083201907e-175,0,0,0,0
PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,1,Earth_Relay0_Mars,100,0,0,0,0,0,0,0
PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,1,Earth_Relay1_Mars,100,0,0,0,0,0,0,0
PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,1,Earth_Relay2_Mars,100,4.985945590240959e-192,0,4.9859455902409591e-190,0,0,0,0
PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,4,Direct_Earth_to_Mars,100,0,0,0,0,0,0,0
PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,4,Earth_Relay0_Mars,100,0,0,0,0,0,0,0
PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,4,Earth_Relay1_Mars,100,0,0,0,0,0,0,0
PPM_Order,PPM_64,10,0.20000000000000001,0.20000000000000001,1000000,64,8192,4,Earth_Relay2_Mars,100,0,0,0,0,0,0,0
Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,0,Direct_Earth_to_Mars,100,0.033999912510728841,5.9694701723522348e-57,0.71216042456865236,3,0,0,0
Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,0,Earth_Relay0_Mars,100,0.0076633016899440029,0,0.10752606707442712,0,0,0,0
Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,0,Earth_Relay1_Mars,100,2.2975950142835672e-05,0,0.0010081637529098335,0,0,0,0
Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,0,Earth_Relay2_Mars,100,0.031314318698222349,0,0.67362446609882154,3,0,0,0
Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,0.01,Direct_Earth_to_Mars,100,0.022247650999557542,4.9366161416914793e-59,0.5562521739705375,1,0,0,0
Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,0.01,Earth_Relay0_Mars,100,0.0018445693135699091,0,0.032770212612130568,0,0,0,0
Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,0.01,Earth_Relay1_Mars,100,1.6848044412306255e-06,0,7.3489516985595434e-05,0,0,0,0
Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,0.01,Earth_Relay2_Mars,100,0.01982412587921499,0,0.50949569156142938,1,0,0,0
Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,0.10000000000000001,Direct_Earth_to_Mars,100,0.0034479389231608249,2.2158728981165758e-76,0.14634935317425424,0,0,0,0
Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,0.10000000000000001,Earth_Relay0_Mars,100,2.0530038825118501e-06,0,6.5101118681193358e-05,0,0,0,0
Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,0.10000000000000001,Earth_Relay1_Mars,100,1.9359720489828714e-12,0,8.0977734400222743e-11,0,0,0,0
Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,0.10000000000000001,Earth_Relay2_Mars,100,0.0025970051879581351,0,0.11348601925260988,0,0,0,0
Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,1,Direct_Earth_to_Mars,100,4.2631069448471491e-07,2.5378567048574945e-85,3.3692862162492314e-05,0,0,0,0
Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,1,Earth_Relay0_Mars,100,1.4347660430015447e-18,0,7.4217811539299737e-17,0,0,0,0
Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,1,Earth_Relay1_Mars,100,7.3659165746590236e-31,0,6.951519986950138e-29,0,0,0,0
Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,1,Earth_Relay2_Mars,100,1.6412624594864308e-07,0,1.3096996229525276e-05,0,0,0,0
Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,4,Direct_Earth_to_Mars,100,6.2585258754175959e-17,1.2919869805004087e-83,5.9222858338944345e-15,0,0,0,0
Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,4,Earth_Relay0_Mars,100,2.2540346866708121e-42,0,1.8287121492383979e-40,0,0,0,0
Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,4,Earth_Relay1_Mars,100,2.5143908974888599e-57,0,2.5126790216100557e-55,0,0,0,0
Packet_Size,Packet_256bits,10,0.20000000000000001,0.20000000000000001,1000000,16,256,4,Earth_Relay2_Mars,100,9.5954332132677629e-18,0,9.0756268730226847e-16,0,0,0,0
Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0,Direct_Earth_to_Mars,100,0.0062889172090528191,1.2698228740395952e-225,0.25722391465232042,0,0,0,0
Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0,Earth_Relay0_Mars,100,3.4922825387086578e-06,0,0.00013367649336482366,0,0,0,0
Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0,Earth_Relay1_Mars,100,1.3600983188713461e-14,0,1.0330570736046149e-12,0,0,0,0
Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0,Earth_Relay2_Mars,100,0.0048284345837464725,0,0.20590714150104134,0,0,0,0
Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0.01,Direct_Earth_to_Mars,100,0.0018688742848476964,5.939056211001441e-234,0.095738558743477017,0,0,0,0
Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0.01,Earth_Relay0_Mars,100,2.5965799598712491e-08,0,1.1532329336222287e-06,0,0,0,0
Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0.01,Earth_Relay1_Mars,100,3.9654683724581817e-19,0,2.9167658856014509e-17,0,0,0,0
Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0.01,Earth_Relay2_Mars,100,0.0012672554488520318,0,0.067384818566394583,0,0,0,0
Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0.10000000000000001,Direct_Earth_to_Mars,100,5.6112407248941691e-06,2.4109010328559579e-303,0.00045873642868158562,0,0,0,0
Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0.10000000000000001,Earth_Relay0_Mars,100,3.0473886667033801e-19,0,1.7961963343656997e-17,0,0,0,0
Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0.10000000000000001,Earth_Relay1_Mars,100,7.9576342613997519e-43,0,4.2999409101946392e-41,0,0,0,0
Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,0.10000000000000001,Earth_Relay2_Mars,100,1.9869174131143803e-06,0,0.00016587061318783507,0,0,0,0
Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,1,Direct_Earth_to_Mars,100,1.2923054077516464e-20,0,1.2886993844551773e-18,0,0,0,0
Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,1,Earth_Relay0_Mars,100,3.4304055747391191e-67,0,3.0341187663708484e-65,0,0,0,0
Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,1,Earth_Relay1_Mars,100,2.3351769362999328e-115,0,2.3351732288412303e-113,0,0,0,0
Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,1,Earth_Relay2_Mars,100,2.9492137330215807e-22,0,2.9422990391347245e-20,0,0,0,0
Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,4,Direct_Earth_to_Mars,100,1.2301599061638724e-59,0,1.2301482626514561e-57,0,0,0,0
Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,4,Earth_Relay0_Mars,100,1.1187403792680676e-161,0,1.1183594213866866e-159,0,0,0,0
Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,4,Earth_Relay1_Mars,100,3.98609876685532e-221,0,3.9860987668547998e-219,0,0,0,0
Packet_Size,Packet_1024bits,10,0.20000000000000001,0.20000000000000001,1000000,16,1024,4,Earth_Relay2_Mars,100,6.7843892051266457e-63,0,6.7843232059899124e-61,0,0,0,0
Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0,Direct_Earth_to_Mars,100,0.0011376711216412733,0,0.066164142269064211,0,0,0,0
Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0,Earth_Relay0_Mars,100,3.0987494245945846e-10,0,1.7869404878315746e-08,0,0,0,0
Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0,Earth_Relay1_Mars,100,1.1221138672005354e-26,0,1.067206917324531e-24,0,0,0,0
Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0,Earth_Relay2_Mars,100,0.00069904259341920893,0,0.042397750921129858,0,0,0,0
Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0.01,Direct_Earth_to_Mars,100,0.00012859907614615952,0,0.0091658716302782002,0,0,0,0
Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0.01,Earth_Relay0_Mars,100,2.0924543320405497e-14,0,1.3299461991909316e-12,0,0,0,0
Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0.01,Earth_Relay1_Mars,100,9.1342619959228627e-36,0,8.5075232314084184e-34,0,0,0,0
Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0.01,Earth_Relay2_Mars,100,6.167939997627327e-05,0,0.0045407137732259165,0,0,0,0
Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0.10000000000000001,Direct_Earth_to_Mars,100,2.1910790090693422e-09,0,2.1043911099953551e-07,0,0,0,0
Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0.10000000000000001,Earth_Relay0_Mars,100,4.336523483492721e-36,0,3.2263212715887756e-34,0,0,0,0
Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0.10000000000000001,Earth_Relay1_Mars,100,3.072945701507423e-83,0,1.8489491831165502e-81,0,0,0,0
Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,0.10000000000000001,Earth_Relay2_Mars,100,2.8420684225584207e-10,0,2.7513060319308408e-08,0,0,0,0
Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,1,Direct_Earth_to_Mars,100,1.6607590993421851e-38,0,1.6607461034951528e-36,0,0,0,0
Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,1,Earth_Relay0_Mars,100,9.3527966065892117e-132,0,9.2058766884437584e-130,0,0,0,0
Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,1,Earth_Relay1_Mars,100,5.453034008703754e-228,0,5.4530340086967758e-226,0,0,0,0
Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,1,Earth_Relay2_Mars,100,8.6571714223625618e-42,0,8.6571236356931229e-40,0,0,0,0
Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,4,Direct_Earth_to_Mars,100,1.5132647482399672e-116,0,1.513264748104396e-114,0,0,0,0
Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,4,Earth_Relay0_Mars,100,1.2509742152700362e-320,0,1.2507271824471156e-318,0,0,0,0
Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,4,Earth_Relay1_Mars,100,0,0,0,0,0,0,0
Packet_Size,Packet_2048bits,10,0.20000000000000001,0.20000000000000001,1000000,16,2048,4,Earth_Relay2_Mars,100,4.6027041367689133e-123,0,4.6027041363333248e-121,0,0,0,0
Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,0,Direct_Earth_to_Mars,100,5.5779623572668466e-05,0,0.0043776937222009694,0,0,0,0
Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,0,Earth_Relay0_Mars,100,3.9536141616512848e-18,0,3.1931563070517457e-16,0,0,0,0
Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,0,Earth_Relay1_Mars,100,1.1405908310050626e-50,0,1.1389306043853283e-48,0,0,0,0
Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,0,Earth_Relay2_Mars,100,2.2174972820180424e-05,0,0.0017975692831701674,0,0,0,0
Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,0.01,Direct_Earth_to_Mars,100,9.3470411378849494e-07,0,8.4013202742738759e-05,0,0,0,0
Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,0.01,Earth_Relay0_Mars,100,2.1056895596782185e-26,0,1.7687568927424052e-24,0,0,0,0
Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,0.01,Earth_Relay1_Mars,100,7.2658870480675963e-69,0,7.2377951532953925e-67,0,0,0,0
Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,0.01,Earth_Relay2_Mars,100,2.2519385123251725e-07,0,2.061808157036354e-05,0,0,0,0
Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,0.10000000000000001,Direct_Earth_to_Mars,100,4.4358449338801705e-16,0,4.4284619438274821e-14,0,0,0,0
Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,0.10000000000000001,Earth_Relay0_Mars,100,1.1590950126220502e-69,0,1.0409148947506216e-67,0,0,0,0
Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,0.10000000000000001,Earth_Relay1_Mars,100,4.9102967387060594e-164,0,3.4186130817473583e-162,0,0,0,0
Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,0.10000000000000001,Earth_Relay2_Mars,100,7.5778038363883341e-18,0,7.5696848813390282e-16,0,0,0,0
Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,1,Direct_Earth_to_Mars,100,2.7580776204432249e-74,0,2.7580776202743328e-72,0,0,0,0
Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,1,Earth_Relay0_Mars,100,8.4769700749228591e-261,0,8.4748165602832213e-259,0,0,0,0
Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,1,Earth_Relay1_Mars,100,0,0,0,0,0,0,0
Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,1,Earth_Relay2_Mars,100,7.4945789645960069e-81,0,7.49457896436765e-79,0,0,0,0
Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,4,Direct_Earth_to_Mars,100,2.2899701978554612e-230,0,2.2899701978554613e-228,0,0,0,0
Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,4,Earth_Relay0_Mars,100,0,0,0,0,0,0,0
Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,4,Earth_Relay1_Mars,100,0,0,0,0,0,0,0
Packet_Size,Packet_4096bits,10,0.20000000000000001,0.20000000000000001,1000000,16,4096,4,Earth_Relay2_Mars,100,2.1184885366619899e-243,0,2.1184885366619899e-241,0,0,0,0
Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,0,Direct_Earth_to_Mars,100,1,1,1,100,100,100,100
Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,0,Earth_Relay0_Mars,100,0.93999999999999995,0,1,94,94,94,94
Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,0,Earth_Relay1_Mars,100,0.91000000000000003,0,1,91,91,91,91
Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,0,Earth_Relay2_Mars,100,0.92000000000000004,0,1,92,92,92,92
Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,0.01,Direct_Earth_to_Mars,100,1,1,1,100,100,100,100
Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,0.01,Earth_Relay0_Mars,100,0.93999999999999995,0,1,94,94,94,94
Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,0.01,Earth_Relay1_Mars,100,0.91000000000000003,0,1,91,91,91,91
Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,0.01,Earth_Relay2_Mars,100,0.92000000000000004,0,1,92,92,92,92
Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,0.10000000000000001,Direct_Earth_to_Mars,100,1,1,1,100,100,100,100
Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,0.10000000000000001,Earth_Relay0_Mars,100,0.93999999999999995,0,1,94,94,94,94
Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,0.10000000000000001,Earth_Relay1_Mars,100,0.91000000000000003,0,1,91,91,91,91
Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,0.10000000000000001,Earth_Relay2_Mars,100,0.92000000000000004,0,1,92,92,92,92
Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,1,Direct_Earth_to_Mars,100,1,1,1,100,100,100,100
Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,1,Earth_Relay0_Mars,100,0.93999999999999995,0,1,94,94,94,94
Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,1,Earth_Relay1_Mars,100,0.91000000000000003,0,1,91,91,91,91
Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,1,Earth_Relay2_Mars,100,0.92000000000000004,0,1,92,92,92,92
Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,4,Direct_Earth_to_Mars,100,1,1,1,100,100,100,100
Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,4,Earth_Relay0_Mars,100,0.93999999999999995,0,1,94,94,94,94
Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,4,Earth_Relay1_Mars,100,0.91000000000000003,0,1,91,91,91,91
Combined,Candidate_Moderate,50,0.5,0.5,250000,16,1024,4,Earth_Relay2_Mars,100,0.92000000000000004,0,1,92,92,92,92
Combined,Candidate_High_Margin,100,1,1,100000,16,256,0,Direct_Earth_to_Mars,100,1,1,1,100,100,100,100
Combined,Candidate_High_Margin,100,1,1,100000,16,256,0,Earth_Relay0_Mars,100,0.93999999999999995,0,1,94,94,94,94
Combined,Candidate_High_Margin,100,1,1,100000,16,256,0,Earth_Relay1_Mars,100,0.91000000000000003,0,1,91,91,91,91
Combined,Candidate_High_Margin,100,1,1,100000,16,256,0,Earth_Relay2_Mars,100,0.92000000000000004,0,1,92,92,92,92
Combined,Candidate_High_Margin,100,1,1,100000,16,256,0.01,Direct_Earth_to_Mars,100,1,1,1,100,100,100,100
Combined,Candidate_High_Margin,100,1,1,100000,16,256,0.01,Earth_Relay0_Mars,100,0.93999999999999995,0,1,94,94,94,94
Combined,Candidate_High_Margin,100,1,1,100000,16,256,0.01,Earth_Relay1_Mars,100,0.91000000000000003,0,1,91,91,91,91
Combined,Candidate_High_Margin,100,1,1,100000,16,256,0.01,Earth_Relay2_Mars,100,0.92000000000000004,0,1,92,92,92,92
Combined,Candidate_High_Margin,100,1,1,100000,16,256,0.10000000000000001,Direct_Earth_to_Mars,100,1,1,1,100,100,100,100
Combined,Candidate_High_Margin,100,1,1,100000,16,256,0.10000000000000001,Earth_Relay0_Mars,100,0.93999999999999995,0,1,94,94,94,94
Combined,Candidate_High_Margin,100,1,1,100000,16,256,0.10000000000000001,Earth_Relay1_Mars,100,0.91000000000000003,0,1,91,91,91,91
Combined,Candidate_High_Margin,100,1,1,100000,16,256,0.10000000000000001,Earth_Relay2_Mars,100,0.92000000000000004,0,1,92,92,92,92
Combined,Candidate_High_Margin,100,1,1,100000,16,256,1,Direct_Earth_to_Mars,100,1,1,1,100,100,100,100
Combined,Candidate_High_Margin,100,1,1,100000,16,256,1,Earth_Relay0_Mars,100,0.93999999999999995,0,1,94,94,94,94
Combined,Candidate_High_Margin,100,1,1,100000,16,256,1,Earth_Relay1_Mars,100,0.91000000000000003,0,1,91,91,91,91
Combined,Candidate_High_Margin,100,1,1,100000,16,256,1,Earth_Relay2_Mars,100,0.92000000000000004,0,1,92,92,92,92
Combined,Candidate_High_Margin,100,1,1,100000,16,256,4,Direct_Earth_to_Mars,100,1,1,1,100,100,100,100
Combined,Candidate_High_Margin,100,1,1,100000,16,256,4,Earth_Relay0_Mars,100,0.93999999999999995,0,1,94,94,94,94
Combined,Candidate_High_Margin,100,1,1,100000,16,256,4,Earth_Relay1_Mars,100,0.91000000000000003,0,1,91,91,91,91
Combined,Candidate_High_Margin,100,1,1,100000,16,256,4,Earth_Relay2_Mars,100,0.92000000000000004,0,1,92,92,92,92
