Relay_Count,Trial,Hop_Count,Distance_Per_Hop_m,Transmit_Power_W,Atmosphere_Efficiency,Receiver_Efficiency,Bottleneck_Rate_bps,Weakest_Received_Power_W,Minimum_Photons_Per_Packet,Propagation_Delay_s,Transmission_Delay_s,Processing_Delay_s,Total_Delay_s,Packet_Delivered
4,60,5,1.17391e+07,11.578,0.907944,0.805431,9.84706e+14,2.52399e-05,1638.4,0.195782,4.15962e-11,0.02,0.215782,1
4,61,5,1.17391e+07,10.0261,0.919649,0.780164,8.36616e+14,2.14441e-05,1638.4,0.195782,4.89591e-11,0.02,0.215782,1
4,62,5,1.17391e+07,10.4664,0.867765,0.782245,8.26284e+14,2.11793e-05,1638.4,0.195782,4.95713e-11,0.02,0.215782,1
4,63,5,1.17391e+07,8.6889,0.914058,0.787574,7.27472e+14,1.86465e-05,1638.4,0.195782,5.63046e-11,0.02,0.215782,1
4,64,5,1.17391e+07,8.28595,0.856315,0.836303,6.90122e+14,1.76892e-05,1638.4,0.195782,5.93518e-11,0.02,0.215782,1
4,65,5,1.17391e+07,9.76486,0.853201,0.828395,8.02678e+14,2.05742e-05,1638.4,0.195782,5.10292e-11,0.02,0.215782,1
4,66,5,1.17391e+07,8.07004,0.896695,0.830234,6.98726e+14,1.79097e-05,1638.4,0.195782,5.86209e-11,0.02,0.215782,1
4,67,5,1.17391e+07,10.189,0.912755,0.78924,8.53652e+14,2.18807e-05,1638.4,0.195782,4.79821e-11,0.02,0.215782,1
4,68,5,1.17391e+07,11.9801,0.935152,0.767855,1.00048e+15,2.56443e-05,1638.4,0.195782,4.09402e-11,0.02,0.215782,1
4,69,5,1.17391e+07,11.619,0.887745,0.804408,9.64986e+14,2.47345e-05,1638.4,0.195782,4.24462e-11,0.02,0.215782,1
4,70,5,1.17391e+07,11.6694,0.874348,0.838368,9.9484e+14,2.54997e-05,1638.4,0.195782,4.11724e-11,0.02,0.215782,1
4,71,5,1.17391e+07,10.63,0.910133,0.765644,8.61492e+14,2.20817e-05,1638.4,0.195782,4.75454e-11,0.02,0.215782,1
4,72,5,1.17391e+07,9.58961,0.877234,0.759449,7.43022e+14,1.90451e-05,1638.4,0.195782,5.51262e-11,0.02,0.215782,1
4,73,5,1.17391e+07,10.5295,0.905274,0.779803,8.64488e+14,2.21585e-05,1638.4,0.195782,4.73806e-11,0.02,0.215782,1
4,74,5,1.17391e+07,11.0452,0.943356,0.837609,1.01503e+15,2.60172e-05,1638.4,0.195782,4.03535e-11,0.02,0.215782,1
4,75,5,1.17391e+07,9.92407,0.926649,0.761729,8.14689e+14,2.0882e-05,1638.4,0.195782,5.02769e-11,0.02,0.215782,1
4,76,5,1.17391e+07,11.5457,0.898035,0.843377,1.017e+15,2.60677e-05,1638.4,0.195782,4.02754e-11,0.02,0.215782,1
4,77,5,1.17391e+07,9.75489,0.851646,0.846311,8.17707e+14,2.09594e-05,1638.4,0.195782,5.00913e-11,0.02,0.215782,1
4,78,5,1.17391e+07,9.40799,0.887586,0.79157,7.68746e+14,1.97044e-05,1638.4,0.195782,5.32816e-11,0.02,0.215782,1
4,79,5,1.17391e+07,11.5291,0.85514,0.795892,9.12585e+14,2.33913e-05,1638.4,0.195782,4.48835e-11,0.02,0.215782,0
4,80,5,1.17391e+07,11.4554,0.858995,0.777325,8.89586e+14,2.28018e-05,1638.4,0.195782,4.60439e-11,0.02,0.215782,1
4,81,5,1.17391e+07,10.8103,0.863598,0.849541,9.22405e+14,2.3643e-05,1638.4,0.195782,4.44056e-11,0.02,0.215782,1
4,82,5,1.17391e+07,10.9084,0.948897,0.797748,9.60355e+14,2.46158e-05,1638.4,0.195782,4.26509e-11,0.02,0.215782,1
4,83,5,1.17391e+07,11.3561,0.86367,0.792964,9.04518e+14,2.31845e-05,1638.4,0.195782,4.52838e-11,0.02,0.215782,1
4,84,5,1.17391e+07,10.1871,0.88472,0.815133,8.54417e+14,2.19004e-05,1638.4,0.195782,4.79391e-11,0.02,0.215782,1
4,85,5,1.17391e+07,10.1767,0.947431,0.781538,8.76378e+14,2.24633e-05,1638.4,0.195782,4.67378e-11,0.02,0.215782,1
4,86,5,1.17391e+07,9.13342,0.871419,0.828908,7.67278e+14,1.96668e-05,1638.4,0.195782,5.33835e-11,0.02,0.215782,0
4,87,5,1.17391e+07,10.3187,0.913711,0.792464,8.68956e+14,2.2273e-05,1638.4,0.195782,4.7137e-11,0.02,0.215782,1
4,88,5,1.17391e+07,11.8591,0.901653,0.7719,9.59924e+14,2.46047e-05,1638.4,0.195782,4.26701e-11,0.02,0.215782,1
4,89,5,1.17391e+07,11.0992,0.860915,0.815834,9.06654e+14,2.32393e-05,1638.4,0.195782,4.51771e-11,0.02,0.215782,1
4,90,5,1.17391e+07,10.8188,0.866867,0.838873,9.14985e+14,2.34528e-05,1638.4,0.195782,4.47658e-11,0.02,0.215782,1
4,91,5,1.17391e+07,9.4299,0.943747,0.80831,8.36617e+14,2.14441e-05,1638.4,0.195782,4.89591e-11,0.02,0.215782,1
4,92,5,1.17391e+07,9.8944,0.923523,0.771235,8.19615e+14,2.10083e-05,1638.4,0.195782,4.99747e-11,0.02,0.215782,1
4,93,5,1.17391e+07,10.6187,0.867463,0.794599,8.51247e+14,2.18191e-05,1638.4,0.195782,4.81177e-11,0.02,0.215782,1
4,94,5,1.17391e+07,8.83453,0.879319,0.762281,6.88702e+14,1.76528e-05,1638.4,0.195782,5.94742e-11,0.02,0.215782,1
4,95,5,1.17391e+07,11.6624,0.946644,0.831311,1.06739e+15,2.73594e-05,1638.4,0.195782,3.83738e-11,0.02,0.215782,0
4,96,5,1.17391e+07,9.18563,0.874244,0.757316,7.07302e+14,1.81295e-05,1638.4,0.195782,5.79102e-11,0.02,0.215782,1
4,97,5,1.17391e+07,9.84982,0.884934,0.787897,7.98721e+14,2.04728e-05,1638.4,0.195782,5.1282e-11,0.02,0.215782,1
4,98,5,1.17391e+07,10.7334,0.883571,0.760601,8.38926e+14,2.15033e-05,1638.4,0.195782,4.88243e-11,0.02,0.215782,1
4,99,5,1.17391e+07,9.50559,0.858779,0.803432,7.62774e+14,1.95514e-05,1638.4,0.195782,5.36988e-11,0.02,0.215782,1
4,100,5,1.17391e+07,10.1589,0.892606,0.8052,8.4917e+14,2.17659e-05,1638.4,0.195782,4.82353e-11,0.02,0.215782,1
6,1,7,8.38506e+06,8.04114,0.891477,0.815333,1.33231e+15,3.41497e-05,1638.4,0.195782,4.3041e-11,0.03,0.225782,1
6,2,7,8.38506e+06,9.41064,0.943325,0.783631,1.58575e+15,4.06458e-05,1638.4,0.195782,3.61621e-11,0.03,0.225782,1
6,3,7,8.38506e+06,11.3637,0.870946,0.817932,1.84532e+15,4.72991e-05,1638.4,0.195782,3.10754e-11,0.03,0.225782,0
6,4,7,8.38506e+06,10.899,0.913048,0.828507,1.8794e+15,4.81726e-05,1638.4,0.195782,3.05119e-11,0.03,0.225782,1
6,5,7,8.38506e+06,10.9925,0.896893,0.808845,1.8178e+15,4.65936e-05,1638.4,0.195782,3.15459e-11,0.03,0.225782,1
6,6,7,8.38506e+06,11.5566,0.889561,0.830823,1.94696e+15,4.99043e-05,1638.4,0.195782,2.94531e-11,0.03,0.225782,1
6,7,7,8.38506e+06,8.14611,0.914602,0.811537,1.37827e+15,3.53276e-05,1638.4,0.195782,4.16059e-11,0.03,0.225782,0
6,8,7,8.38506e+06,8.58659,0.867315,0.797299,1.35351e+15,3.4693e-05,1638.4,0.195782,4.2367e-11,0.03,0.225782,1
6,9,7,8.38506e+06,8.54284,0.8545,0.845901,1.40759e+15,3.60792e-05,1638.4,0.195782,4.07391e-11,0.03,0.225782,1
6,10,7,8.38506e+06,11.5953,0.93248,0.807165,1.98942e+15,5.09928e-05,1638.4,0.195782,2.88244e-11,0.03,0.225782,1
6,11,7,8.38506e+06,8.32148,0.853103,0.761552,1.23238e+15,3.15882e-05,1638.4,0.195782,4.65312e-11,0.03,0.225782,1
6,12,7,8.38506e+06,11.467,0.852795,0.753936,1.68063e+15,4.30779e-05,1638.4,0.195782,3.41205e-11,0.03,0.225782,0
6,13,7,8.38506e+06,10.0785,0.911508,0.800133,1.67557e+15,4.29481e-05,1638.4,0.195782,3.42236e-11,0.03,0.225782,1
6,14,7,8.38506e+06,8.42391,0.880485,0.841053,1.42201e+15,3.64488e-05,1638.4,0.195782,4.03261e-11,0.03,0.225782,1
6,15,7,8.38506e+06,10.7779,0.890633,0.817294,1.78835e+15,4.58388e-05,1638.4,0.195782,3.20653e-11,0.03,0.225782,1
6,16,7,8.38506e+06,9.02046,0.875158,0.846423,1.52316e+15,3.90415e-05,1638.4,0.195782,3.76481e-11,0.03,0.225782,1
6,17,7,8.38506e+06,10.7675,0.907355,0.79342,1.767e+15,4.52916e-05,1638.4,0.195782,3.24528e-11,0.03,0.225782,1
6,18,7,8.38506e+06,10.9494,0.877512,0.763558,1.67236e+15,4.28658e-05,1638.4,0.195782,3.42893e-11,0.03,0.225782,1
6,19,7,8.38506e+06,8.90722,0.901665,0.79248,1.45084e+15,3.71877e-05,1638.4,0.195782,3.95248e-11,0.03,0.225782,1
6,20,7,8.38506e+06,9.3199,0.917953,0.836034,1.63041e+15,4.17907e-05,1638.4,0.195782,3.51714e-11,0.03,0.225782,1
6,21,7,8.38506e+06,8.56706,0.873526,0.807909,1.3782e+15,3.53259e-05,1638.4,0.195782,4.16079e-11,0.03,0.225782,1
6,22,7,8.38506e+06,9.63993,0.86318,0.778274,1.47622e+15,3.78383e-05,1638.4,0.195782,3.88453e-11,0.03,0.225782,1
6,23,7,8.38506e+06,11.6623,0.897942,0.845159,2.01749e+15,5.17122e-05,1638.4,0.195782,2.84234e-11,0.03,0.225782,1
6,24,7,8.38506e+06,9.45548,0.938053,0.841269,1.70094e+15,4.35983e-05,1638.4,0.195782,3.37132e-11,0.03,0.225782,1
6,25,7,8.38506e+06,8.78301,0.874831,0.785076,1.37506e+15,3.52454e-05,1638.4,0.195782,4.17029e-11,0.03,0.225782,1
6,26,7,8.38506e+06,10.5967,0.890979,0.774514,1.6669e+15,4.27259e-05,1638.4,0.195782,3.44016e-11,0.03,0.225782,1
6,27,7,8.38506e+06,11.3094,0.947475,0.808449,1.9747e+15,5.06155e-05,1638.4,0.195782,2.90393e-11,0.03,0.225782,1
6,28,7,8.38506e+06,9.00691,0.922675,0.842031,1.59512e+15,4.08861e-05,1638.4,0.195782,3.59495e-11,0.03,0.225782,0
6,29,7,8.38506e+06,11.8679,0.907477,0.840342,2.06305e+15,5.28799e-05,1638.4,0.195782,2.77958e-11,0.03,0.225782,1
6,30,7,8.38506e+06,9.76842,0.885644,0.774381,1.52715e+15,3.91437e-05,1638.4,0.195782,3.75498e-11,0.03,0.225782,0
6,31,7,8.38506e+06,11.6456,0.900543,0.773972,1.85027e+15,4.74259e-05,1638.4,0.195782,3.09923e-11,0.03,0.225782,1
6,32,7,8.38506e+06,10.19,0.920448,0.812422,1.73699e+15,4.45225e-05,1638.4,0.195782,3.30134e-11,0.03,0.225782,1
6,33,7,8.38506e+06,10.9616,0.855937,0.763612,1.63317e+15,4.18613e-05,1638.4,0.195782,3.51121e-11,0.03,0.225782,1
6,34,7,8.38506e+06,10.3324,0.898702,0.83778,1.77333e+15,4.54538e-05,1638.4,0.195782,3.2337e-11,0.03,0.225782,1
6,35,7,8.38506e+06,8.36043,0.923116,0.772481,1.35899e+15,3.48334e-05,1638.4,0.195782,4.21962e-11,0.03,0.225782,0
6,36,7,8.38506e+06,8.31037,0.879056,0.791828,1.31859e+15,3.3798e-05,1638.4,0.195782,4.34888e-11,0.03,0.225782,1
6,37,7,8.38506e+06,8.87349,0.912411,0.78984,1.45769e+15,3.73635e-05,1638.4,0.195782,3.93388e-11,0.03,0.225782,1
6,38,7,8.38506e+06,10.2606,0.899921,0.809759,1.70442e+15,4.36876e-05,1638.4,0.195782,3.36443e-11,0.03,0.225782,1
6,39,7,8.38506e+06,11.3168,0.944013,0.818242,1.99263e+15,5.1075e-05,1638.4,0.195782,2.8778e-11,0.03,0.225782,1
6,40,7,8.38506e+06,10.9213,0.941401,0.843099,1.97592e+15,5.06467e-05,1638.4,0.195782,2.90214e-11,0.03,0.225782,1
6,41,7,8.38506e+06,8.78532,0.938758,0.756417,1.42205e+15,3.64498e-05,1638.4,0.195782,4.03249e-11,0.03,0.225782,1
6,42,7,8.38506e+06,9.68604,0.905192,0.751174,1.50131e+15,3.84814e-05,1638.4,0.195782,3.81961e-11,0.03,0.225782,1
6,43,7,8.38506e+06,10.4186,0.907748,0.823444,1.77522e+15,4.55022e-05,1638.4,0.195782,3.23025e-11,0.03,0.225782,1
6,44,7,8.38506e+06,11.6096,0.908663,0.848356,2.04005e+15,5.22905e-05,1638.4,0.195782,2.81091e-11,0.03,0.225782,1
6,45,7,8.38506e+06,11.878,0.883684,0.796395,1.9055e+15,4.88417e-05,1638.4,0.195782,3.00939e-11,0.03,0.225782,1
6,46,7,8.38506e+06,10.8046,0.949597,0.792592,1.8537e+15,4.7514e-05,1638.4,0.195782,3.09348e-11,0.03,0.225782,0
6,47,7,8.38506e+06,10.8756,0.881524,0.813172,1.7771e+15,4.55504e-05,1638.4,0.195782,3.22684e-11,0.03,0.225782,1
6,48,7,8.38506e+06,9.24347,0.927579,0.820754,1.60414e+15,4.11171e-05,1638.4,0.195782,3.57476e-11,0.03,0.225782,1
6,49,7,8.38506e+06,10.032,0.906883,0.778068,1.61361e+15,4.13598e-05,1638.4,0.195782,3.55378e-11,0.03,0.225782,1
6,50,7,8.38506e+06,8.93241,0.913691,0.750321,1.39591e+15,3.57799e-05,1638.4,0.195782,4.108e-11,0.03,0.225782,1
6,51,7,8.38506e+06,11.8541,0.936839,0.816112,2.06598e+15,5.29551e-05,1638.4,0.195782,2.77563e-11,0.03,0.225782,1
6,52,7,8.38506e+06,8.02801,0.916016,0.784197,1.31455e+15,3.36946e-05,1638.4,0.195782,4.36224e-11,0.03,0.225782,1
6,53,7,8.38506e+06,11.257,0.889646,0.821128,1.87454e+15,4.8048e-05,1638.4,0.195782,3.0591e-11,0.03,0.225782,1
6,54,7,8.38506e+06,9.9728,0.874302,0.842553,1.67463e+15,4.29239e-05,1638.4,0.195782,3.42429e-11,0.03,0.225782,1
6,55,7,8.38506e+06,11.4366,0.864888,0.829102,1.86942e+15,4.79168e-05,1638.4,0.195782,3.06748e-11,0.03,0.225782,1
6,56,7,8.38506e+06,8.39658,0.895505,0.772062,1.32332e+15,3.39193e-05,1638.4,0.195782,4.33334e-11,0.03,0.225782,1
6,57,7,8.38506e+06,11.4286,0.864736,0.763595,1.72022e+15,4.40925e-05,1638.4,0.195782,3.33354e-11,0.03,0.225782,1
6,58,7,8.38506e+06,9.21915,0.890089,0.756915,1.41584e+15,3.62907e-05,1638.4,0.195782,4.05018e-11,0.03,0.225782,1
6,59,7,8.38506e+06,8.51322,0.908835,0.797448,1.40645e+15,3.605e-05,1638.4,0.195782,4.07722e-11,0.03,0.225782,1
6,60,7,8.38506e+06,9.15703,0.872805,0.833833,1.51912e+15,3.89381e-05,1638.4,0.195782,3.77481e-11,0.03,0.225782,1
6,61,7,8.38506e+06,9.3818,0.926671,0.842313,1.66927e+15,4.27867e-05,1638.4,0.195782,3.43526e-11,0.03,0.225782,1
6,62,7,8.38506e+06,9.34441,0.860248,0.768969,1.40905e+15,3.61167e-05,1638.4,0.195782,4.06969e-11,0.03,0.225782,1
6,63,7,8.38506e+06,11.2732,0.929634,0.811675,1.93902e+15,4.97009e-05,1638.4,0.195782,2.95737e-11,0.03,0.225782,1
6,64,7,8.38506e+06,8.03776,0.85394,0.8267,1.29346e+15,3.31539e-05,1638.4,0.195782,4.43338e-11,0.03,0.225782,1
6,65,7,8.38506e+06,10.6613,0.855595,0.795733,1.65458e+15,4.24101e-05,1638.4,0.195782,3.46577e-11,0.03,0.225782,1
6,66,7,8.38506e+06,11.7361,0.882817,0.762793,1.80154e+15,4.6177e-05,1638.4,0.195782,3.18305e-11,0.03,0.225782,1
6,67,7,8.38506e+06,10.7381,0.930938,0.799431,1.82168e+15,4.66932e-05,1638.4,0.195782,3.14786e-11,0.03,0.225782,1
6,68,7,8.38506e+06,9.33667,0.875345,0.759862,1.41562e+15,3.62852e-05,1638.4,0.195782,4.0508e-11,0.03,0.225782,1
6,69,7,8.38506e+06,8.54177,0.943427,0.826151,1.5176e+15,3.88991e-05,1638.4,0.195782,3.77859e-11,0.03,0.225782,0
6,70,7,8.38506e+06,11.1755,0.89896,0.759954,1.74036e+15,4.46087e-05,1638.4,0.195782,3.29496e-11,0.03,0.225782,1
6,71,7,8.38506e+06,11.3724,0.932342,0.82001,1.98193e+15,5.08007e-05,1638.4,0.195782,2.89334e-11,0.03,0.225782,1
6,72,7,8.38506e+06,8.14318,0.915857,0.828534,1.40855e+15,3.6104e-05,1638.4,0.195782,4.07112e-11,0.03,0.225782,1
6,73,7,8.38506e+06,9.24613,0.883842,0.75247,1.40173e+15,3.59292e-05,1638.4,0.195782,4.09093e-11,0.03,0.225782,1
6,74,7,8.38506e+06,9.33779,0.913967,0.796322,1.54919e+15,3.97088e-05,1638.4,0.195782,3.70154e-11,0.03,0.225782,1
6,75,7,8.38506e+06,10.228,0.948466,0.824934,1.82421e+15,4.67581e-05,1638.4,0.195782,3.14349e-11,0.03,0.225782,1
6,76,7,8.38506e+06,10.6273,0.92865,0.759795,1.70928e+15,4.38121e-05,1638.4,0.195782,3.35486e-11,0.03,0.225782,1
6,77,7,8.38506e+06,8.68598,0.87307,0.838711,1.44985e+15,3.71624e-05,1638.4,0.195782,3.95518e-11,0.03,0.225782,1
6,78,7,8.38506e+06,10.53,0.911242,0.754233,1.64971e+15,4.22853e-05,1638.4,0.195782,3.476e-11,0.03,0.225782,1
6,79,7,8.38506e+06,8.05306,0.924719,0.845916,1.43595e+15,3.68062e-05,1638.4,0.195782,3.99345e-11,0.03,0.225782,1
6,80,7,8.38506e+06,9.86098,0.890347,0.793445,1.58795e+15,4.07023e-05,1638.4,0.195782,3.61119e-11,0.03,0.225782,1
6,81,7,8.38506e+06,10.7822,0.92059,0.822915,1.86197e+15,4.77258e-05,1638.4,0.195782,3.07976e-11,0.03,0.225782,1
6,82,7,8.38506e+06,10.8707,0.901816,0.845015,1.88834e+15,4.84018e-05,1638.4,0.195782,3.03674e-11,0.03,0.225782,1
6,83,7,8.38506e+06,9.06003,0.86206,0.76828,1.36782e+15,3.50599e-05,1638.4,0.195782,4.19236e-11,0.03,0.225782,0
6,84,7,8.38506e+06,9.11172,0.90149,0.781448,1.4632e+15,3.75046e-05,1638.4,0.195782,3.91908e-11,0.03,0.225782,0
6,85,7,8.38506e+06,8.72465,0.909425,0.775488,1.40259e+15,3.59512e-05,1638.4,0.195782,4.08842e-11,0.03,0.225782,1
6,86,7,8.38506e+06,10.7594,0.862856,0.843538,1.78514e+15,4.57566e-05,1638.4,0.195782,3.2123e-11,0.03,0.225782,1
6,87,7,8.38506e+06,9.44291,0.886413,0.778733,1.48584e+15,3.8085e-05,1638.4,0.195782,3.85936e-11,0.03,0.225782,1
6,88,7,8.38506e+06,9.52398,0.872728,0.839029,1.5897e+15,4.07472e-05,1638.4,0.195782,3.60721e-11,0.03,0.225782,0
6,89,7,8.38506e+06,8.35192,0.882945,0.810535,1.36249e+15,3.49233e-05,1638.4,0.195782,4.20876e-11,0.03,0.225782,1
6,90,7,8.38506e+06,10.3841,0.925697,0.808589,1.77177e+15,4.5414e-05,1638.4,0.195782,3.23653e-11,0.03,0.225782,1
6,91,7,8.38506e+06,11.5467,0.928484,0.817936,1.99891e+15,5.12359e-05,1638.4,0.195782,2.86877e-11,0.03,0.225782,1
6,92,7,8.38506e+06,9.14973,0.933345,0.811295,1.57933e+15,4.04812e-05,1638.4,0.195782,3.63091e-11,0.03,0.225782,0
6,93,7,8.38506e+06,10.8379,0.929802,0.766592,1.76093e+15,4.51361e-05,1638.4,0.195782,3.25646e-11,0.03,0.225782,1
6,94,7,8.38506e+06,9.67669,0.850648,0.758867,1.42392e+15,3.64977e-05,1638.4,0.195782,4.02721e-11,0.03,0.225782,0
6,95,7,8.38506e+06,11.5801,0.930153,0.777773,1.90969e+15,4.8949e-05,1638.4,0.195782,3.0028e-11,0.03,0.225782,1
6,96,7,8.38506e+06,10.204,0.882675,0.799533,1.64153e+15,4.20757e-05,1638.4,0.195782,3.49332e-11,0.03,0.225782,1
6,97,7,8.38506e+06,9.94786,0.87258,0.779116,1.54163e+15,3.95149e-05,1638.4,0.195782,3.71971e-11,0.03,0.225782,1
6,98,7,8.38506e+06,11.2046,0.865181,0.769142,1.69963e+15,4.35648e-05,1638.4,0.195782,3.37391e-11,0.03,0.225782,1
6,99,7,8.38506e+06,10.6076,0.92038,0.788838,1.75556e+15,4.49983e-05,1638.4,0.195782,3.26643e-11,0.03,0.225782,1
6,100,7,8.38506e+06,9.38028,0.912722,0.757365,1.47809e+15,3.78864e-05,1638.4,0.195782,3.8796e-11,0.03,0.225782,1
8,1,9,6.52172e+06,10.8733,0.92902,0.841565,3.20335e+15,8.2108e-05,1638.4,0.195782,2.30159e-11,0.04,0.235782,1
8,2,9,6.52172e+06,11.3536,0.869965,0.781197,2.90754e+15,7.45259e-05,1638.4,0.195782,2.53575e-11,0.04,0.235782,1
8,3,9,6.52172e+06,11.8685,0.88528,0.763922,3.02453e+15,7.75246e-05,1638.4,0.195782,2.43767e-11,0.04,0.235782,1
8,4,9,6.52172e+06,10.0697,0.85193,0.817136,2.64147e+15,6.7706e-05,1638.4,0.195782,2.79117e-11,0.04,0.235782,1
8,5,9,6.52172e+06,9.28037,0.855194,0.764352,2.28589e+15,5.85917e-05,1638.4,0.195782,3.22535e-11,0.04,0.235782,1
8,6,9,6.52172e+06,8.51454,0.912629,0.769959,2.25452e+15,5.77878e-05,1638.4,0.195782,3.27023e-11,0.04,0.235782,1
8,7,9,6.52172e+06,9.43201,0.912044,0.815017,2.64191e+15,6.77172e-05,1638.4,0.195782,2.79071e-11,0.04,0.235782,1
8,8,9,6.52172e+06,8.03714,0.873166,0.842551,2.22805e+15,5.71093e-05,1638.4,0.195782,3.30908e-11,0.04,0.235782,0
8,9,9,6.52172e+06,11.6695,0.897127,0.817407,3.2246e+15,8.26527e-05,1638.4,0.195782,2.28642e-11,0.04,0.235782,1
8,10,9,6.52172e+06,10.3824,0.874328,0.796921,2.72595e+15,6.98714e-05,1638.4,0.195782,2.70467e-11,0.04,0.235782,1
8,11,9,6.52172e+06,9.43229,0.894134,0.79336,2.52128e+15,6.46253e-05,1638.4,0.195782,2.92423e-11,0.04,0.235782,1
8,12,9,6.52172e+06,9.44734,0.927415,0.793182,2.61871e+15,6.71227e-05,1638.4,0.195782,2.81543e-11,0.04,0.235782,1
8,13,9,6.52172e+06,8.79028,0.940505,0.756573,2.35693e+15,6.04126e-05,1638.4,0.195782,3.12814e-11,0.04,0.235782,1
8,14,9,6.52172e+06,10.5229,0.882645,0.752991,2.63537e+15,6.75497e-05,1638.4,0.195782,2.79763e-11,0.04,0.235782,1
8,15,9,6.52172e+06,9.17766,0.894733,0.819866,2.53688e+15,6.50251e-05,1638.4,0.195782,2.90625e-11,0.04,0.235782,0
8,16,9,6.52172e+06,11.971,0.910422,0.76958,3.16053e+15,8.10104e-05,1638.4,0.195782,2.33278e-11,0.04,0.235782,1
8,17,9,6.52172e+06,9.9932,0.930862,0.76718,2.68917e+15,6.89286e-05,1638.4,0.195782,2.74166e-11,0.04,0.235782,1
8,18,9,6.52172e+06,9.57013,0.900105,0.810312,2.63024e+15,6.7418e-05,1638.4,0.195782,2.8031e-11,0.04,0.235782,1
8,19,9,6.52172e+06,8.83704,0.949403,0.820059,2.59259e+15,6.64531e-05,1638.4,0.195782,2.8438e-11,0.04,0.235782,0
8,20,9,6.52172e+06,10.4155,0.888501,0.841152,2.93323e+15,7.51842e-05,1638.4,0.195782,2.51355e-11,0.04,0.235782,1
8,21,9,6.52172e+06,10.0906,0.906535,0.822397,2.83475e+15,7.26602e-05,1638.4,0.195782,2.60086e-11,0.04,0.235782,1
8,22,9,6.52172e+06,8.61883,0.932605,0.828816,2.51036e+15,6.43453e-05,1638.4,0.195782,2.93695e-11,0.04,0.235782,1
8,23,9,6.52172e+06,8.29537,0.948459,0.805075,2.38683e+15,6.11791e-05,1638.4,0.195782,3.08895e-11,0.04,0.235782,1
8,24,9,6.52172e+06,9.38477,0.929477,0.802562,2.63798e+15,6.76166e-05,1638.4,0.195782,2.79486e-11,0.04,0.235782,0
8,25,9,6.52172e+06,11.3425,0.914027,0.838207,3.27455e+15,8.3933e-05,1638.4,0.195782,2.25155e-11,0.04,0.235782,1
8,26,9,6.52172e+06,8.47364,0.938634,0.766918,2.29851e+15,5.89153e-05,1638.4,0.195782,3.20764e-11,0.04,0.235782,1
8,27,9,6.52172e+06,9.11911,0.942137,0.750819,2.43071e+15,6.23038e-05,1638.4,0.195782,3.03319e-11,0.04,0.235782,1
8,28,9,6.52172e+06,11.8807,0.94983,0.769608,3.27257e+15,8.38824e-05,1638.4,0.195782,2.25291e-11,0.04,0.235782,1
8,29,9,6.52172e+06,11.3116,0.901644,0.808587,3.10753e+15,7.9652e-05,1638.4,0.195782,2.37256e-11,0.04,0.235782,1
8,30,9,6.52172e+06,10.5209,0.925351,0.777505,2.85228e+15,7.31095e-05,1638.4,0.195782,2.58488e-11,0.04,0.235782,1
8,31,9,6.52172e+06,10.9175,0.885273,0.839808,3.05853e+15,7.83962e-05,1638.4,0.195782,2.41057e-11,0.04,0.235782,1
8,32,9,6.52172e+06,8.8154,0.888554,0.810653,2.39272e+15,6.13301e-05,1638.4,0.195782,3.08134e-11,0.04,0.235782,1
8,33,9,6.52172e+06,9.1655,0.897933,0.823948,2.55524e+15,6.54957e-05,1638.4,0.195782,2.88537e-11,0.04,0.235782,1
8,34,9,6.52172e+06,11.8163,0.885155,0.750329,2.95721e+15,7.57989e-05,1638.4,0.195782,2.49316e-11,0.04,0.235782,1
8,35,9,6.52172e+06,11.4604,0.856879,0.768861,2.84509e+15,7.29253e-05,1638.4,0.195782,2.59141e-11,0.04,0.235782,1
8,36,9,6.52172e+06,9.30399,0.924003,0.750768,2.43209e+15,6.23392e-05,1638.4,0.195782,3.03147e-11,0.04,0.235782,1
8,37,9,6.52172e+06,9.6451,0.861541,0.802546,2.51295e+15,6.44117e-05,1638.4,0.195782,2.93392e-11,0.04,0.235782,1
8,38,9,6.52172e+06,8.43779,0.892587,0.795965,2.25894e+15,5.7901e-05,1638.4,0.195782,3.26383e-11,0.04,0.235782,1
8,39,9,6.52172e+06,11.3704,0.8983,0.759133,2.92177e+15,7.48907e-05,1638.4,0.195782,2.5234e-11,0.04,0.235782,1
8,40,9,6.52172e+06,8.16477,0.878739,0.76345,2.06403e+15,5.29051e-05,1638.4,0.195782,3.57204e-11,0.04,0.235782,0
8,41,9,6.52172e+06,11.1173,0.912958,0.820449,3.13786e+15,8.04294e-05,1638.4,0.195782,2.34963e-11,0.04,0.235782,1
8,42,9,6.52172e+06,10.7472,0.927001,0.830553,3.11798e+15,7.99198e-05,1638.4,0.195782,2.36461e-11,0.04,0.235782,1
8,43,9,6.52172e+06,11.0305,0.900628,0.820716,3.07231e+15,7.87494e-05,1638.4,0.195782,2.39975e-11,0.04,0.235782,1
8,44,9,6.52172e+06,8.26894,0.893477,0.813936,2.26597e+15,5.80812e-05,1638.4,0.195782,3.2537e-11,0.04,0.235782,0
8,45,9,6.52172e+06,11.3167,0.924608,0.75228,2.96611e+15,7.60271e-05,1638.4,0.195782,2.48568e-11,0.04,0.235782,1
8,46,9,6.52172e+06,11.6565,0.867209,0.825261,3.14352e+15,8.05745e-05,1638.4,0.195782,2.3454e-11,0.04,0.235782,1
